,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,0,90,95
1,2,Orlando Magic,1,90,110
2,3,Charlotte Bobcats,0,105,84
3,4,Phoenix Suns,0,98,104
4,5,Memphis Grizzlies,1,99,84
5,6,Los Angeles Lakers,0,96,85
6,7,Phoenix Suns,1,94,101
7,8,Los Angeles Lakers,1,95,116
8,9,Utah Jazz,1,105,111
9,10,Philadelphia 76ers,0,135,98
10,11,Utah Jazz,0,105,98
11,12,Cleveland Cavaliers,0,104,100
12,13,San Antonio Spurs,1,93,112
13,14,Golden State Warriors,0,101,102
14,15,Philadelphia 76ers,1,121,105
15,16,New York Knicks,1,103,99
16,17,Chicago Bulls,1,131,128
17,18,Dallas Mavericks,0,97,100
18,19,Oklahoma City Thunder,0,95,109
19,20,Detroit Pistons,0,111,106
21,21,Memphis Grizzlies,0,104,98
22,22,Denver Nuggets,1,93,102
23,23,Golden State Warriors,1,93,104
24,24,Los Angeles Clippers,1,95,108
25,25,Portland Trail Blazers,1,107,110
26,26,Sacramento Kings,1,113,100
27,27,Denver Nuggets,0,105,89
28,28,Houston Rockets,1,98,107
29,29,Portland Trail Blazers,0,110,108
30,30,Minnesota Timberwolves,1,112,124
31,31,Boston Celtics,1,95,92
32,32,Indiana Pacers,1,82,99
33,33,Miami Heat,1,88,107
34,34,Washington Wizards,0,96,102
35,35,Dallas Mavericks,0,90,107
36,36,Dallas Mavericks,1,107,110
37,37,San Antonio Spurs,0,95,101
38,38,Houston Rockets,0,100,103
39,39,Golden State Warriors,0,87,97
40,40,Memphis Grizzlies,1,95,92
42,41,Sacramento Kings,0,97,114
43,42,Detroit Pistons,1,103,101
44,43,Orlando Magic,0,100,92
45,44,Cleveland Cavaliers,1,100,89
46,45,Minnesota Timberwolves,1,77,88
47,46,Chicago Bulls,0,88,79
48,47,San Antonio Spurs,0,95,102
49,48,Atlanta Hawks,0,105,100
50,49,Minnesota Timberwolves,0,98,91
51,50,Brooklyn Nets,1,81,93
52,51,Toronto Raptors,1,101,108
53,52,Milwaukee Bucks,1,102,98
54,53,New York Knicks,0,91,98
55,54,Charlotte Bobcats,1,87,90
56,55,Washington Wizards,1,93,94
57,56,Los Angeles Clippers,0,110,123
58,57,Dallas Mavericks,1,89,108
59,58,Phoenix Suns,1,104,116
60,59,Los Angeles Clippers,1,76,108
61,60,Sacramento Kings,1,89,96
63,61,Los Angeles Lakers,1,132,125
64,62,Milwaukee Bucks,0,112,104
65,63,Denver Nuggets,0,111,107
66,64,Memphis Grizzlies,0,88,90
67,65,Portland Trail Blazers,0,103,111
68,66,Boston Celtics,0,121,120
69,67,Toronto Raptors,0,100,107
70,68,Atlanta Hawks,1,111,105
71,69,Miami Heat,0,105,95
72,70,Brooklyn Nets,0,109,104
73,71,Los Angeles Clippers,0,98,96
74,72,Utah Jazz,0,102,95
75,73,San Antonio Spurs,1,80,96
76,74,Sacramento Kings,0,97,102
77,75,Denver Nuggets,1,107,137
78,76,Utah Jazz,1,96,100
79,77,Portland Trail Blazers,1,94,100
80,78,Phoenix Suns,0,88,94
81,79,Oklahoma City Thunder,1,94,116
82,80,Houston Rockets,1,104,111
84,81,Oklahoma City Thunder,0,101,89
85,82,Houston Rockets,0,105,100
