,G,Opponent,Home_away,Tm,Opp
0,1,San Antonio Spurs,0,95,99
1,2,Utah Jazz,0,88,86
2,3,Chicago Bulls,1,89,82
3,4,Philadelphia 76ers,0,62,77
4,5,Charlotte Bobcats,0,107,99
5,6,Houston Rockets,1,96,100
6,7,Oklahoma City Thunder,0,95,110
7,8,Milwaukee Bucks,1,113,117
8,9,New York Knicks,0,80,102
9,10,Indiana Pacers,1,107,115
10,11,Phoenix Suns,1,108,111
11,12,Denver Nuggets,1,84,102
12,13,Los Angeles Clippers,1,105,98
13,14,Utah Jazz,0,84,96
14,15,Oklahoma City Thunder,0,79,100
15,16,Milwaukee Bucks,0,102,81
16,17,Los Angeles Lakers,0,87,103
17,18,Memphis Grizzlies,0,89,96
18,19,Miami Heat,1,90,106
19,20,Washington Wizards,0,70,77
21,21,Oklahoma City Thunder,1,88,92
22,22,Minnesota Timberwolves,0,102,113
23,23,Portland Trail Blazers,1,94,95
24,24,Golden State Warriors,1,96,103
25,25,Los Angeles Clippers,1,77,93
26,26,San Antonio Spurs,1,94,99
27,27,Indiana Pacers,0,75,81
28,28,Orlando Magic,1,97,94
29,29,Toronto Raptors,0,97,104
30,30,Charlotte Bobcats,1,98,95
31,31,Atlanta Hawks,0,86,95
32,32,Houston Rockets,1,92,104
33,33,Dallas Mavericks,1,99,96
34,34,San Antonio Spurs,0,95,88
35,35,Houston Rockets,0,88,79
36,36,Minnesota Timberwolves,0,104,92
37,37,New York Knicks,1,87,100
38,38,Philadelphia 76ers,1,111,99
39,39,Boston Celtics,1,90,78
40,40,Golden State Warriors,0,112,116
42,41,Sacramento Kings,0,114,105
43,42,San Antonio Spurs,1,102,106
44,43,Houston Rockets,0,82,100
45,44,Memphis Grizzlies,1,91,83
46,45,Los Angeles Lakers,1,106,111
47,46,Utah Jazz,1,99,104
48,47,Denver Nuggets,1,98,113
49,48,Minnesota Timberwolves,1,86,115
50,49,Phoenix Suns,0,93,84
51,50,Atlanta Hawks,1,111,100
52,51,Toronto Raptors,1,89,102
53,52,Detroit Pistons,1,105,86
54,53,Portland Trail Blazers,0,99,63
55,54,Chicago Bulls,0,87,96
56,55,Cleveland Cavaliers,1,100,105
57,56,Dallas Mavericks,0,100,104
58,57,Sacramento Kings,0,110,95
59,58,Brooklyn Nets,0,97,101
60,59,Oklahoma City Thunder,1,74,119
61,60,Detroit Pistons,0,100,95
63,61,Orlando Magic,0,102,105
64,62,Los Angeles Lakers,0,102,108
65,63,Memphis Grizzlies,1,85,96
66,64,Portland Trail Blazers,0,98,96
67,65,Brooklyn Nets,1,98,108
68,66,Washington Wizards,1,87,96
69,67,Minnesota Timberwolves,1,95,97
70,68,Golden State Warriors,0,72,93
71,69,Boston Celtics,0,87,86
72,70,Memphis Grizzlies,0,90,83
73,71,Denver Nuggets,0,110,86
74,72,Los Angeles Clippers,0,91,105
75,73,Miami Heat,0,89,108
76,74,Cleveland Cavaliers,0,112,92
77,75,Golden State Warriors,1,88,98
78,76,Utah Jazz,1,83,95
79,77,Phoenix Suns,1,95,92
80,78,Los Angeles Lakers,1,96,104
81,79,Sacramento Kings,1,110,121
82,80,Los Angeles Clippers,0,93,96
84,81,Dallas Mavericks,0,89,107
85,82,Dallas Mavericks,1,87,99
