,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,95,91
1,2,Denver Nuggets,0,101,95
2,3,San Antonio Spurs,1,99,90
3,4,Houston Rockets,1,107,99
4,5,Miami Heat,0,96,93
5,6,Milwaukee Bucks,1,87,81
6,7,Los Angeles Clippers,0,101,82
7,8,Portland Trail Blazers,0,107,87
8,9,Dallas Mavericks,1,95,98
9,10,Dallas Mavericks,0,99,97
10,11,Cleveland Cavaliers,0,108,101
11,12,Sacramento Kings,1,75,71
12,13,Los Angeles Clippers,1,95,99
13,14,Utah Jazz,1,87,105
14,15,Portland Trail Blazers,1,97,78
15,16,San Antonio Spurs,0,95,109
16,17,Oklahoma City Thunder,1,89,95
17,18,Charlotte Bobcats,0,89,73
18,19,New York Knicks,0,92,100
19,20,San Antonio Spurs,1,84,109
21,21,Detroit Pistons,0,93,74
22,22,Oklahoma City Thunder,0,92,97
23,23,Philadelphia 76ers,1,70,88
24,24,Miami Heat,1,84,96
25,25,Sacramento Kings,0,94,91
26,26,Utah Jazz,0,100,71
27,27,Detroit Pistons,1,108,111
28,28,Indiana Pacers,1,93,94
29,29,New Jersey Nets,0,105,91
30,30,Atlanta Hawks,0,93,86
31,31,Minnesota Timberwolves,1,98,113
32,32,Los Angeles Lakers,0,88,103
33,33,Boston Celtics,1,83,81
34,34,Washington Wizards,1,92,81
35,35,Philadelphia 76ers,0,84,77
36,36,Golden State Warriors,0,103,110
37,37,Los Angeles Lakers,1,97,101
38,38,Denver Nuggets,1,96,87
39,39,Orlando Magic,0,92,89
40,40,Houston Rockets,1,110,105
42,41,Charlotte Bobcats,1,88,81
43,42,Toronto Raptors,0,85,81
44,43,Memphis Grizzlies,0,103,102
45,44,Atlanta Hawks,1,100,59
46,45,San Antonio Spurs,0,96,72
47,46,Oklahoma City Thunder,0,91,89
48,47,Golden State Warriors,1,112,103
49,48,Sacramento Kings,1,96,102
50,49,Phoenix Suns,1,102,104
51,50,Washington Wizards,0,97,89
52,51,Oklahoma City Thunder,1,93,104
53,52,Los Angeles Lakers,0,95,101
54,53,Minnesota Timberwolves,0,92,104
55,54,New Jersey Nets,1,101,103
56,55,Orlando Magic,1,99,93
57,56,Chicago Bulls,0,88,97
58,57,Golden State Warriors,1,89,102
59,58,Portland Trail Blazers,1,96,103
60,59,Los Angeles Clippers,0,98,87
61,60,Minnesota Timberwolves,1,95,81
63,61,Houston Rockets,0,89,91
64,62,Toronto Raptors,1,90,96
65,63,New York Knicks,1,88,107
66,64,Memphis Grizzlies,1,98,91
67,65,Cleveland Cavaliers,1,96,81
68,66,Chicago Bulls,1,77,85
69,67,Dallas Mavericks,0,93,92
70,68,Sacramento Kings,0,115,103
71,69,Denver Nuggets,0,103,114
72,70,Phoenix Suns,0,100,95
73,71,Boston Celtics,0,85,89
74,72,Utah Jazz,1,121,117
75,73,Phoenix Suns,1,106,100
76,74,Los Angeles Lakers,1,84,102
77,75,Portland Trail Blazers,0,95,91
78,76,Memphis Grizzlies,0,81,93
79,77,Indiana Pacers,0,108,96
80,78,Houston Rockets,0,101,93
81,79,Phoenix Suns,0,109,97
82,80,Memphis Grizzlies,1,89,111
84,81,Utah Jazz,0,78,90
85,82,Dallas Mavericks,1,89,121
