,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,0,100,106
1,2,Washington Bullets,1,89,100
2,3,Charlotte Hornets,1,96,108
3,4,Portland Trail Blazers,0,107,100
4,5,Cleveland Cavaliers,0,100,80
5,6,Seattle SuperSonics,0,94,87
6,7,Utah Jazz,0,81,86
7,8,Cleveland Cavaliers,1,90,93
8,9,Washington Bullets,0,97,98
9,10,Philadelphia 76ers,0,101,78
10,11,Houston Rockets,0,102,100
11,12,Orlando Magic,1,95,96
12,13,Boston Celtics,1,96,100
13,14,Miami Heat,0,107,118
14,15,Atlanta Hawks,0,104,96
15,16,Denver Nuggets,1,82,85
16,17,Vancouver Grizzlies,1,93,84
17,18,Golden State Warriors,1,121,114
18,19,Los Angeles Lakers,1,82,87
19,20,Los Angeles Lakers,0,98,101
21,21,New Jersey Nets,0,105,98
22,22,New York Knicks,1,82,86
23,23,Toronto Raptors,1,94,82
24,24,Milwaukee Bucks,0,102,77
25,25,Miami Heat,1,84,75
26,26,Orlando Magic,0,79,94
27,27,Golden State Warriors,0,100,90
28,28,Toronto Raptors,0,113,91
29,29,Charlotte Hornets,0,102,100
30,30,Milwaukee Bucks,1,82,96
31,31,Washington Bullets,0,90,82
32,32,Charlotte Hornets,1,95,93
33,33,New Jersey Nets,1,91,80
34,34,Atlanta Hawks,1,88,96
35,35,San Antonio Spurs,0,100,98
36,36,Indiana Pacers,1,81,89
37,37,Chicago Bulls,0,96,111
38,38,San Antonio Spurs,1,85,84
39,39,Dallas Mavericks,1,93,92
40,40,Houston Rockets,1,85,105
42,41,Utah Jazz,1,97,106
43,42,Indiana Pacers,0,87,70
44,43,Sacramento Kings,0,85,94
45,44,New York Knicks,1,91,97
46,45,Orlando Magic,0,97,83
47,46,Philadelphia 76ers,1,102,83
48,47,Chicago Bulls,0,109,112
49,48,Toronto Raptors,0,108,95
50,49,Minnesota Timberwolves,0,113,83
51,50,New York Knicks,0,110,113
52,51,Minnesota Timberwolves,1,93,94
53,52,Portland Trail Blazers,1,93,81
54,53,Sacramento Kings,1,93,78
55,54,Seattle SuperSonics,1,80,94
56,55,Phoenix Suns,1,102,97
57,56,Los Angeles Clippers,1,107,103
58,57,Atlanta Hawks,0,99,93
59,58,Toronto Raptors,1,105,84
60,59,Chicago Bulls,1,81,102
61,60,Dallas Mavericks,0,92,91
63,61,Los Angeles Clippers,0,100,90
64,62,Phoenix Suns,0,118,115
65,63,Cleveland Cavaliers,0,80,69
66,64,Denver Nuggets,0,91,81
67,65,Orlando Magic,1,91,113
68,66,Miami Heat,1,93,102
69,67,New Jersey Nets,0,111,96
70,68,Atlanta Hawks,1,84,92
71,69,Vancouver Grizzlies,0,86,75
72,70,Miami Heat,0,85,95
73,71,Milwaukee Bucks,1,98,105
74,72,Charlotte Hornets,0,98,83
75,73,Philadelphia 76ers,1,108,87
76,74,Boston Celtics,1,97,98
77,75,New Jersey Nets,1,111,94
78,76,Philadelphia 76ers,0,92,76
79,77,Indiana Pacers,1,86,91
80,78,Boston Celtics,0,105,96
81,79,Indiana Pacers,0,102,93
82,80,Chicago Bulls,1,79,110
84,81,Cleveland Cavaliers,1,73,75
85,82,Milwaukee Bucks,0,108,92
