,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,1,113,125
1,2,Boston Celtics,1,81,112
2,3,San Francisco Warriors,0,108,104
3,4,Boston Celtics,0,102,104
4,5,New York Knicks,1,118,108
5,6,New York Knicks,0,95,108
6,7,Boston Celtics,0,90,106
7,8,St. Louis Hawks,1,99,107
8,9,Cincinnati Royals,1,101,114
9,10,Baltimore Bullets,0,108,121
10,11,Boston Celtics,1,113,130
11,12,Baltimore Bullets,0,119,117
12,13,San Francisco Warriors,0,121,99
13,14,Los Angeles Lakers,0,105,111
14,15,Philadelphia 76ers,0,124,111
15,16,Baltimore Bullets,1,106,105
16,17,St. Louis Hawks,1,94,100
17,18,San Francisco Warriors,1,99,97
18,19,Los Angeles Lakers,1,117,130
19,20,Los Angeles Lakers,1,111,117
21,21,Philadelphia 76ers,0,93,101
22,22,Cincinnati Royals,0,107,129
23,23,Cincinnati Royals,0,125,115
24,24,Philadelphia 76ers,1,106,119
25,25,New York Knicks,0,110,100
26,26,New York Knicks,1,102,100
27,27,Cincinnati Royals,0,114,122
28,28,San Francisco Warriors,1,104,100
29,29,San Francisco Warriors,1,107,124
30,30,Los Angeles Lakers,1,115,116
31,31,Los Angeles Lakers,1,131,116
32,32,Los Angeles Lakers,0,120,126
33,33,St. Louis Hawks,0,114,108
34,34,Baltimore Bullets,1,99,104
35,35,Boston Celtics,0,106,118
36,36,Boston Celtics,0,106,112
37,37,New York Knicks,0,123,117
38,38,St. Louis Hawks,0,120,125
39,39,Boston Celtics,0,89,101
40,40,St. Louis Hawks,0,108,109
42,41,Baltimore Bullets,0,121,129
43,42,Baltimore Bullets,1,105,110
44,43,New York Knicks,1,118,115
45,44,Cincinnati Royals,1,114,140
46,45,Los Angeles Lakers,0,128,127
47,46,Los Angeles Lakers,0,100,104
48,47,Philadelphia 76ers,0,95,109
49,48,Philadelphia 76ers,0,103,97
50,49,Cincinnati Royals,0,90,102
51,50,Philadelphia 76ers,0,103,109
52,51,Cincinnati Royals,1,105,102
53,52,Philadelphia 76ers,0,107,105
54,53,Baltimore Bullets,0,122,108
55,54,New York Knicks,0,99,106
56,55,St. Louis Hawks,0,121,97
57,56,St. Louis Hawks,1,110,107
58,57,Los Angeles Lakers,0,121,118
59,58,San Francisco Warriors,0,111,106
60,59,New York Knicks,0,112,118
61,60,New York Knicks,1,106,109
63,61,Baltimore Bullets,0,119,112
64,62,Boston Celtics,0,106,117
65,63,Cincinnati Royals,0,109,130
66,64,Baltimore Bullets,1,117,123
67,65,San Francisco Warriors,1,114,106
68,66,San Francisco Warriors,1,107,106
69,67,St. Louis Hawks,0,98,110
70,68,St. Louis Hawks,1,107,112
71,69,Philadelphia 76ers,0,106,104
72,70,Cincinnati Royals,0,117,115
73,71,Cincinnati Royals,0,130,110
74,72,San Francisco Warriors,0,110,107
75,73,San Francisco Warriors,0,110,115
76,74,New York Knicks,0,93,96
77,75,Baltimore Bullets,1,105,111
78,76,Boston Celtics,0,106,124
79,77,Boston Celtics,0,100,112
80,78,Philadelphia 76ers,1,116,131
81,79,Los Angeles Lakers,0,99,100
82,80,St. Louis Hawks,1,98,107
