,G,Opponent,Home_away,Tm,Opp
0,1,Orlando Magic,0,100,92
1,2,Orlando Magic,0,98,90
2,3,Orlando Magic,1,93,77
3,4,Orlando Magic,1,97,93
5,5,Chicago Bulls,0,95,69
6,6,Chicago Bulls,0,108,87
7,7,Chicago Bulls,1,81,74
8,8,Chicago Bulls,1,87,102
9,9,Chicago Bulls,0,92,108
10,10,Chicago Bulls,1,95,85
12,11,Cleveland Cavaliers,0,79,76
13,12,Cleveland Cavaliers,0,79,76
14,13,Cleveland Cavaliers,1,82,88
15,14,Cleveland Cavaliers,1,87,91
16,15,Cleveland Cavaliers,0,107,109
17,16,Cleveland Cavaliers,1,82,98
