,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,92,74
1,2,Milwaukee Bucks,0,109,98
2,3,Milwaukee Bucks,1,104,124
3,4,Milwaukee Bucks,1,109,99
4,5,Milwaukee Bucks,0,122,93
6,6,Cleveland Cavaliers,0,113,86
7,7,Cleveland Cavaliers,0,97,91
8,8,Cleveland Cavaliers,1,77,86
9,9,Cleveland Cavaliers,1,72,74
10,10,Cleveland Cavaliers,0,84,86
11,11,Cleveland Cavaliers,1,84,82
12,12,Cleveland Cavaliers,0,79,61
14,13,Miami Heat,0,86,91
15,14,Miami Heat,0,92,88
16,15,Miami Heat,1,83,98
17,16,Miami Heat,1,78,89
18,17,Miami Heat,0,91,78
19,18,Miami Heat,1,78,95
