,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,108,82
1,2,Milwaukee Bucks,0,88,92
2,3,Milwaukee Bucks,1,95,85
3,4,Milwaukee Bucks,1,109,92
4,5,Milwaukee Bucks,0,91,77
6,6,New Jersey Nets,0,78,56
7,7,New Jersey Nets,0,95,80
8,8,New Jersey Nets,1,64,82
9,9,New Jersey Nets,1,79,94
10,10,New Jersey Nets,0,120,127
11,11,New Jersey Nets,1,81,75
12,12,New Jersey Nets,0,90,69
14,13,Indiana Pacers,1,74,78
15,14,Indiana Pacers,1,72,67
16,15,Indiana Pacers,0,85,78
17,16,Indiana Pacers,0,68,83
18,17,Indiana Pacers,1,83,65
19,18,Indiana Pacers,0,69,65
21,19,Los Angeles Lakers,1,87,75
22,20,Los Angeles Lakers,1,91,99
23,21,Los Angeles Lakers,0,88,68
24,22,Los Angeles Lakers,0,88,80
25,23,Los Angeles Lakers,0,100,87
