,G,Opponent,Home_away,Tm,Opp
0,1,Syracuse Nationals,1,75,90
1,2,Philadelphia Warriors,1,69,70
2,3,New York Knicks,0,84,75
3,4,Milwaukee Hawks,1,62,65
4,5,Indianapolis Olympians,1,77,92
5,6,Milwaukee Hawks,0,74,59
6,7,Boston Celtics,1,91,98
7,8,Minneapolis Lakers,1,64,68
8,9,Rochester Royals,0,71,76
9,10,Syracuse Nationals,0,72,96
10,11,Rochester Royals,1,63,74
11,12,Baltimore Bullets,0,83,66
12,13,Syracuse Nationals,1,78,82
13,14,Minneapolis Lakers,1,69,89
14,15,Minneapolis Lakers,0,63,61
15,16,Boston Celtics,1,91,88
16,17,Milwaukee Hawks,1,71,82
17,18,Rochester Royals,0,86,84
18,19,Syracuse Nationals,0,62,80
19,20,Philadelphia Warriors,1,62,72
21,21,Baltimore Bullets,1,80,90
22,22,New York Knicks,0,71,80
23,23,Rochester Royals,0,54,69
24,24,Minneapolis Lakers,0,81,79
25,25,New York Knicks,1,65,72
26,26,Boston Celtics,0,94,86
27,27,Rochester Royals,1,61,75
28,28,Milwaukee Hawks,0,77,60
29,29,Baltimore Bullets,1,95,86
30,30,Philadelphia Warriors,0,89,74
31,31,Minneapolis Lakers,0,64,79
32,32,Indianapolis Olympians,0,79,75
33,33,Boston Celtics,0,85,94
34,34,Rochester Royals,1,88,76
35,35,Baltimore Bullets,0,81,71
36,36,Milwaukee Hawks,1,63,76
37,37,Philadelphia Warriors,0,82,78
38,38,Milwaukee Hawks,0,83,76
39,39,Rochester Royals,0,94,90
40,40,Indianapolis Olympians,1,79,83
42,41,Rochester Royals,1,71,104
43,42,New York Knicks,0,100,92
44,43,Indianapolis Olympians,1,81,77
45,44,Minneapolis Lakers,0,78,85
46,45,Baltimore Bullets,1,76,63
47,46,Indianapolis Olympians,0,85,70
48,47,Milwaukee Hawks,0,64,75
49,48,Philadelphia Warriors,0,91,105
50,49,Minneapolis Lakers,1,70,67
51,50,Baltimore Bullets,0,77,82
52,51,Indianapolis Olympians,1,78,80
53,52,Boston Celtics,0,94,90
54,53,Minneapolis Lakers,0,99,87
55,54,Philadelphia Warriors,1,80,98
56,55,Boston Celtics,1,67,88
57,56,New York Knicks,1,77,82
58,57,Minneapolis Lakers,0,83,70
59,58,Syracuse Nationals,1,83,88
60,59,Milwaukee Hawks,0,66,58
61,60,Indianapolis Olympians,0,101,88
63,61,Indianapolis Olympians,1,68,86
64,62,Syracuse Nationals,0,81,83
65,63,Milwaukee Hawks,1,74,75
66,64,New York Knicks,0,80,79
67,65,Rochester Royals,0,84,86
68,66,Indianapolis Olympians,0,111,92
