,G,Opponent,Home_away,Tm,Opp
0,1,Orlando Magic,0,94,99
1,2,Orlando Magic,0,89,77
2,3,Orlando Magic,1,80,89
3,4,Orlando Magic,1,92,100
4,5,Orlando Magic,0,98,67
5,6,Orlando Magic,1,103,88
6,7,Orlando Magic,0,108,93
8,8,Philadelphia 76ers,0,98,87
9,9,Philadelphia 76ers,0,104,97
10,10,Philadelphia 76ers,1,83,93
11,11,Philadelphia 76ers,1,82,95
12,12,Philadelphia 76ers,0,78,77
13,13,Philadelphia 76ers,1,93,89
15,14,New Jersey Nets,0,74,76
16,15,New Jersey Nets,0,86,88
17,16,New Jersey Nets,1,85,97
18,17,New Jersey Nets,1,82,102
