,G,Opponent,Home_away,Tm,Opp
0,1,Boston Celtics,0,94,105
1,2,Philadelphia Warriors,0,100,112
2,3,Minneapolis Lakers,1,115,96
3,4,Cincinnati Royals,1,94,88
4,5,Boston Celtics,0,105,111
5,6,New York Knicks,0,109,107
6,7,Minneapolis Lakers,0,104,112
7,8,New York Knicks,1,109,105
8,9,Philadelphia Warriors,1,95,91
9,10,Cincinnati Royals,0,75,92
10,11,Boston Celtics,0,90,112
11,12,St. Louis Hawks,1,110,115
12,13,Minneapolis Lakers,0,109,91
13,14,St. Louis Hawks,0,110,121
14,15,Cincinnati Royals,1,96,99
15,16,Cincinnati Royals,0,100,96
16,17,New York Knicks,1,102,109
17,18,Boston Celtics,0,113,124
18,19,Cincinnati Royals,0,99,109
19,20,Syracuse Nationals,1,91,118
21,21,Cincinnati Royals,0,109,105
22,22,Philadelphia Warriors,0,97,100
23,23,Philadelphia Warriors,1,101,96
24,24,New York Knicks,0,109,116
25,25,St. Louis Hawks,0,99,106
26,26,Cincinnati Royals,0,112,101
27,27,Syracuse Nationals,1,93,119
28,28,Minneapolis Lakers,0,104,106
29,29,St. Louis Hawks,1,110,106
30,30,New York Knicks,1,120,125
31,31,Syracuse Nationals,0,117,111
32,32,Cincinnati Royals,1,96,130
33,33,Philadelphia Warriors,0,81,78
34,34,St. Louis Hawks,1,93,95
35,35,Cincinnati Royals,0,99,114
36,36,Syracuse Nationals,0,109,107
37,37,Minneapolis Lakers,0,114,124
38,38,Minneapolis Lakers,0,129,102
39,39,Syracuse Nationals,1,109,135
40,40,Boston Celtics,1,113,131
42,41,Philadelphia Warriors,1,113,108
43,42,Cincinnati Royals,0,115,94
44,43,St. Louis Hawks,1,103,105
45,44,Minneapolis Lakers,1,111,118
46,45,New York Knicks,0,92,115
47,46,Minneapolis Lakers,1,125,128
48,47,St. Louis Hawks,0,105,98
49,48,Cincinnati Royals,1,103,107
50,49,Philadelphia Warriors,0,115,93
51,50,Syracuse Nationals,0,87,83
52,51,New York Knicks,0,119,105
53,52,Philadelphia Warriors,0,86,106
54,53,Boston Celtics,1,115,119
55,54,Syracuse Nationals,0,118,113
56,55,St. Louis Hawks,0,125,107
57,56,New York Knicks,0,98,100
58,57,Philadelphia Warriors,1,98,115
59,58,St. Louis Hawks,0,105,122
60,59,Boston Celtics,1,111,109
61,60,Minneapolis Lakers,0,110,111
63,61,St. Louis Hawks,1,100,98
64,62,Syracuse Nationals,0,120,98
65,63,Minneapolis Lakers,1,117,115
66,64,Cincinnati Royals,1,109,107
67,65,St. Louis Hawks,0,98,96
68,66,St. Louis Hawks,0,114,113
69,67,Boston Celtics,0,99,106
70,68,Minneapolis Lakers,0,112,109
71,69,New York Knicks,1,103,101
72,70,Minneapolis Lakers,1,132,116
73,71,Boston Celtics,1,103,108
74,72,Syracuse Nationals,1,90,111
