,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,0,66,78
1,2,Milwaukee Bucks,0,107,113
2,3,Miami Heat,0,94,91
3,4,Cleveland Cavaliers,0,77,87
4,5,Atlanta Hawks,1,88,100
5,6,Los Angeles Lakers,1,88,116
6,7,Golden State Warriors,1,87,96
7,8,Sacramento Kings,1,95,106
8,9,Miami Heat,0,83,91
9,10,Portland Trail Blazers,0,97,95
10,11,Chicago Bulls,1,77,94
11,12,Toronto Raptors,0,91,88
12,13,Orlando Magic,1,76,93
13,14,New Jersey Nets,1,96,82
14,15,Washington Wizards,1,85,86
15,16,Boston Celtics,0,105,87
16,17,Philadelphia 76ers,1,70,85
17,18,Washington Wizards,1,92,83
18,19,New York Knicks,1,86,94
19,20,Toronto Raptors,1,82,89
21,21,Phoenix Suns,0,119,111
22,22,Utah Jazz,0,83,82
23,23,Milwaukee Bucks,1,94,87
24,24,Orlando Magic,1,78,86
25,25,Chicago Bulls,0,110,81
26,26,Orlando Magic,0,90,82
27,27,Cleveland Cavaliers,0,105,84
28,28,Boston Celtics,0,99,109
29,29,Milwaukee Bucks,0,94,102
30,30,Indiana Pacers,0,81,87
31,31,Atlanta Hawks,1,83,85
32,32,Atlanta Hawks,0,71,77
33,33,New York Knicks,0,106,82
34,34,Washington Wizards,0,90,88
35,35,Indiana Pacers,1,92,90
36,36,Detroit Pistons,1,92,86
37,37,Detroit Pistons,0,83,79
38,38,Milwaukee Bucks,1,95,94
39,39,Cleveland Cavaliers,1,90,82
40,40,New Jersey Nets,1,120,113
42,41,Detroit Pistons,0,88,85
43,42,New York Knicks,1,105,110
44,43,New Jersey Nets,0,97,82
45,44,New York Knicks,0,84,91
46,45,Toronto Raptors,1,108,98
47,46,Indiana Pacers,1,110,115
48,47,Chicago Bulls,0,92,88
49,48,Miami Heat,1,93,100
50,49,Philadelphia 76ers,0,117,110
51,50,Boston Celtics,1,133,129
