,G,Opponent,Home_away,Tm,Opp
0,1,Orlando Magic,0,80,79
1,2,Orlando Magic,0,103,111
2,3,Orlando Magic,1,110,100
3,4,Orlando Magic,1,102,85
5,5,New Jersey Nets,1,93,99
6,6,New Jersey Nets,1,88,102
7,7,New Jersey Nets,0,115,97
8,8,New Jersey Nets,0,79,89
9,9,New Jersey Nets,1,95,103
