,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,108,106
1,2,Memphis Grizzlies,0,69,71
2,3,New York Knicks,1,93,96
3,4,New Orleans Pelicans,1,91,100
4,5,Miami Heat,0,96,89
5,6,Atlanta Hawks,0,122,119
6,7,Los Angeles Lakers,1,92,107
7,8,Portland Trail Blazers,1,100,102
8,9,Phoenix Suns,1,103,95
9,10,Golden State Warriors,1,87,112
10,11,Dallas Mavericks,0,80,107
11,12,Indiana Pacers,1,86,88
12,13,Orlando Magic,0,100,105
13,14,Miami Heat,1,93,94
14,15,Los Angeles Clippers,0,92,113
15,16,Portland Trail Blazers,0,97,105
16,17,Golden State Warriors,0,101,106
17,18,Atlanta Hawks,1,75,105
18,19,Chicago Bulls,0,95,102
19,20,New York Knicks,0,103,102
21,21,Boston Celtics,0,96,87
22,22,Memphis Grizzlies,1,107,113
23,23,Brooklyn Nets,0,87,114
24,24,Cleveland Cavaliers,1,88,97
25,25,Phoenix Suns,0,106,111
26,26,Philadelphia 76ers,1,109,91
27,27,Utah Jazz,0,104,86
28,28,Denver Nuggets,0,110,82
29,29,Milwaukee Bucks,1,108,101
30,30,Oklahoma City Thunder,1,75,98
31,31,Orlando Magic,0,94,102
32,32,Milwaukee Bucks,0,94,104
33,33,Houston Rockets,1,83,102
34,34,Cleveland Cavaliers,0,87,91
35,35,Orlando Magic,1,98,90
36,36,Boston Celtics,1,104,95
37,37,New Orleans Pelicans,0,98,94
38,38,Toronto Raptors,1,103,95
39,39,New York Knicks,1,110,82
40,40,San Antonio Spurs,0,93,98
42,41,Indiana Pacers,0,80,71
43,42,Minnesota Timberwolves,0,105,80
44,43,Miami Heat,0,78,76
45,44,Cleveland Cavaliers,1,90,129
46,45,New York Knicks,0,76,71
47,46,San Antonio Spurs,1,86,95
48,47,Denver Nuggets,1,104,86
49,48,Washington Wizards,1,92,88
50,49,Washington Wizards,0,94,87
51,50,Philadelphia 76ers,1,81,89
52,51,Indiana Pacers,0,102,103
53,52,Detroit Pistons,0,78,106
54,53,Oklahoma City Thunder,0,103,110
55,54,Dallas Mavericks,1,81,92
56,55,Chicago Bulls,1,98,86
57,56,Boston Celtics,1,98,106
58,57,Orlando Magic,1,98,83
59,58,Los Angeles Lakers,0,104,103
60,59,Brooklyn Nets,1,115,91
61,60,Toronto Raptors,0,103,94
63,61,Detroit Pistons,1,108,101
64,62,Washington Wizards,0,69,95
65,63,Sacramento Kings,0,106,113
66,64,Chicago Bulls,0,101,91
67,65,Utah Jazz,1,66,94
68,66,Los Angeles Clippers,1,92,99
69,67,Sacramento Kings,1,91,101
70,68,Minnesota Timberwolves,1,109,98
71,69,Chicago Bulls,1,86,98
72,70,Brooklyn Nets,0,88,91
73,71,Washington Wizards,1,107,110
74,72,Atlanta Hawks,0,115,100
75,73,Boston Celtics,0,104,116
76,74,Detroit Pistons,0,102,78
77,75,Indiana Pacers,1,74,93
78,76,Philadelphia 76ers,0,92,91
79,77,Miami Heat,1,100,105
80,78,Toronto Raptors,0,74,92
81,79,Atlanta Hawks,1,80,104
82,80,Detroit Pistons,1,77,116
84,81,Houston Rockets,0,90,100
85,82,Toronto Raptors,1,87,92
