,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,1,104,107
1,2,Philadelphia 76ers,1,92,99
2,3,Philadelphia 76ers,0,105,93
3,4,Philadelphia 76ers,0,83,107
4,5,Philadelphia 76ers,1,100,105
