,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,1,119,121
1,2,Cincinnati Royals,0,113,109
2,3,St. Louis Hawks,0,109,110
3,4,Los Angeles Lakers,0,118,107
4,5,Syracuse Nationals,1,112,130
5,6,San Francisco Warriors,0,126,129
6,7,Boston Celtics,0,97,107
7,8,St. Louis Hawks,1,109,114
8,9,San Francisco Warriors,1,126,134
9,10,San Francisco Warriors,1,108,113
10,11,Los Angeles Lakers,1,109,105
11,12,Los Angeles Lakers,1,84,107
12,13,New York Knicks,0,95,92
13,14,Los Angeles Lakers,0,109,110
14,15,Syracuse Nationals,0,107,110
15,16,Boston Celtics,0,106,113
16,17,New York Knicks,0,108,137
17,18,Boston Celtics,0,104,116
18,19,Detroit Pistons,0,104,103
19,20,Los Angeles Lakers,1,106,128
21,21,San Francisco Warriors,1,115,107
22,22,Syracuse Nationals,0,85,112
23,23,Cincinnati Royals,0,121,131
24,24,St. Louis Hawks,1,102,104
25,25,New York Knicks,0,117,133
26,26,St. Louis Hawks,0,106,93
27,27,Syracuse Nationals,0,129,149
28,28,San Francisco Warriors,0,110,102
29,29,Detroit Pistons,0,100,109
30,30,Cincinnati Royals,0,105,102
31,31,Cincinnati Royals,0,123,142
32,32,New York Knicks,0,142,101
33,33,Detroit Pistons,0,110,106
34,34,Detroit Pistons,0,113,110
35,35,Detroit Pistons,1,113,115
36,36,Cincinnati Royals,1,116,129
37,37,Detroit Pistons,0,110,122
38,38,Detroit Pistons,0,116,123
39,39,Cincinnati Royals,0,108,104
40,40,St. Louis Hawks,0,100,107
42,41,New York Knicks,1,108,129
43,42,San Francisco Warriors,0,126,127
44,43,Syracuse Nationals,1,102,114
45,44,Boston Celtics,0,131,123
46,45,Detroit Pistons,1,112,116
47,46,New York Knicks,0,130,97
48,47,Boston Celtics,1,99,143
49,48,Boston Celtics,0,93,110
50,49,Los Angeles Lakers,0,108,116
51,50,Cincinnati Royals,0,113,93
52,51,Syracuse Nationals,0,104,94
53,52,Detroit Pistons,0,111,113
54,53,Cincinnati Royals,1,116,142
55,54,Cincinnati Royals,0,126,143
56,55,Boston Celtics,0,99,100
57,56,New York Knicks,0,116,101
58,57,St. Louis Hawks,0,111,119
59,58,San Francisco Warriors,1,110,108
60,59,San Francisco Warriors,0,107,109
61,60,Los Angeles Lakers,1,105,107
63,61,Los Angeles Lakers,1,91,94
64,62,Los Angeles Lakers,0,106,107
65,63,Syracuse Nationals,1,117,136
66,64,New York Knicks,0,131,135
67,65,Boston Celtics,0,107,110
68,66,Syracuse Nationals,0,110,118
69,67,Syracuse Nationals,0,108,91
70,68,St. Louis Hawks,1,98,115
71,69,San Francisco Warriors,0,88,92
72,70,St. Louis Hawks,0,98,93
73,71,Detroit Pistons,1,104,112
74,72,Los Angeles Lakers,0,114,109
75,73,St. Louis Hawks,1,97,104
76,74,St. Louis Hawks,0,116,93
77,75,San Francisco Warriors,0,121,111
78,76,Boston Celtics,0,110,109
79,77,Syracuse Nationals,0,106,130
80,78,Boston Celtics,1,108,121
81,79,New York Knicks,1,111,116
82,80,Cincinnati Royals,0,117,126
