,G,Opponent,Home_away,Tm,Opp
0,1,Memphis Grizzlies,1,101,105
1,2,Detroit Pistons,0,97,91
2,3,Chicago Bulls,0,105,106
3,4,Brooklyn Nets,1,98,91
4,5,Orlando Magic,1,103,112
5,6,Miami Heat,1,92,102
6,7,Houston Rockets,0,101,113
7,8,New Orleans Pelicans,1,91,139
8,9,Dallas Mavericks,1,117,131
9,10,New York Knicks,0,115,99
10,11,San Antonio Spurs,0,92,121
11,12,Sacramento Kings,0,101,113
12,13,Milwaukee Bucks,0,86,103
13,14,Los Angeles Lakers,1,120,119
14,15,Portland Trail Blazers,1,93,107
15,16,Los Angeles Clippers,1,101,127
16,17,Philadelphia 76ers,0,77,85
17,18,Houston Rockets,0,112,114
18,19,San Antonio Spurs,1,101,123
19,20,Golden State Warriors,0,86,102
21,21,Portland Trail Blazers,0,90,82
22,22,Oklahoma City Thunder,0,92,111
23,23,Los Angeles Lakers,0,94,100
24,24,Washington Wizards,1,95,109
25,25,Boston Celtics,1,98,114
26,26,Indiana Pacers,0,96,100
27,27,Cleveland Cavaliers,1,104,125
28,28,Denver Nuggets,1,102,106
29,29,Golden State Warriors,1,97,110
30,30,Utah Jazz,1,94,100
31,31,Sacramento Kings,0,107,110
32,32,Utah Jazz,0,89,101
33,33,Denver Nuggets,0,101,110
34,34,Phoenix Suns,0,111,113
35,35,Milwaukee Bucks,1,84,98
36,36,San Antonio Spurs,0,93,108
37,37,Indiana Pacers,1,110,101
38,38,Phoenix Suns,1,99,110
39,39,Denver Nuggets,1,113,105
40,40,Charlotte Hornets,1,80,105
42,41,Dallas Mavericks,0,75,98
43,42,New Orleans Pelicans,0,84,92
44,43,Atlanta Hawks,1,100,112
45,44,Oklahoma City Thunder,1,84,92
46,45,Boston Celtics,0,110,98
47,46,Philadelphia 76ers,1,94,103
48,47,Cleveland Cavaliers,0,90,106
49,48,Dallas Mavericks,1,94,100
50,49,Miami Heat,0,102,101
51,50,Memphis Grizzlies,0,90,89
52,51,Detroit Pistons,1,112,101
53,52,Atlanta Hawks,0,105,117
54,53,Golden State Warriors,0,91,94
55,54,Phoenix Suns,0,111,109
56,55,Houston Rockets,1,102,113
57,56,Washington Wizards,0,97,77
58,57,Chicago Bulls,1,89,96
59,58,Memphis Grizzlies,0,97,101
60,59,Los Angeles Clippers,0,105,110
61,60,Denver Nuggets,0,85,100
63,61,Portland Trail Blazers,0,121,113
64,62,Los Angeles Clippers,1,76,89
65,63,Phoenix Suns,1,97,106
66,64,Oklahoma City Thunder,1,99,113
67,65,San Antonio Spurs,1,97,123
68,66,Brooklyn Nets,0,106,122
69,67,Toronto Raptors,1,100,105
70,68,New York Knicks,1,95,92
71,69,Charlotte Hornets,0,98,109
72,70,Utah Jazz,1,106,104
73,71,Los Angeles Lakers,0,99,101
74,72,Houston Rockets,1,110,120
75,73,New Orleans Pelicans,1,88,110
76,74,Utah Jazz,0,84,104
77,75,Toronto Raptors,0,99,113
78,76,Orlando Magic,0,84,97
79,77,Sacramento Kings,1,111,116
80,78,Portland Trail Blazers,1,91,116
81,79,Los Angeles Lakers,1,98,106
82,80,Golden State Warriors,1,101,110
84,81,New Orleans Pelicans,0,88,100
85,82,Oklahoma City Thunder,0,113,138
