,G,Opponent,Home_away,Tm,Opp
0,1,Sacramento Kings,0,116,117
1,2,Milwaukee Bucks,0,96,85
2,3,Memphis Grizzlies,1,89,109
3,4,Miami Heat,1,97,129
4,5,Orlando Magic,1,86,128
5,6,Atlanta Hawks,0,103,113
6,7,Houston Rockets,1,94,120
7,8,Los Angeles Lakers,1,94,99
8,9,Sacramento Kings,1,98,89
9,10,New York Knicks,0,112,103
10,11,Atlanta Hawks,1,105,111
11,12,Charlotte Bobcats,1,110,113
12,13,Los Angeles Clippers,0,113,111
13,14,Los Angeles Lakers,0,95,112
14,15,Oklahoma City Thunder,1,107,117
15,16,San Antonio Spurs,0,109,113
16,17,Golden State Warriors,0,94,104
17,18,Dallas Mavericks,1,86,100
18,19,San Antonio Spurs,1,101,107
19,20,Cleveland Cavaliers,0,129,95
21,21,New York Knicks,1,114,121
22,22,Oklahoma City Thunder,0,103,111
23,23,Detroit Pistons,0,109,99
24,24,Chicago Bulls,1,82,113
25,25,Golden State Warriors,1,99,108
26,26,Phoenix Suns,1,122,128
27,27,Portland Trail Blazers,1,102,107
28,28,Denver Nuggets,1,113,115
29,29,Los Angeles Clippers,1,90,113
30,30,Utah Jazz,0,107,112
31,31,Cleveland Cavaliers,1,98,97
32,32,New Orleans Hornets,0,113,98
33,33,Denver Nuggets,0,113,119
34,34,New Jersey Nets,0,103,88
35,35,Boston Celtics,1,93,96
36,36,Charlotte Bobcats,0,105,108
37,37,Portland Trail Blazers,0,98,108
38,38,San Antonio Spurs,1,91,94
39,39,San Antonio Spurs,0,96,107
40,40,Washington Wizards,0,109,97
42,41,Orlando Magic,0,99,108
43,42,Portland Trail Blazers,1,102,113
44,43,Los Angeles Clippers,1,111,126
45,44,Houston Rockets,0,125,129
46,45,Oklahoma City Thunder,0,117,118
47,46,Utah Jazz,1,100,108
48,47,Toronto Raptors,0,103,87
49,48,Memphis Grizzlies,0,84,102
50,49,Toronto Raptors,1,100,111
51,50,Denver Nuggets,0,100,113
52,51,New Orleans Hornets,1,104,92
53,52,Houston Rockets,1,112,108
54,53,Indiana Pacers,1,105,116
55,54,Philadelphia 76ers,0,87,107
56,55,Portland Trail Blazers,0,81,95
57,56,Los Angeles Clippers,0,90,98
58,57,Milwaukee Bucks,1,88,94
59,58,Memphis Grizzlies,0,95,104
60,59,New Orleans Hornets,0,81,95
61,60,Golden State Warriors,0,126,123
63,61,Los Angeles Lakers,0,79,90
64,62,Detroit Pistons,1,116,105
65,63,Philadelphia 76ers,1,100,111
66,64,Washington Wizards,1,96,103
67,65,Dallas Mavericks,0,105,108
68,66,Indiana Pacers,0,101,75
69,67,Utah Jazz,0,122,101
70,68,Golden State Warriors,1,77,100
71,69,Utah Jazz,1,104,119
72,70,Los Angeles Lakers,1,98,106
73,71,Sacramento Kings,0,95,127
74,72,Dallas Mavericks,1,96,104
75,73,Oklahoma City Thunder,1,103,111
76,74,Boston Celtics,0,82,85
77,75,Chicago Bulls,0,91,108
78,76,Miami Heat,0,92,111
79,77,Memphis Grizzlies,1,89,106
80,78,New Jersey Nets,1,105,107
81,79,Phoenix Suns,0,98,108
82,80,Denver Nuggets,1,106,130
84,81,Phoenix Suns,1,127,135
85,82,Houston Rockets,0,102,121
