,G,Opponent,Home_away,Tm,Opp
0,1,Memphis Grizzlies,1,98,102
1,2,Sacramento Kings,1,103,106
2,3,Memphis Grizzlies,0,116,80
3,4,Denver Nuggets,0,99,102
4,5,Oklahoma City Thunder,1,92,112
5,6,Brooklyn Nets,1,110,119
6,7,Orlando Magic,1,123,107
7,8,Los Angeles Clippers,0,105,119
8,9,Los Angeles Lakers,0,125,99
9,10,Charlotte Hornets,0,108,115
10,11,Philadelphia 76ers,0,110,86
11,12,Memphis Grizzlies,1,71,93
12,13,Boston Celtics,0,93,99
13,14,New Orleans Pelicans,1,96,117
14,15,Phoenix Suns,1,98,85
15,16,Golden State Warriors,1,102,115
16,17,Utah Jazz,0,103,112
17,18,New York Knicks,0,104,106
18,19,New York Knicks,1,114,118
19,20,Charlotte Hornets,1,125,120
21,21,San Antonio Spurs,0,91,105
22,22,Toronto Raptors,1,110,124
23,23,Detroit Pistons,0,90,117
24,24,Golden State Warriors,0,108,116
25,25,Chicago Bulls,1,99,94
26,26,Houston Rockets,0,109,111
27,27,Phoenix Suns,0,115,108
28,28,Atlanta Hawks,1,92,84
29,29,Sacramento Kings,0,105,109
30,30,Oklahoma City Thunder,1,100,112
31,31,Atlanta Hawks,0,104,90
32,32,Denver Nuggets,1,103,105
33,33,Milwaukee Bucks,0,116,99
34,34,Portland Trail Blazers,0,89,95
35,35,Philadelphia 76ers,1,91,93
36,36,Washington Wizards,1,105,112
37,37,Utah Jazz,0,92,94
38,38,Dallas Mavericks,0,101,92
39,39,Houston Rockets,0,119,105
40,40,Oklahoma City Thunder,0,96,86
42,41,Dallas Mavericks,1,87,98
43,42,San Antonio Spurs,1,114,122
44,43,Los Angeles Clippers,1,104,101
45,44,Denver Nuggets,0,111,108
46,45,Phoenix Suns,1,112,111
47,46,Indiana Pacers,0,103,109
48,47,Brooklyn Nets,0,129,109
49,48,Orlando Magic,0,111,105
50,49,Cleveland Cavaliers,1,97,125
51,50,Detroit Pistons,1,108,116
52,51,Memphis Grizzlies,0,99,107
53,52,Miami Heat,0,113,115
54,53,Toronto Raptors,0,112,109
55,54,New Orleans Pelicans,0,106,122
56,55,Chicago Bulls,0,117,89
57,56,Cleveland Cavaliers,0,108,116
58,57,Denver Nuggets,1,112,99
59,58,Dallas Mavericks,0,97,84
60,59,Houston Rockets,1,130,142
61,60,Sacramento Kings,1,102,88
63,61,Utah Jazz,1,107,80
64,62,San Antonio Spurs,1,90,97
65,63,Los Angeles Clippers,0,107,91
66,64,Golden State Warriors,0,103,102
67,65,Milwaukee Bucks,1,95,102
68,66,Washington Wizards,0,119,104
69,67,Boston Celtics,1,104,117
70,68,Miami Heat,1,105,123
71,69,New Orleans Pelicans,1,109,123
72,70,San Antonio Spurs,0,93,100
73,71,Los Angeles Lakers,1,119,130
74,72,Portland Trail Blazers,1,100,112
75,73,Indiana Pacers,1,115,114
76,74,Los Angeles Lakers,0,119,104
77,75,Sacramento Kings,0,117,123
78,76,Portland Trail Blazers,0,110,109
79,77,Golden State Warriors,1,107,121
80,78,Portland Trail Blazers,1,98,105
81,79,Utah Jazz,1,113,120
82,80,Los Angeles Lakers,1,109,110
84,81,Oklahoma City Thunder,0,98,100
85,82,Houston Rockets,1,118,123
