,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2010-10-28,25-351,WAS,@,ORL,L (-29),0,11:14,0,0,,0,0,,1,2,.500,0,2,2,0,0,1,2,5,1,-2.1,-5
1,2,2,2010-10-30,25-353,WAS,@,ATL,L (-4),0,7:33,0,1,.000,0,0,,0,0,,0,2,2,0,0,2,2,2,0,-1.5,0
2,3,3,2010-11-02,25-356,WAS,,PHI,W (+1),0,20:35,2,3,.667,0,0,,2,2,1.000,1,2,3,0,0,1,1,4,6,4.1,+3
3,4,4,2010-11-05,25-359,WAS,@,NYK,L (-21),0,17:55,2,4,.500,0,0,,0,0,,1,6,7,0,0,1,0,0,4,5.2,-1
4,5,5,2010-11-06,25-360,WAS,,CLE,L (-5),0,15:16,0,1,.000,0,0,,0,0,,1,1,2,1,2,0,2,3,0,-0.2,-20
5,6,6,2010-11-10,25-364,WAS,,HOU,W (+7),0,9:29,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,2,0,-0.8,-1
6,7,7,2010-11-12,26-001,WAS,,CHA,L (-8),0,4:51,1,1,1.000,0,0,,0,1,.000,2,0,2,0,1,0,0,1,2,3.3,+4
7,8,8,2010-11-13,26-002,WAS,@,CHI,L (-7),0,17:58,4,8,.500,0,0,,0,1,.000,4,6,10,0,1,0,1,3,8,7.0,-1
8,9,9,2010-11-16,26-005,WAS,,TOR,W (+15),0,15:55,5,6,.833,0,0,,0,0,,3,1,4,2,1,0,1,0,10,11.6,+3
9,10,10,2010-11-17,26-006,WAS,@,BOS,L (-31),0,12:51,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,1,3,2,1.1,-7
10,11,11,2010-11-19,26-008,WAS,,MEM,W (+3),0,9:41,2,3,.667,0,0,,0,0,,0,2,2,0,0,2,0,4,4,3.1,-4
11,12,12,2010-11-21,26-010,WAS,@,DET,L (-5),0,10:38,0,0,,0,0,,0,0,,0,4,4,0,0,1,0,0,0,1.9,-6
12,13,13,2010-11-23,26-012,WAS,,PHI,W (+2),0,5:27,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,1,0,0.9,-5
