,Id,Unnamed: 0_level_0,Regular Season,Playoffs,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0
,,Season,Age,Lg,Tm,G,W,L,W/L%,W > .500,Finish,G,W,L,W/L%
0,laniebo01c,1994-95,46.0,NBA,GSW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,laniebo01c,1994-95,46.0,NBA,GSW,37,12.0,25.0,0.324,-6.5,6.0,0.0,0.0,0.0,0.0
2,laniebo01c,Career,0.0,NBA,0,37,12.0,25.0,0.324,-6.5,0.0,0.0,0.0,0.0,0.0
0,lapchjo99c,1947-48,47.0,BAA,NYK,48,26.0,22.0,0.542,2.0,2.0,3.0,1.0,2.0,0.33299999999999996
1,lapchjo99c,1948-49,48.0,BAA,NYK,60,32.0,28.0,0.5329999999999999,2.0,2.0,6.0,3.0,3.0,0.5
2,lapchjo99c,1949-50,49.0,NBA,NYK,68,40.0,28.0,0.588,6.0,2.0,5.0,3.0,2.0,0.6
3,lapchjo99c,1950-51,50.0,NBA,NYK,66,36.0,30.0,0.545,3.0,3.0,14.0,8.0,6.0,0.5710000000000001
4,lapchjo99c,1951-52,51.0,NBA,NYK,66,37.0,29.0,0.561,4.0,3.0,14.0,8.0,6.0,0.5710000000000001
5,lapchjo99c,1952-53,52.0,NBA,NYK,70,47.0,23.0,0.6709999999999999,12.0,1.0,11.0,6.0,5.0,0.545
6,lapchjo99c,1953-54,53.0,NBA,NYK,72,44.0,28.0,0.611,8.0,1.0,4.0,0.0,4.0,0.0
7,lapchjo99c,1954-55,54.0,NBA,NYK,72,38.0,34.0,0.528,2.0,2.0,3.0,1.0,2.0,0.33299999999999996
8,lapchjo99c,1955-56,55.0,NBA,NYK,51,26.0,25.0,0.51,0.5,4.0,0.0,0.0,0.0,0.0
9,lapchjo99c,Career,0.0,TOT,0,573,326.0,247.0,0.569,39.5,0.0,60.0,30.0,30.0,0.5
0,laydefr99c,1976-77,45.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,laydefr99c,1977-78,46.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,laydefr99c,1978-79,47.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,laydefr99c,1981-82,50.0,NBA,UTA,62,17.0,45.0,0.27399999999999997,-14.0,6.0,0.0,0.0,0.0,0.0
4,laydefr99c,1982-83,51.0,NBA,UTA,82,30.0,52.0,0.366,-11.0,5.0,0.0,0.0,0.0,0.0
5,laydefr99c,1983-84,52.0,NBA,UTA,82,45.0,37.0,0.5489999999999999,4.0,1.0,11.0,5.0,6.0,0.455
6,laydefr99c,1984-85,53.0,NBA,UTA,82,41.0,41.0,0.5,0.0,4.0,10.0,4.0,6.0,0.4
7,laydefr99c,1985-86,54.0,NBA,UTA,82,42.0,40.0,0.512,1.0,4.0,4.0,1.0,3.0,0.25
8,laydefr99c,1986-87,55.0,NBA,UTA,82,44.0,38.0,0.537,3.0,2.0,5.0,2.0,3.0,0.4
9,laydefr99c,1987-88,56.0,NBA,UTA,82,47.0,35.0,0.573,6.0,3.0,11.0,6.0,5.0,0.545
10,laydefr99c,1988-89,57.0,NBA,UTA,17,11.0,6.0,0.647,2.5,1.0,0.0,0.0,0.0,0.0
11,laydefr99c,Career,0.0,NBA,0,571,277.0,294.0,0.485,-8.5,0.0,41.0,18.0,23.0,0.439
0,leege01c,1964-65,28.0,NBA,SFW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,leege01c,1965-66,29.0,NBA,SFW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,leege01c,1966-67,30.0,NBA,SFW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,leege01c,1967-68,31.0,NBA,SFW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,leege01c,1968-69,32.0,NBA,SFW,82,41.0,41.0,0.5,0.0,3.0,6.0,2.0,4.0,0.33299999999999996
5,leege01c,1969-70,33.0,NBA,SFW,52,22.0,30.0,0.423,-4.0,6.0,0.0,0.0,0.0,0.0
6,leege01c,Career,0.0,NBA,0,134,63.0,71.0,0.47,-4.0,0.0,6.0,2.0,4.0,0.33299999999999996
0,leonasl01c,1962-63,30.0,NBA,CHZ,42,13.0,29.0,0.31,-8.0,5.0,0.0,0.0,0.0,0.0
1,leonasl01c,1963-64,31.0,NBA,BAL,80,31.0,49.0,0.38799999999999996,-9.0,4.0,0.0,0.0,0.0,0.0
2,leonasl01c,1968-69,36.0,ABA,INA,69,42.0,27.0,0.609,7.5,1.0,17.0,9.0,8.0,0.529
3,leonasl01c,1969-70,37.0,ABA,INA,84,59.0,25.0,0.7020000000000001,17.0,1.0,15.0,12.0,3.0,0.8
4,leonasl01c,1970-71,38.0,ABA,INA,84,58.0,26.0,0.69,16.0,1.0,11.0,7.0,4.0,0.636
5,leonasl01c,1971-72,39.0,ABA,INA,84,47.0,37.0,0.56,5.0,2.0,20.0,12.0,8.0,0.6
6,leonasl01c,1972-73,40.0,ABA,INA,84,51.0,33.0,0.607,9.0,2.0,18.0,12.0,6.0,0.667
7,leonasl01c,1973-74,41.0,ABA,INA,84,46.0,38.0,0.5479999999999999,4.0,2.0,14.0,7.0,7.0,0.5
8,leonasl01c,1974-75,42.0,ABA,INA,84,45.0,39.0,0.536,3.0,3.0,18.0,9.0,9.0,0.5
9,leonasl01c,1975-76,43.0,ABA,INA,84,39.0,45.0,0.46399999999999997,-3.0,5.0,3.0,1.0,2.0,0.33299999999999996
10,leonasl01c,1976-77,44.0,NBA,IND,82,36.0,46.0,0.439,-5.0,5.0,0.0,0.0,0.0,0.0
11,leonasl01c,1977-78,45.0,NBA,IND,82,31.0,51.0,0.37799999999999995,-10.0,6.0,0.0,0.0,0.0,0.0
12,leonasl01c,1978-79,46.0,NBA,IND,82,38.0,44.0,0.46299999999999997,-3.0,4.0,0.0,0.0,0.0,0.0
13,leonasl01c,1979-80,47.0,NBA,IND,82,37.0,45.0,0.451,-4.0,4.0,0.0,0.0,0.0,0.0
14,leonasl01c,Career,0.0,TOT,0,1107,573.0,534.0,0.518,19.5,0.0,116.0,69.0,47.0,0.595
0,levanan01c,1952-53,32.0,NBA,MLH,71,27.0,44.0,0.38,-8.5,5.0,0.0,0.0,0.0,0.0
1,levanan01c,1953-54,33.0,NBA,MLH,46,11.0,35.0,0.239,-12.0,4.0,0.0,0.0,0.0,0.0
2,levanan01c,1956-57,36.0,NBA,NYK,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,levanan01c,1957-58,37.0,NBA,NYK,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,levanan01c,1958-59,38.0,NBA,NYK,72,40.0,32.0,0.556,4.0,2.0,2.0,0.0,2.0,0.0
5,levanan01c,1959-60,39.0,NBA,NYK,27,8.0,19.0,0.29600000000000004,-5.5,4.0,0.0,0.0,0.0,0.0
6,levanan01c,1961-62,41.0,NBA,STL,60,20.0,40.0,0.33299999999999996,-10.0,4.0,0.0,0.0,0.0,0.0
7,levanan01c,Career,0.0,NBA,0,276,106.0,170.0,0.384,-32.0,0.0,2.0,0.0,2.0,0.0
0,lewisgr01c,1948-49,31.0,BAA,STB,60,29.0,31.0,0.483,-1.0,4.0,2.0,0.0,2.0,0.0
1,lewisgr01c,1949-50,32.0,NBA,STB,68,26.0,42.0,0.382,-8.0,5.0,0.0,0.0,0.0,0.0
2,lewisgr01c,Career,0.0,TOT,0,128,55.0,73.0,0.43,-9.0,0.0,2.0,0.0,2.0,0.0
