,Id,Unnamed: 0_level_0,Regular Season,Playoffs,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0
,,Season,Age,Lg,Tm,G,W,L,W/L%,W > .500,Finish,G,W,L,W/L%
7,pitinri99c,2000-01,48.0,NBA,BOS,34,12.0,22.0,0.353,-5.0,5.0,0.0,0.0,0.0,0.0
8,pitinri99c,Career,0.0,NBA,0,412,192.0,220.0,0.466,-14.0,0.0,13.0,6.0,7.0,0.462
0,pollaji01c,1959-60,37.0,NBA,MNL,39,14.0,25.0,0.359,-5.5,3.0,9.0,5.0,4.0,0.556
1,pollaji01c,1961-62,39.0,NBA,CHP,80,18.0,62.0,0.225,-22.0,5.0,0.0,0.0,0.0,0.0
2,pollaji01c,1967-68,45.0,ABA,MNM,78,50.0,28.0,0.6409999999999999,11.0,2.0,10.0,4.0,6.0,0.4
3,pollaji01c,1968-69,46.0,ABA,MMF,78,43.0,35.0,0.551,4.0,2.0,12.0,5.0,7.0,0.41700000000000004
4,pollaji01c,1969-70,47.0,ABA,MMF,20,5.0,15.0,0.25,-5.0,6.0,0.0,0.0,0.0,0.0
5,pollaji01c,Career,0.0,TOT,0,295,130.0,165.0,0.441,-17.5,0.0,31.0,14.0,17.0,0.452
0,popovgr99c,1988-89,40.0,NBA,SAS,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,popovgr99c,1989-90,41.0,NBA,SAS,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,popovgr99c,1990-91,42.0,NBA,SAS,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,popovgr99c,1991-92,43.0,NBA,SAS,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,popovgr99c,1992-93,44.0,NBA,GSW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,popovgr99c,1993-94,45.0,NBA,GSW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,popovgr99c,1996-97,48.0,NBA,SAS,64,17.0,47.0,0.266,-15.0,6.0,0.0,0.0,0.0,0.0
7,popovgr99c,1997-98,49.0,NBA,SAS,82,56.0,26.0,0.6829999999999999,15.0,2.0,9.0,4.0,5.0,0.444
8,popovgr99c,1998-99,50.0,NBA,SAS,50,37.0,13.0,0.74,12.0,1.0,17.0,15.0,2.0,0.882
9,popovgr99c,1999-00,51.0,NBA,SAS,82,53.0,29.0,0.6459999999999999,12.0,2.0,4.0,1.0,3.0,0.25
10,popovgr99c,2000-01,52.0,NBA,SAS,82,58.0,24.0,0.7070000000000001,17.0,1.0,13.0,7.0,6.0,0.5379999999999999
11,popovgr99c,2001-02,53.0,NBA,SAS,82,58.0,24.0,0.7070000000000001,17.0,1.0,10.0,4.0,6.0,0.4
12,popovgr99c,2002-03,54.0,NBA,SAS,82,60.0,22.0,0.732,19.0,1.0,24.0,16.0,8.0,0.667
13,popovgr99c,2003-04,55.0,NBA,SAS,82,57.0,25.0,0.695,16.0,2.0,10.0,6.0,4.0,0.6
14,popovgr99c,2004-05,56.0,NBA,SAS,82,59.0,23.0,0.72,18.0,1.0,23.0,16.0,7.0,0.696
15,popovgr99c,2005-06,57.0,NBA,SAS,82,63.0,19.0,0.768,22.0,1.0,13.0,7.0,6.0,0.5379999999999999
16,popovgr99c,2006-07,58.0,NBA,SAS,82,58.0,24.0,0.7070000000000001,17.0,2.0,20.0,16.0,4.0,0.8
17,popovgr99c,2007-08,59.0,NBA,SAS,82,56.0,26.0,0.6829999999999999,15.0,2.0,17.0,9.0,8.0,0.529
18,popovgr99c,2008-09,60.0,NBA,SAS,82,54.0,28.0,0.659,13.0,1.0,5.0,1.0,4.0,0.2
19,popovgr99c,2009-10,61.0,NBA,SAS,82,50.0,32.0,0.61,9.0,2.0,10.0,4.0,6.0,0.4
20,popovgr99c,2010-11,62.0,NBA,SAS,82,61.0,21.0,0.7440000000000001,20.0,1.0,6.0,2.0,4.0,0.33299999999999996
21,popovgr99c,2011-12,63.0,NBA,SAS,66,50.0,16.0,0.758,17.0,1.0,14.0,10.0,4.0,0.7140000000000001
22,popovgr99c,2012-13,64.0,NBA,SAS,82,58.0,24.0,0.7070000000000001,17.0,1.0,21.0,15.0,6.0,0.7140000000000001
23,popovgr99c,2013-14,65.0,NBA,SAS,82,62.0,20.0,0.7559999999999999,21.0,1.0,23.0,16.0,7.0,0.696
24,popovgr99c,2014-15,66.0,NBA,SAS,82,55.0,27.0,0.6709999999999999,14.0,2.0,7.0,3.0,4.0,0.429
25,popovgr99c,2015-16,67.0,NBA,SAS,82,67.0,15.0,0.8170000000000001,26.0,1.0,10.0,6.0,4.0,0.6
26,popovgr99c,2016-17,68.0,NBA,SAS,82,61.0,21.0,0.7440000000000001,20.0,1.0,16.0,8.0,8.0,0.5
27,popovgr99c,2017-18,69.0,NBA,SAS,82,47.0,35.0,0.573,6.0,3.0,5.0,1.0,4.0,0.2
28,popovgr99c,Career,0.0,NBA,0,1738,1197.0,541.0,0.6890000000000001,328.0,0.0,277.0,167.0,110.0,0.603
0,portete01c,2002-03,39.0,NBA,SAC,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,portete01c,2003-04,40.0,NBA,MIL,82,41.0,41.0,0.5,0.0,4.0,5.0,1.0,4.0,0.2
2,portete01c,2004-05,41.0,NBA,MIL,82,30.0,52.0,0.366,-11.0,5.0,0.0,0.0,0.0,0.0
3,portete01c,2007-08,44.0,NBA,DET,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,portete01c,2008-09,45.0,NBA,PHO,51,28.0,23.0,0.5489999999999999,2.5,2.0,0.0,0.0,0.0,0.0
5,portete01c,2011-12,48.0,NBA,MIN,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,portete01c,2012-13,49.0,NBA,MIN,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,portete01c,2013-14,50.0,NBA,MIN,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,portete01c,Career,0.0,NBA,0,215,99.0,116.0,0.46,-8.5,0.0,5.0,1.0,4.0,0.2
0,pottero99c,1949-50,0.0,NBA,TRI,7,1.0,6.0,0.14300000000000002,-2.5,3.0,0.0,0.0,0.0,0.0
1,pottero99c,Career,0.0,NBA,0,7,1.0,6.0,0.14300000000000002,-2.5,0.0,0.0,0.0,0.0,0.0
0,pritcke01c,2004-05,37.0,NBA,POR,27,5.0,22.0,0.185,-8.5,4.0,0.0,0.0,0.0,0.0
1,pritcke01c,Career,0.0,NBA,0,27,5.0,22.0,0.185,-8.5,0.0,0.0,0.0,0.0,0.0
0,pruntjo01c,2000-01,31.0,NBA,SAS,asst/video coordinator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pruntjo01c,2001-02,32.0,NBA,SAS,asst/video coordinator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pruntjo01c,2002-03,33.0,NBA,SAS,asst/advance scout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pruntjo01c,2003-04,34.0,NBA,SAS,asst/advance scout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,pruntjo01c,2004-05,35.0,NBA,SAS,asst/advance scout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,pruntjo01c,2005-06,36.0,NBA,DAL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,pruntjo01c,2006-07,37.0,NBA,DAL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,pruntjo01c,2007-08,38.0,NBA,DAL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,pruntjo01c,2008-09,39.0,NBA,POR,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,pruntjo01c,2009-10,40.0,NBA,POR,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pruntjo01c,2010-11,41.0,NBA,CLE,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pruntjo01c,2011-12,42.0,NBA,CLE,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pruntjo01c,2012-13,43.0,NBA,CLE,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pruntjo01c,2013-14,44.0,NBA,BRK,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pruntjo01c,2014-15,45.0,NBA,MIL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pruntjo01c,2015-16,46.0,NBA,MIL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pruntjo01c,2016-17,47.0,NBA,MIL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pruntjo01c,2017-18,48.0,NBA,MIL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pruntjo01c,2017-18,48.0,NBA,MIL,37,21.0,16.0,0.568,2.5,3.0,7.0,3.0,4.0,0.429
19,pruntjo01c,Career,0.0,NBA,0,37,21.0,16.0,0.568,2.5,0.0,7.0,3.0,4.0,0.429
