,Id,Unnamed: 0_level_0,Regular Season,Playoffs,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0
,,Season,Age,Lg,Tm,G,W,L,W/L%,W > .500,Finish,G,W,L,W/L%
0,dantomi01c,1997-98,46.0,NBA,DEN,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,dantomi01c,1998-99,47.0,NBA,DEN,50,14.0,36.0,0.28,-11.0,6.0,0.0,0.0,0.0,0.0
2,dantomi01c,2002-03,51.0,NBA,PHO,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,dantomi01c,2003-04,52.0,NBA,PHO,61,21.0,40.0,0.344,-9.5,6.0,0.0,0.0,0.0,0.0
4,dantomi01c,2004-05,53.0,NBA,PHO,82,62.0,20.0,0.7559999999999999,21.0,1.0,15.0,9.0,6.0,0.6
5,dantomi01c,2005-06,54.0,NBA,PHO,82,54.0,28.0,0.659,13.0,1.0,20.0,10.0,10.0,0.5
6,dantomi01c,2006-07,55.0,NBA,PHO,82,61.0,21.0,0.7440000000000001,20.0,1.0,11.0,6.0,5.0,0.545
7,dantomi01c,2007-08,56.0,NBA,PHO,82,55.0,27.0,0.6709999999999999,14.0,2.0,5.0,1.0,4.0,0.2
8,dantomi01c,2008-09,57.0,NBA,NYK,82,32.0,50.0,0.39,-9.0,5.0,0.0,0.0,0.0,0.0
9,dantomi01c,2009-10,58.0,NBA,NYK,82,29.0,53.0,0.354,-12.0,3.0,0.0,0.0,0.0,0.0
10,dantomi01c,2010-11,59.0,NBA,NYK,82,42.0,40.0,0.512,1.0,2.0,4.0,0.0,4.0,0.0
11,dantomi01c,2011-12,60.0,NBA,NYK,42,18.0,24.0,0.429,-3.0,2.0,0.0,0.0,0.0,0.0
12,dantomi01c,2012-13,61.0,NBA,LAL,72,40.0,32.0,0.556,4.0,3.0,4.0,0.0,4.0,0.0
13,dantomi01c,2013-14,62.0,NBA,LAL,82,27.0,55.0,0.32899999999999996,-14.0,5.0,0.0,0.0,0.0,0.0
14,dantomi01c,2015-16,64.0,NBA,PHI,Associate Head Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,dantomi01c,2016-17,65.0,NBA,HOU,82,55.0,27.0,0.6709999999999999,14.0,2.0,11.0,6.0,5.0,0.545
16,dantomi01c,2017-18,66.0,NBA,HOU,82,65.0,17.0,0.7929999999999999,24.0,1.0,17.0,11.0,6.0,0.647
17,dantomi01c,Career,0.0,NBA,0,1045,575.0,470.0,0.55,52.5,0.0,87.0,43.0,44.0,0.494
0,dalych99c,1978-79,48.0,NBA,PHI,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,dalych99c,1979-80,49.0,NBA,PHI,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,dalych99c,1980-81,50.0,NBA,PHI,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,dalych99c,1981-82,51.0,NBA,PHI,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,dalych99c,1981-82,51.0,NBA,CLE,41,9.0,32.0,0.22,-11.5,6.0,0.0,0.0,0.0,0.0
5,dalych99c,1983-84,53.0,NBA,DET,82,49.0,33.0,0.598,8.0,2.0,5.0,2.0,3.0,0.4
6,dalych99c,1984-85,54.0,NBA,DET,82,46.0,36.0,0.561,5.0,2.0,9.0,5.0,4.0,0.556
7,dalych99c,1985-86,55.0,NBA,DET,82,46.0,36.0,0.561,5.0,3.0,4.0,1.0,3.0,0.25
8,dalych99c,1986-87,56.0,NBA,DET,82,52.0,30.0,0.634,11.0,2.0,15.0,10.0,5.0,0.667
9,dalych99c,1987-88,57.0,NBA,DET,82,54.0,28.0,0.659,13.0,1.0,23.0,14.0,9.0,0.609
10,dalych99c,1988-89,58.0,NBA,DET,82,63.0,19.0,0.768,22.0,1.0,17.0,15.0,2.0,0.882
11,dalych99c,1989-90,59.0,NBA,DET,82,59.0,23.0,0.72,18.0,1.0,20.0,15.0,5.0,0.75
12,dalych99c,1990-91,60.0,NBA,DET,82,50.0,32.0,0.61,9.0,2.0,15.0,7.0,8.0,0.467
13,dalych99c,1991-92,61.0,NBA,DET,82,48.0,34.0,0.585,7.0,3.0,5.0,2.0,3.0,0.4
14,dalych99c,1992-93,62.0,NBA,NJN,82,43.0,39.0,0.524,2.0,3.0,5.0,2.0,3.0,0.4
15,dalych99c,1993-94,63.0,NBA,NJN,82,45.0,37.0,0.5489999999999999,4.0,3.0,4.0,1.0,3.0,0.25
16,dalych99c,1997-98,67.0,NBA,ORL,82,41.0,41.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0
17,dalych99c,1998-99,68.0,NBA,ORL,50,33.0,17.0,0.66,8.0,2.0,4.0,1.0,3.0,0.25
18,dalych99c,Career,0.0,NBA,0,1075,638.0,437.0,0.593,100.5,0.0,126.0,75.0,51.0,0.595
0,danieme01c,1984-85,40.0,NBA,IND,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,danieme01c,1985-86,41.0,NBA,IND,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,danieme01c,1986-87,42.0,NBA,IND,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,danieme01c,1987-88,43.0,NBA,IND,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,danieme01c,1988-89,44.0,NBA,IND,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,danieme01c,1988-89,44.0,NBA,IND,2,0.0,2.0,0.0,-1.0,6.0,0.0,0.0,0.0,0.0
