,Id,Unnamed: 0_level_0,Regular Season,Playoffs,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0
,,Season,Age,Lg,Tm,G,W,L,W/L%,W > .500,Finish,G,W,L,W/L%
0,karlge01c,1979-80,27.0,NBA,SAS,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,karlge01c,1984-85,32.0,NBA,CLE,82,36.0,46.0,0.439,-5.0,4.0,4.0,1.0,3.0,0.25
2,karlge01c,1985-86,33.0,NBA,CLE,67,25.0,42.0,0.373,-8.5,5.0,0.0,0.0,0.0,0.0
3,karlge01c,1986-87,34.0,NBA,GSW,82,42.0,40.0,0.512,1.0,3.0,10.0,4.0,6.0,0.4
4,karlge01c,1987-88,35.0,NBA,GSW,64,16.0,48.0,0.25,-16.0,5.0,0.0,0.0,0.0,0.0
5,karlge01c,1991-92,39.0,NBA,SEA,42,27.0,15.0,0.643,6.0,4.0,9.0,4.0,5.0,0.444
6,karlge01c,1992-93,40.0,NBA,SEA,82,55.0,27.0,0.6709999999999999,14.0,2.0,19.0,10.0,9.0,0.526
7,karlge01c,1993-94,41.0,NBA,SEA,82,63.0,19.0,0.768,22.0,1.0,5.0,2.0,3.0,0.4
8,karlge01c,1994-95,42.0,NBA,SEA,82,57.0,25.0,0.695,16.0,2.0,4.0,1.0,3.0,0.25
9,karlge01c,1995-96,43.0,NBA,SEA,82,64.0,18.0,0.78,23.0,1.0,21.0,13.0,8.0,0.619
10,karlge01c,1996-97,44.0,NBA,SEA,82,57.0,25.0,0.695,16.0,1.0,12.0,6.0,6.0,0.5
11,karlge01c,1997-98,45.0,NBA,SEA,82,61.0,21.0,0.7440000000000001,20.0,1.0,10.0,4.0,6.0,0.4
12,karlge01c,1998-99,46.0,NBA,MIL,50,28.0,22.0,0.56,3.0,4.0,3.0,0.0,3.0,0.0
13,karlge01c,1999-00,47.0,NBA,MIL,82,42.0,40.0,0.512,1.0,5.0,5.0,2.0,3.0,0.4
14,karlge01c,2000-01,48.0,NBA,MIL,82,52.0,30.0,0.634,11.0,1.0,18.0,10.0,8.0,0.556
15,karlge01c,2001-02,49.0,NBA,MIL,82,41.0,41.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0
16,karlge01c,2002-03,50.0,NBA,MIL,82,42.0,40.0,0.512,1.0,4.0,6.0,2.0,4.0,0.33299999999999996
17,karlge01c,2004-05,52.0,NBA,DEN,40,32.0,8.0,0.8,12.0,2.0,5.0,1.0,4.0,0.2
18,karlge01c,2005-06,53.0,NBA,DEN,82,44.0,38.0,0.537,3.0,1.0,5.0,1.0,4.0,0.2
19,karlge01c,2006-07,54.0,NBA,DEN,82,45.0,37.0,0.5489999999999999,4.0,2.0,5.0,1.0,4.0,0.2
20,karlge01c,2007-08,55.0,NBA,DEN,82,50.0,32.0,0.61,9.0,2.0,4.0,0.0,4.0,0.0
21,karlge01c,2008-09,56.0,NBA,DEN,82,54.0,28.0,0.659,13.0,1.0,16.0,10.0,6.0,0.625
22,karlge01c,2009-10,57.0,NBA,DEN,82,53.0,29.0,0.6459999999999999,12.0,1.0,6.0,2.0,4.0,0.33299999999999996
23,karlge01c,2010-11,58.0,NBA,DEN,82,50.0,32.0,0.61,9.0,2.0,5.0,1.0,4.0,0.2
24,karlge01c,2011-12,59.0,NBA,DEN,66,38.0,28.0,0.5760000000000001,5.0,2.0,7.0,3.0,4.0,0.429
25,karlge01c,2012-13,60.0,NBA,DEN,82,57.0,25.0,0.695,16.0,2.0,6.0,2.0,4.0,0.33299999999999996
26,karlge01c,2014-15,62.0,NBA,SAC,30,11.0,19.0,0.36700000000000005,-4.0,4.0,0.0,0.0,0.0,0.0
27,karlge01c,2015-16,63.0,NBA,SAC,82,33.0,49.0,0.402,-8.0,3.0,0.0,0.0,0.0,0.0
28,karlge01c,Career,0.0,NBA,0,1999,1175.0,824.0,0.588,175.5,0.0,185.0,80.0,105.0,0.43200000000000005
0,kauffbo01c,1977-78,31.0,NBA,DET,58,29.0,29.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0
1,kauffbo01c,Career,0.0,NBA,0,58,29.0,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0,kerrre01c,1966-67,34.0,NBA,CHI,81,33.0,48.0,0.40700000000000003,-7.5,4.0,3.0,0.0,3.0,0.0
1,kerrre01c,1967-68,35.0,NBA,CHI,82,29.0,53.0,0.354,-12.0,4.0,5.0,1.0,4.0,0.2
2,kerrre01c,1968-69,36.0,NBA,PHO,82,16.0,66.0,0.195,-25.0,7.0,0.0,0.0,0.0,0.0
3,kerrre01c,1969-70,37.0,NBA,PHO,38,15.0,23.0,0.395,-4.0,4.0,0.0,0.0,0.0,0.0
4,kerrre01c,Career,0.0,NBA,0,283,93.0,190.0,0.32899999999999996,-48.5,0.0,8.0,1.0,7.0,0.125
0,kerrst01c,2014-15,49.0,NBA,GSW,82,67.0,15.0,0.8170000000000001,26.0,1.0,21.0,16.0,5.0,0.762
1,kerrst01c,2015-16,50.0,NBA,GSW,82,73.0,9.0,0.89,32.0,1.0,24.0,15.0,9.0,0.625
2,kerrst01c,2016-17,51.0,NBA,GSW,82,67.0,15.0,0.8170000000000001,26.0,1.0,17.0,16.0,1.0,0.941
3,kerrst01c,2017-18,52.0,NBA,GSW,82,58.0,24.0,0.7070000000000001,17.0,1.0,21.0,16.0,5.0,0.762
4,kerrst01c,Career,0.0,NBA,0,328,265.0,63.0,0.8079999999999999,101.0,0.0,83.0,63.0,20.0,0.759
0,kiddja01c,2013-14,40.0,NBA,BRK,82,44.0,38.0,0.537,3.0,2.0,12.0,5.0,7.0,0.41700000000000004
1,kiddja01c,2014-15,41.0,NBA,MIL,82,41.0,41.0,0.5,0.0,3.0,6.0,2.0,4.0,0.33299999999999996
2,kiddja01c,2015-16,42.0,NBA,MIL,82,33.0,49.0,0.402,-8.0,5.0,0.0,0.0,0.0,0.0
3,kiddja01c,2016-17,43.0,NBA,MIL,82,42.0,40.0,0.512,1.0,2.0,6.0,2.0,4.0,0.33299999999999996
4,kiddja01c,2017-18,44.0,NBA,MIL,45,23.0,22.0,0.511,0.5,3.0,0.0,0.0,0.0,0.0
5,kiddja01c,Career,0.0,NBA,0,373,183.0,190.0,0.491,-3.5,0.0,24.0,9.0,15.0,0.375
0,kloppbo99c,1980-81,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,kloppbo99c,1981-82,0.0,NBA,CLE,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,kloppbo99c,1981-82,0.0,NBA,CLE,3,0.0,3.0,0.0,-1.5,6.0,0.0,0.0,0.0,0.0
3,kloppbo99c,1985-86,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,kloppbo99c,1986-87,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,kloppbo99c,1987-88,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,kloppbo99c,1988-89,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,kloppbo99c,1989-90,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,kloppbo99c,1990-91,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,kloppbo99c,1991-92,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,kloppbo99c,1991-92,0.0,NBA,SEA,4,2.0,2.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0
11,kloppbo99c,1992-93,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,kloppbo99c,1993-94,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,kloppbo99c,1994-95,0.0,NBA,SEA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
