,Id,Unnamed: 0_level_0,Regular Season,Playoffs,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0
,,Season,Age,Lg,Tm,G,W,L,W/L%,W > .500,Finish,G,W,L,W/L%
0,farmemi01c,1966-67,30.0,NBA,BAL,9,1.0,8.0,0.111,-3.5,5.0,0.0,0.0,0.0,0.0
1,farmemi01c,Career,0.0,NBA,0,9,1.0,8.0,0.111,-3.5,0.0,0.0,0.0,0.0,0.0
0,feeribo01c,1949-50,30.0,NBA,WSC,68,32.0,36.0,0.47100000000000003,-2.0,3.0,2.0,0.0,2.0,0.0
1,feeribo01c,1962-63,43.0,NBA,SFW,80,31.0,49.0,0.38799999999999996,-9.0,4.0,0.0,0.0,0.0,0.0
2,feeribo01c,Career,0.0,NBA,0,148,63.0,85.0,0.426,-11.0,0.0,2.0,0.0,2.0,0.0
0,fishede01c,2014-15,40.0,NBA,NYK,82,17.0,65.0,0.207,-24.0,5.0,0.0,0.0,0.0,0.0
1,fishede01c,2015-16,41.0,NBA,NYK,54,23.0,31.0,0.426,-4.0,3.0,0.0,0.0,0.0,0.0
2,fishede01c,Career,0.0,NBA,0,136,40.0,96.0,0.294,-28.0,0.0,0.0,0.0,0.0,0.0
0,fitchbi99c,1970-71,36.0,NBA,CLE,82,15.0,67.0,0.183,-26.0,4.0,0.0,0.0,0.0,0.0
1,fitchbi99c,1971-72,37.0,NBA,CLE,82,23.0,59.0,0.28,-18.0,4.0,0.0,0.0,0.0,0.0
2,fitchbi99c,1972-73,38.0,NBA,CLE,82,32.0,50.0,0.39,-9.0,4.0,0.0,0.0,0.0,0.0
3,fitchbi99c,1973-74,39.0,NBA,CLE,82,29.0,53.0,0.354,-12.0,4.0,0.0,0.0,0.0,0.0
4,fitchbi99c,1974-75,40.0,NBA,CLE,82,40.0,42.0,0.488,-1.0,3.0,0.0,0.0,0.0,0.0
5,fitchbi99c,1975-76,41.0,NBA,CLE,82,49.0,33.0,0.598,8.0,1.0,13.0,6.0,7.0,0.462
6,fitchbi99c,1976-77,42.0,NBA,CLE,82,43.0,39.0,0.524,2.0,4.0,3.0,1.0,2.0,0.33299999999999996
7,fitchbi99c,1977-78,43.0,NBA,CLE,82,43.0,39.0,0.524,2.0,3.0,2.0,0.0,2.0,0.0
8,fitchbi99c,1978-79,44.0,NBA,CLE,82,30.0,52.0,0.366,-11.0,5.0,0.0,0.0,0.0,0.0
9,fitchbi99c,1979-80,45.0,NBA,BOS,82,61.0,21.0,0.7440000000000001,20.0,1.0,9.0,5.0,4.0,0.556
10,fitchbi99c,1980-81,46.0,NBA,BOS,82,62.0,20.0,0.7559999999999999,21.0,1.0,17.0,12.0,5.0,0.706
11,fitchbi99c,1981-82,47.0,NBA,BOS,82,63.0,19.0,0.768,22.0,1.0,12.0,7.0,5.0,0.583
12,fitchbi99c,1982-83,48.0,NBA,BOS,82,56.0,26.0,0.6829999999999999,15.0,2.0,7.0,2.0,5.0,0.28600000000000003
13,fitchbi99c,1983-84,49.0,NBA,HOU,82,29.0,53.0,0.354,-12.0,6.0,0.0,0.0,0.0,0.0
14,fitchbi99c,1984-85,50.0,NBA,HOU,82,48.0,34.0,0.585,7.0,2.0,5.0,2.0,3.0,0.4
15,fitchbi99c,1985-86,51.0,NBA,HOU,82,51.0,31.0,0.622,10.0,1.0,20.0,13.0,7.0,0.65
16,fitchbi99c,1986-87,52.0,NBA,HOU,82,42.0,40.0,0.512,1.0,3.0,10.0,5.0,5.0,0.5
17,fitchbi99c,1987-88,53.0,NBA,HOU,82,46.0,36.0,0.561,5.0,4.0,4.0,1.0,3.0,0.25
18,fitchbi99c,1989-90,55.0,NBA,NJN,82,17.0,65.0,0.207,-24.0,6.0,0.0,0.0,0.0,0.0
19,fitchbi99c,1990-91,56.0,NBA,NJN,82,26.0,56.0,0.317,-15.0,5.0,0.0,0.0,0.0,0.0
20,fitchbi99c,1991-92,57.0,NBA,NJN,82,40.0,42.0,0.488,-1.0,3.0,4.0,1.0,3.0,0.25
21,fitchbi99c,1994-95,60.0,NBA,LAC,82,17.0,65.0,0.207,-24.0,7.0,0.0,0.0,0.0,0.0
22,fitchbi99c,1995-96,61.0,NBA,LAC,82,29.0,53.0,0.354,-12.0,7.0,0.0,0.0,0.0,0.0
23,fitchbi99c,1996-97,62.0,NBA,LAC,82,36.0,46.0,0.439,-5.0,5.0,3.0,0.0,3.0,0.0
24,fitchbi99c,1997-98,63.0,NBA,LAC,82,17.0,65.0,0.207,-24.0,7.0,0.0,0.0,0.0,0.0
25,fitchbi99c,Career,0.0,NBA,0,2050,944.0,1106.0,0.46,-81.0,0.0,109.0,55.0,54.0,0.505
0,fitzgdi01c,1946-47,26.0,BAA,TRH,3,2.0,1.0,0.667,0.5,6.0,0.0,0.0,0.0,0.0
1,fitzgdi01c,Career,0.0,BAA,0,3,2.0,1.0,0.667,0.5,0.0,0.0,0.0,0.0,0.0
0,fitzsco99c,1970-71,39.0,NBA,PHO,82,48.0,34.0,0.585,7.0,3.0,0.0,0.0,0.0,0.0
1,fitzsco99c,1971-72,40.0,NBA,PHO,82,49.0,33.0,0.598,8.0,3.0,0.0,0.0,0.0,0.0
2,fitzsco99c,1972-73,41.0,NBA,ATL,82,46.0,36.0,0.561,5.0,2.0,6.0,2.0,4.0,0.33299999999999996
3,fitzsco99c,1973-74,42.0,NBA,ATL,82,35.0,47.0,0.42700000000000005,-6.0,2.0,0.0,0.0,0.0,0.0
4,fitzsco99c,1974-75,43.0,NBA,ATL,82,31.0,51.0,0.37799999999999995,-10.0,4.0,0.0,0.0,0.0,0.0
5,fitzsco99c,1975-76,44.0,NBA,ATL,74,28.0,46.0,0.37799999999999995,-9.0,5.0,0.0,0.0,0.0,0.0
6,fitzsco99c,1977-78,46.0,NBA,BUF,82,27.0,55.0,0.32899999999999996,-14.0,4.0,0.0,0.0,0.0,0.0
7,fitzsco99c,1978-79,47.0,NBA,KCK,82,48.0,34.0,0.585,7.0,1.0,5.0,1.0,4.0,0.2
8,fitzsco99c,1979-80,48.0,NBA,KCK,82,47.0,35.0,0.573,6.0,2.0,3.0,1.0,2.0,0.33299999999999996
9,fitzsco99c,1980-81,49.0,NBA,KCK,82,40.0,42.0,0.488,-1.0,2.0,15.0,7.0,8.0,0.467
10,fitzsco99c,1981-82,50.0,NBA,KCK,82,30.0,52.0,0.366,-11.0,4.0,0.0,0.0,0.0,0.0
11,fitzsco99c,1982-83,51.0,NBA,KCK,82,45.0,37.0,0.5489999999999999,4.0,3.0,0.0,0.0,0.0,0.0
12,fitzsco99c,1983-84,52.0,NBA,KCK,82,38.0,44.0,0.46299999999999997,-3.0,4.0,3.0,0.0,3.0,0.0
13,fitzsco99c,1984-85,53.0,NBA,SAS,82,41.0,41.0,0.5,0.0,5.0,5.0,2.0,3.0,0.4
14,fitzsco99c,1985-86,54.0,NBA,SAS,82,35.0,47.0,0.42700000000000005,-6.0,6.0,3.0,0.0,3.0,0.0
15,fitzsco99c,1988-89,57.0,NBA,PHO,82,55.0,27.0,0.6709999999999999,14.0,2.0,12.0,7.0,5.0,0.583
16,fitzsco99c,1989-90,58.0,NBA,PHO,82,54.0,28.0,0.659,13.0,3.0,16.0,9.0,7.0,0.563
17,fitzsco99c,1990-91,59.0,NBA,PHO,82,55.0,27.0,0.6709999999999999,14.0,3.0,4.0,1.0,3.0,0.25
18,fitzsco99c,1991-92,60.0,NBA,PHO,82,53.0,29.0,0.6459999999999999,12.0,3.0,8.0,4.0,4.0,0.5
19,fitzsco99c,1995-96,64.0,NBA,PHO,49,27.0,22.0,0.551,2.5,4.0,4.0,1.0,3.0,0.25
20,fitzsco99c,1996-97,65.0,NBA,PHO,8,0.0,8.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0
21,fitzsco99c,Career,0.0,NBA,0,1607,832.0,775.0,0.518,28.5,0.0,84.0,35.0,49.0,0.41700000000000004
0,fizdada01c,2003-04,29.0,NBA,GSW,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fizdada01c,2004-05,30.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,fizdada01c,2005-06,31.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,fizdada01c,2006-07,32.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,fizdada01c,2007-08,33.0,NBA,ATL,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,fizdada01c,2008-09,34.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,fizdada01c,2009-10,35.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,fizdada01c,2010-11,36.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,fizdada01c,2011-12,37.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,fizdada01c,2012-13,38.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,fizdada01c,2013-14,39.0,NBA,MIA,Assistant Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,fizdada01c,2014-15,40.0,NBA,MIA,Associate Head Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,fizdada01c,2015-16,41.0,NBA,MIA,Associate Head Coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,fizdada01c,2016-17,42.0,NBA,MEM,82,43.0,39.0,0.524,2.0,3.0,6.0,2.0,4.0,0.33299999999999996
14,fizdada01c,2017-18,43.0,NBA,MEM,19,7.0,12.0,0.368,-2.5,5.0,0.0,0.0,0.0,0.0
15,fizdada01c,Career,0.0,NBA,0,101,50.0,51.0,0.495,-0.5,0.0,6.0,2.0,4.0,0.33299999999999996
0,floydti99c,1998-99,0.0,NBA,CHI,50,13.0,37.0,0.26,-12.0,8.0,0.0,0.0,0.0,0.0
1,floydti99c,1999-00,0.0,NBA,CHI,82,17.0,65.0,0.207,-24.0,8.0,0.0,0.0,0.0,0.0
2,floydti99c,2000-01,0.0,NBA,CHI,82,15.0,67.0,0.183,-26.0,8.0,0.0,0.0,0.0,0.0
3,floydti99c,2001-02,0.0,NBA,CHI,25,4.0,21.0,0.16,-8.5,8.0,0.0,0.0,0.0,0.0
