,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,0,120,106
1,2,New Jersey Nets,1,95,85
2,3,Toronto Raptors,1,125,116
3,4,Detroit Pistons,1,80,85
4,5,Phoenix Suns,0,122,100
5,6,Detroit Pistons,0,110,103
6,7,Oklahoma City Thunder,1,74,102
7,8,Charlotte Bobcats,1,93,81
8,9,Cleveland Cavaliers,0,93,102
9,10,New Jersey Nets,0,88,72
10,11,Charlotte Bobcats,0,97,91
11,12,Oklahoma City Thunder,0,108,94
12,13,Boston Celtics,1,83,78
13,14,Toronto Raptors,1,104,96
14,15,Miami Heat,0,98,99
15,16,Atlanta Hawks,1,93,76
16,17,Milwaukee Bucks,1,100,98
17,18,New York Knicks,1,114,102
18,19,New York Knicks,0,118,104
19,20,Golden State Warriors,1,126,118
21,21,Los Angeles Clippers,1,97,86
22,22,Utah Jazz,1,111,120
23,23,Phoenix Suns,1,103,106
24,24,Indiana Pacers,0,106,98
25,25,Toronto Raptors,0,118,99
26,26,Miami Heat,1,86,104
27,27,Portland Trail Blazers,0,92,83
28,28,Utah Jazz,0,104,99
29,29,Houston Rockets,0,102,87
30,30,Boston Celtics,0,77,86
31,31,Milwaukee Bucks,0,117,92
32,32,Minnesota Timberwolves,1,106,94
33,33,Chicago Bulls,1,93,101
34,34,Indiana Pacers,1,90,97
35,35,Toronto Raptors,0,103,108
36,36,Washington Wizards,1,97,104
37,37,Atlanta Hawks,0,113,81
38,38,Sacramento Kings,1,109,88
39,39,Denver Nuggets,1,97,115
40,40,Portland Trail Blazers,1,87,102
42,41,Los Angeles Lakers,1,92,98
43,42,Indiana Pacers,0,109,98
44,43,Sacramento Kings,0,100,84
45,44,Charlotte Bobcats,1,106,95
46,45,Memphis Grizzlies,1,94,99
47,46,Boston Celtics,0,96,94
48,47,Atlanta Hawks,0,104,86
49,48,Detroit Pistons,1,91,86
50,49,Milwaukee Bucks,0,99,82
51,50,Washington Wizards,0,91,92
52,51,Boston Celtics,1,96,89
53,52,New Orleans Hornets,0,123,117
54,53,Chicago Bulls,1,107,87
55,54,Cleveland Cavaliers,1,106,115
56,55,Detroit Pistons,0,116,91
57,56,Dallas Mavericks,0,85,95
58,57,Cleveland Cavaliers,0,101,95
59,58,Houston Rockets,1,110,92
60,59,New Orleans Hornets,1,93,100
61,60,Miami Heat,0,96,80
63,61,Philadelphia 76ers,1,126,105
64,62,Golden State Warriors,0,117,90
65,63,New Jersey Nets,1,97,87
66,64,Los Angeles Lakers,0,96,94
67,65,Los Angeles Clippers,0,113,87
68,66,Chicago Bulls,0,111,82
69,67,Washington Wizards,1,109,95
70,68,Charlotte Bobcats,0,89,96
71,69,San Antonio Spurs,0,110,84
72,70,Miami Heat,1,108,102
73,71,Philadelphia 76ers,1,109,93
74,72,Atlanta Hawks,1,84,86
75,73,Minnesota Timberwolves,0,106,97
76,74,Denver Nuggets,0,103,97
77,75,Dallas Mavericks,1,97,82
78,76,San Antonio Spurs,1,100,112
79,77,Memphis Grizzlies,0,107,92
80,78,Washington Wizards,0,121,94
81,79,New York Knicks,0,118,103
82,80,Cleveland Cavaliers,1,98,92
84,81,Indiana Pacers,1,118,98
85,82,Philadelphia 76ers,0,125,111
