3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
0,0,1,1,26-361,1,3,30/10/2001,4,0.286,14,5,0.833,6,1,1,9.1,abdulta01,31:00:00,4,PHO,1,13,1,2,2,7,DEN,@,W (+3)
0,0,0,2,18-330,0,1,31/10/2001,1,0.167,6,0,0,2,1,0,-0.7,curryed01,12:00,2,IND,3,2,1,0,0,3,CHI,0,L (-25)
0,0,0,0,18-332,1,2,02/11/2001,1,1,1,0,0,0,2,0,3,curryed01,5:00,0,BOS,0,2,2,0,0,2,CHI,@,L (-14)
0,0,0,1,18-333,0,2,03/11/2001,5,0.714,7,0,0,0,3,0,6.6,curryed01,16:00,0,NYK,2,10,3,0,1,2,CHI,0,W (+5)
0,0,0,0,18-337,0,0,07/11/2001,1,0.333,3,6,0.75,8,4,0,1.9,curryed01,12:00,0,DET,4,8,4,0,2,0,CHI,0,L (-24)
0,0,0,0,18-338,0,1,08/11/2001,3,0.6,5,3,0.6,5,5,0,5.4,curryed01,11:00,0,MIN,2,9,5,0,0,1,CHI,@,L (-53)
0,0,0,1,18-346,0,2,16/11/2001,0,0,1,0,0,0,6,0,-1.2,curryed01,15:00,0,SAC,2,0,6,1,2,2,CHI,@,L (-34)
0,0,0,0,18-347,1,1,17/11/2001,0,0,3,1,0.25,4,7,0,-0.7,curryed01,7:00,2,GSW,2,1,7,0,0,3,CHI,@,L (-5)
0,0,0,0,18-351,2,1,21/11/2001,2,0.5,4,0,0,0,8,0,2.6,curryed01,9:00,1,MIL,2,4,8,0,1,2,CHI,@,L (-4)
0,0,0,0,18-354,0,1,24/11/2001,0,0,1,6,0.75,8,9,0,5.4,curryed01,9:00,0,NYK,1,6,9,1,0,1,CHI,@,L (-7)
0,0,0,0,18-357,3,0,27/11/2001,1,0.333,3,2,1,2,10,0,5.1,curryed01,15:00,1,NJN,0,4,10,0,0,1,CHI,@,L (-32)
0,0,0,0,18-359,1,2,29/11/2001,2,0.5,4,0,0,0,11,0,0.5,curryed01,10:00,0,MIA,2,4,11,0,2,2,CHI,0,W (+6)
0,0,0,0,18-361,1,3,01/12/2001,1,0.2,5,0,0,0,12,0,-4.7,curryed01,19:00,0,PHI,3,2,12,0,4,3,CHI,0,L (-17)
0,0,0,0,18-364,2,5,04/12/2001,2,0.5,4,1,0.5,2,13,0,6.9,curryed01,21:00,2,HOU,0,5,13,0,0,7,CHI,0,W (+28)
0,0,0,0,19-000,0,2,05/12/2001,2,0.5,4,1,0.25,4,14,0,2.7,curryed01,10:00,1,ORL,1,5,14,0,0,3,CHI,@,L (-28)
0,0,0,0,19-002,1,2,07/12/2001,1,0.333,3,0,0,0,15,0,0.4,curryed01,13:00,0,IND,3,2,15,0,0,2,CHI,@,L (-15)
0,0,0,0,19-003,0,0,08/12/2001,1,1,1,0,0,0,16,0,1.4,curryed01,6:00,1,BOS,0,2,16,0,1,1,CHI,0,W (+3)
0,0,0,0,19-006,0,2,11/12/2001,0,0,3,0,0,0,17,0,-1.2,curryed01,8:00,1,NJN,1,0,17,0,0,3,CHI,0,L (-14)
0,0,0,0,19-010,0,0,15/12/2001,1,1,1,0,0,0,18,0,2,curryed01,2:00,1,ATL,1,2,18,0,0,1,CHI,0,L (-1)
0,0,0,0,19-017,1,3,22/12/2001,1,0.25,4,0,0,0,19,0,0.5,curryed01,13:00,1,MIN,1,2,19,0,1,4,CHI,0,L (-21)
0,0,0,0,19-021,0,3,26/12/2001,2,0.5,4,0,0,4,20,0,1.9,curryed01,14:00,2,MEM,2,4,20,1,1,5,CHI,@,L (-22)
0,0,0,0,19-022,0,0,27/12/2001,1,0.5,2,1,0.5,2,21,0,1.2,curryed01,8:00,0,DAL,1,3,21,0,0,0,CHI,@,L (-15)
0,0,0,1,19-024,1,5,29/12/2001,3,0.5,6,4,0.571,7,22,0,8.2,curryed01,16:00,1,CLE,3,10,22,1,1,6,CHI,0,W (+23)
0,0,0,1,19-026,0,0,31/12/2001,1,1,1,0,0,0,23,0,2.4,curryed01,6:00,0,MIL,0,2,23,0,0,0,CHI,0,W (+7)
0,0,0,0,19-029,0,0,31/10/2001,0,0,2,1,0.5,2,1,0,-1.8,chandty01,6:00,0,IND,0,1,1,0,1,0,CHI,0,L (-25)
0,0,0,2,19-030,0,0,04/01/2002,0,0,2,2,1,2,24,0,1.3,curryed01,9:00,1,WAS,1,2,24,1,2,1,CHI,@,L (-6)
0,0,0,0,19-031,0,1,02/11/2001,0,0,0,2,1,2,2,0,-0.1,chandty01,9:00,0,BOS,1,2,2,0,2,1,CHI,@,L (-14)
0,0,0,1,19-031,2,1,05/01/2002,0,0,2,2,1,2,25,0,1.8,curryed01,9:00,0,UTA,3,2,25,0,0,1,CHI,0,L (-2)
0,0,0,0,19-032,1,1,03/11/2001,1,0.5,2,1,0.5,2,3,0,2.8,chandty01,5:00,0,NYK,2,3,3,1,0,1,CHI,0,W (+5)
0,0,0,0,19-033,0,1,07/01/2002,0,0,1,1,0.5,2,26,0,-3.6,curryed01,7:00,0,SEA,2,1,26,0,3,1,CHI,0,L (-12)
0,0,0,0,19-036,1,2,07/11/2001,1,0.2,5,3,0.75,4,4,1,-2.8,chandty01,21:00,0,DET,4,5,4,1,5,2,CHI,0,L (-24)
0,0,0,0,19-037,5,3,08/11/2001,3,0.75,4,0,0,2,5,0,4.1,chandty01,22:00,1,MIN,4,6,5,0,3,4,CHI,@,L (-53)
0,0,0,0,19-037,0,0,11/01/2002,1,0.5,2,1,0.5,2,27,0,1.9,curryed01,6:00,1,IND,1,3,27,0,0,1,CHI,@,L (-7)
0,0,0,0,19-038,0,1,12/01/2002,1,0.333,3,0,0,0,28,0,-1.1,curryed01,6:00,1,LAL,1,2,28,0,2,2,CHI,0,W (+2)
0,0,0,0,19-041,0,4,15/01/2002,4,0.667,6,0,0,1,29,1,6.1,curryed01,22:00,1,CHH,2,8,29,0,0,5,CHI,0,L (-8)
0,0,0,0,19-043,0,0,14/11/2001,1,0.5,2,0,0,0,6,0,-0.4,chandty01,10:00,0,LAC,1,2,6,0,1,0,CHI,@,L (-4)
0,0,0,0,19-043,0,1,17/01/2002,1,0.25,4,4,1,4,30,0,4.5,curryed01,9:00,2,ATL,2,6,30,0,0,3,CHI,@,W (+3)
0,0,0,2,19-045,1,3,16/11/2001,3,0.75,4,1,0.25,4,7,0,5.1,chandty01,17:00,1,SAC,2,7,7,0,2,4,CHI,@,L (-34)
0,0,0,0,19-045,0,0,19/01/2002,2,0.286,7,0,0,0,31,0,2.6,curryed01,12:00,3,WAS,1,4,31,1,0,3,CHI,0,L (-8)
0,0,0,0,19-046,0,4,17/11/2001,0,0,1,0,0,0,8,0,1.1,chandty01,7:00,0,GSW,1,0,8,1,0,4,CHI,@,L (-5)
0,0,0,0,19-047,1,1,21/01/2002,1,0.333,3,1,1,1,32,0,0.5,curryed01,11:00,0,IND,2,3,32,0,1,1,CHI,0,L (-12)
0,0,0,0,19-048,0,1,22/01/2002,1,0.333,3,0,0,0,33,0,-2.6,curryed01,9:00,2,MIA,4,2,33,0,3,3,CHI,@,L (-13)
0,0,0,0,19-050,0,0,21/11/2001,1,1,1,0,0,0,9,0,1.7,chandty01,4:00,0,MIL,0,2,9,0,0,0,CHI,@,L (-4)
0,0,0,0,19-052,0,2,26/01/2002,3,0.429,7,0,0,0,34,0,5.3,curryed01,10:00,4,MEM,1,6,34,0,0,6,CHI,0,W (+3)
0,0,0,0,19-053,0,0,24/11/2001,1,1,1,0,0,2,10,0,0.9,chandty01,6:00,0,NYK,0,2,10,0,0,0,CHI,@,L (-7)
0,0,0,1,19-056,0,0,27/11/2001,0,0,2,1,0.5,2,11,0,-0.5,chandty01,6:00,0,NJN,1,1,11,0,0,0,CHI,@,L (-32)
0,0,0,0,19-056,0,1,30/01/2002,2,1,2,0,0,0,35,0,2.8,curryed01,10:00,1,UTA,4,4,35,0,0,2,CHI,@,L (-12)
0,0,0,0,19-060,0,1,03/02/2002,0,0,0,0,0,0,36,0,-1.1,curryed01,4:00,0,POR,1,0,36,0,1,1,CHI,@,L (-5)
0,0,0,2,19-063,1,3,04/12/2001,2,0.667,3,1,0.5,2,12,0,3.9,chandty01,8:00,0,HOU,1,5,12,0,2,3,CHI,0,W (+28)
0,0,0,0,19-063,2,0,06/02/2002,1,1,1,0,0,0,37,0,2.3,curryed01,9:00,0,LAL,2,2,37,0,0,0,CHI,@,W (+8)
0,0,0,0,19-064,0,4,05/12/2001,3,0.5,6,0,0,0,13,0,2.1,chandty01,18:00,1,ORL,2,6,13,0,2,5,CHI,@,L (-28)
0,0,0,2,19-069,1,1,12/02/2002,2,0.5,4,0,0,0,38,0,3.2,curryed01,11:00,0,MIL,3,4,38,0,0,1,CHI,0,W (+4)
0,0,0,0,19-070,2,5,11/12/2001,3,0.75,4,2,1,2,14,0,7.1,chandty01,14:00,0,NJN,3,8,14,0,1,5,CHI,0,L (-14)
0,0,0,0,19-070,0,1,13/02/2002,4,0.8,5,1,0.5,2,39,0,5.5,curryed01,15:00,1,CHH,3,9,39,1,2,2,CHI,@,L (-22)
0,0,0,0,19-072,2,7,15/02/2002,4,0.364,11,4,0.8,5,40,1,9.9,curryed01,27:00:00,5,NJN,4,12,40,0,1,12,CHI,0,L (-25)
0,0,0,0,19-073,2,1,14/12/2001,1,0.25,4,1,0.5,2,15,0,1.8,chandty01,11:00,1,BOS,2,3,15,1,1,2,CHI,@,L (-6)
0,0,0,1,19-073,0,2,16/02/2002,1,0.2,5,2,1,2,41,0,1.8,curryed01,15:00,0,CLE,1,4,41,0,0,2,CHI,0,L (-13)
0,0,0,1,19-074,0,4,15/12/2001,1,0.5,2,2,1,2,16,0,5.5,chandty01,16:00,2,ATL,2,4,16,0,0,6,CHI,0,L (-1)
0,0,0,0,19-075,1,0,18/02/2002,5,0.625,8,2,0.667,3,42,1,7.5,curryed01,16:00,0,MIA,3,12,42,0,0,0,CHI,@,L (-22)
0,0,0,1,19-077,1,1,18/12/2001,2,0.5,4,0,0,0,17,0,3.6,chandty01,14:00,3,CLE,3,4,17,0,1,4,CHI,@,L (-18)
0,0,0,0,19-077,1,7,20/02/2002,6,0.667,9,4,0.5,8,43,1,15.6,curryed01,29:00:00,5,NYK,3,16,43,0,0,12,CHI,0,W (+4)
0,0,0,1,19-079,2,1,20/12/2001,0,0,1,2,1,2,18,0,4.7,chandty01,8:00,0,TOR,0,2,18,1,0,1,CHI,@,L (-5)
0,0,0,0,19-079,0,3,22/02/2002,2,0.25,8,1,0.5,2,44,1,0.5,curryed01,14:00,0,PHO,3,5,44,1,0,3,CHI,0,W (+8)
0,0,0,1,19-080,2,6,23/02/2002,4,0.444,9,1,0.25,4,45,1,4.6,curryed01,24:00:00,2,GSW,2,9,45,0,3,8,CHI,0,W (+14)
0,0,0,2,19-081,1,3,22/12/2001,1,0.2,5,4,0.5,8,19,0,6.7,chandty01,28:00:00,4,MIN,1,6,19,2,2,7,CHI,0,L (-21)
0,0,0,0,19-083,1,0,26/02/2002,5,0.5,10,0,0,0,46,1,6.3,curryed01,18:00,4,ORL,3,10,46,0,1,4,CHI,0,L (-15)
0,0,0,0,19-084,0,1,27/02/2002,5,0.5,10,3,1,3,47,1,8.5,curryed01,17:00,4,DET,4,13,47,1,2,5,CHI,@,L (-12)
0,0,0,0,19-085,2,4,26/12/2001,1,0.25,4,0,0,0,20,0,-0.8,chandty01,12:00,0,MEM,5,2,20,0,1,4,CHI,@,L (-22)
0,0,0,1,19-086,0,3,27/12/2001,2,0.667,3,1,0.5,2,21,0,-0.5,chandty01,22:00,2,DAL,2,5,21,0,6,5,CHI,@,L (-15)
0,0,0,2,19-086,3,6,01/03/2002,8,0.533,15,3,0.6,5,48,1,15.6,curryed01,37:00:00,8,WAS,3,19,48,0,5,14,CHI,0,W (+9)
0,0,0,1,19-088,2,1,29/12/2001,3,0.75,4,1,1,1,22,0,7,chandty01,8:00,0,CLE,2,7,22,0,0,1,CHI,0,W (+23)
0,0,0,0,19-088,1,0,03/03/2002,0,0,1,2,0.5,4,49,1,-2.6,curryed01,14:00,2,NJN,3,2,49,0,4,2,CHI,@,L (-8)
0,0,0,0,19-090,2,2,31/12/2001,2,1,2,0,0,0,23,0,6.4,chandty01,12:00,2,MIL,1,4,23,1,1,4,CHI,0,W (+7)
0,0,0,0,19-090,2,4,05/03/2002,3,0.75,4,0,0,0,50,1,5.8,curryed01,27:00:00,2,WAS,4,6,50,0,1,6,CHI,@,L (-25)
0,0,0,1,19-091,0,3,06/03/2002,3,0.5,6,0,0,0,51,1,3.4,curryed01,11:00,2,MIA,4,6,51,1,2,5,CHI,0,L (-5)
0,0,0,3,19-092,1,5,02/01/2002,1,0.333,3,0,0,2,24,0,1.5,chandty01,18:00,1,DAL,5,2,24,0,1,6,CHI,0,L (-10)
0,0,0,1,19-093,2,5,08/03/2002,6,0.6,10,1,0.5,2,52,1,12.9,curryed01,28:00:00,3,LAC,2,13,52,0,0,8,CHI,0,L (-4)
0,0,0,0,19-094,1,2,04/01/2002,2,0.5,4,0,0,0,25,0,5,chandty01,12:00,3,WAS,1,4,25,0,0,5,CHI,@,L (-6)
0,0,0,2,19-094,1,2,09/03/2002,5,0.625,8,1,1,1,53,1,12,curryed01,28:00:00,3,SAS,3,11,53,1,0,5,CHI,0,L (-27)
0,0,0,1,19-095,3,3,05/01/2002,2,1,2,1,1,1,26,0,5.9,chandty01,18:00,0,UTA,3,5,26,0,1,3,CHI,0,L (-2)
0,0,0,0,19-096,0,2,11/03/2002,8,0.615,13,1,1,1,54,1,9.8,curryed01,24:00:00,3,SAC,5,17,54,0,2,5,CHI,0,L (-4)
0,0,0,1,19-097,0,2,07/01/2002,6,0.75,8,0,0,0,27,0,7.6,chandty01,16:00,3,SEA,4,12,27,0,3,5,CHI,0,L (-12)
0,0,0,0,19-097,1,2,12/03/2002,6,0.545,11,0,0,0,55,1,8.2,curryed01,20:00,0,MIL,2,12,55,1,0,2,CHI,@,L (-29)
0,0,0,1,19-099,1,2,09/01/2002,2,1,2,0,0,0,28,0,5,chandty01,16:00,0,TOR,1,4,28,1,1,2,CHI,0,L (-12)
0,0,0,0,19-099,1,2,14/03/2002,3,0.429,7,0,0,0,56,1,5.5,curryed01,19:00,3,SAS,3,6,56,1,0,5,CHI,@,L (-5)
0,0,0,0,19-099,0,1,30/10/2001,1,1,1,0,0,0,1,0,2.3,wallage01,5:00,1,SEA,1,2,1,0,0,2,SAC,0,W (+6)
0,0,0,0,19-101,1,3,11/01/2002,1,0.25,4,0,0,2,29,0,2.5,chandty01,19:00,3,IND,0,2,29,0,0,6,CHI,@,L (-7)
0,0,0,0,19-101,0,1,16/03/2002,2,0.4,5,2,1,2,57,1,3.1,curryed01,20:00,1,HOU,3,6,57,0,0,2,CHI,@,W (+2)
0,0,0,0,19-102,2,3,12/01/2002,4,0.8,5,4,0.667,6,30,0,11.2,chandty01,18:00,4,LAL,3,12,30,0,2,7,CHI,0,W (+2)
0,0,0,0,19-103,0,0,03/11/2001,1,1,1,0,0,0,2,0,1.7,wallage01,2:00,0,DEN,0,2,2,0,0,0,SAC,@,W (+12)
0,0,0,0,19-104,1,6,19/03/2002,6,0.75,8,1,0.5,2,58,1,9.2,curryed01,27:00:00,1,ATL,1,13,58,0,3,7,CHI,0,L (-6)
0,0,0,0,19-104,0,1,04/11/2001,1,1,1,0,0,0,3,0,1,wallage01,3:00,0,SAS,0,2,3,0,1,1,SAC,0,W (+20)
0,0,0,0,19-105,3,2,15/01/2002,0,0,1,1,0.5,2,31,0,1.1,chandty01,27:00:00,1,CHH,3,1,31,0,1,3,CHI,0,L (-8)
0,0,0,1,19-106,0,0,06/11/2001,0,0,0,0,0,0,4,0,0.7,wallage01,1:00,0,CLE,0,0,4,0,0,0,SAC,@,W (+16)
0,0,0,0,19-107,1,3,17/01/2002,1,1,1,0,0,0,32,0,2.5,chandty01,14:00,2,ATL,3,2,32,0,1,5,CHI,@,W (+3)
0,0,0,0,19-107,1,1,22/03/2002,7,0.778,9,4,0.667,6,59,1,15.7,curryed01,23:00,4,POR,2,18,59,0,1,5,CHI,0,L (-16)
0,0,0,0,19-108,1,3,23/03/2002,4,0.571,7,7,0.778,9,60,1,15.2,curryed01,26:00:00,5,ATL,2,15,60,0,0,8,CHI,@,L (-16)
0,0,0,0,19-109,0,2,19/01/2002,0,0,0,1,0.5,2,33,0,0.8,chandty01,11:00,0,WAS,1,1,33,1,1,2,CHI,0,L (-8)
0,0,0,2,19-111,0,1,21/01/2002,0,0,2,0,0,0,34,0,-0.2,chandty01,13:00,1,IND,3,0,34,2,2,2,CHI,0,L (-12)
0,0,0,0,19-111,0,3,26/03/2002,2,0.667,3,1,0.5,2,61,0,2.7,curryed01,11:00,1,ORL,3,5,61,0,1,4,CHI,@,L (-14)
0,0,0,0,19-113,1,3,28/03/2002,1,0.25,4,2,1,2,62,0,3.1,curryed01,12:00,1,PHI,2,4,62,0,0,4,CHI,0,L (-20)
0,0,0,0,19-115,2,2,30/03/2002,2,0.333,6,0,0,0,63,1,1.8,curryed01,19:00,2,DEN,3,4,63,0,1,4,CHI,0,L (-16)
0,0,0,1,19-116,3,1,26/01/2002,0,0,4,0,0,0,35,0,-1.3,chandty01,12:00,0,MEM,4,0,35,0,0,1,CHI,0,W (+3)
0,0,1,1,19-116,0,0,16/11/2001,1,0.167,6,0,0,2,5,0,-0.7,wallage01,13:00,0,CHI,2,2,5,2,0,0,SAC,0,W (+34)
0,0,0,0,19-119,1,1,29/01/2002,4,0.8,5,1,0.25,4,36,0,6.8,chandty01,19:00,1,PHO,2,9,36,0,0,2,CHI,@,L (-1)
0,0,0,0,19-119,2,3,03/04/2002,1,0.5,2,1,1,1,64,1,2.3,curryed01,18:00,0,TOR,5,3,64,0,0,3,CHI,@,L (-13)
0,0,0,1,19-119,0,1,19/11/2001,1,1,1,0,0,0,6,0,3.7,wallage01,7:00,0,HOU,0,2,6,1,0,1,SAC,0,W (+36)
0,0,0,2,19-120,1,4,30/01/2002,2,0.4,5,2,0.5,4,37,0,6.1,chandty01,24:00:00,5,UTA,3,6,37,0,2,9,CHI,@,L (-12)
0,0,0,0,19-121,1,4,05/04/2002,1,0.143,7,1,1,1,65,1,0.5,curryed01,23:00,3,TOR,5,3,65,1,1,7,CHI,0,L (-2)
0,0,0,1,19-122,1,4,06/04/2002,6,0.545,11,4,1,4,66,1,13.5,curryed01,27:00:00,2,CLE,3,16,66,0,0,6,CHI,@,L (-19)
0,0,0,1,19-123,4,3,02/02/2002,2,0.667,3,2,1,2,38,1,5.9,chandty01,22:00,0,SEA,3,6,38,0,2,3,CHI,@,W (+6)
0,0,0,2,19-124,0,2,03/02/2002,2,0.5,4,3,0.429,7,39,1,9.5,chandty01,25:00:00,7,POR,2,7,39,1,1,9,CHI,@,L (-5)
0,0,0,1,19-124,1,7,08/04/2002,7,0.875,8,0,0,2,67,1,13.8,curryed01,29:00:00,3,BOS,3,14,67,1,2,10,CHI,0,W (+5)
0,0,0,0,19-126,0,1,10/04/2002,3,0.5,6,1,0.5,2,68,1,1.6,curryed01,20:00,1,DET,5,7,68,0,1,2,CHI,@,W (+1)
0,0,0,1,19-127,2,7,06/02/2002,3,0.429,7,2,0.667,3,40,1,6.9,chandty01,25:00:00,2,LAL,4,8,40,0,1,9,CHI,@,W (+8)
0,0,0,0,19-127,1,3,11/04/2002,4,0.667,6,5,0.833,6,69,1,10.3,curryed01,18:00,1,NYK,5,13,69,1,1,4,CHI,@,W (+3)
0,0,0,1,19-129,2,6,13/04/2002,8,0.8,10,3,0.75,4,70,1,16.2,curryed01,34:00:00,3,DET,4,19,70,0,3,9,CHI,0,L (-18)
0,0,0,0,19-129,0,0,29/11/2001,0,0,0,0,0,0,7,0,0,wallage01,1:00,0,DAL,0,0,7,0,0,0,SAC,@,W (+12)
0,0,0,2,19-131,0,2,15/04/2002,2,0.667,3,8,1,8,71,1,9.5,curryed01,29:00:00,2,PHI,4,12,71,0,3,4,CHI,@,W (+2)
0,0,0,1,19-133,0,4,12/02/2002,0,0,3,2,0.333,6,41,1,-1,chandty01,21:00,2,MIL,4,2,41,0,1,6,CHI,0,W (+4)
0,0,0,1,19-133,1,6,17/04/2002,4,0.444,9,3,0.6,5,72,1,7.9,curryed01,30:00:00,2,CHH,3,11,72,0,1,8,CHI,@,L (-6)
0,0,0,1,19-134,2,5,13/02/2002,2,0.4,5,2,0.4,5,42,1,4.4,chandty01,18:00,3,CHH,6,6,42,0,1,8,CHI,@,L (-22)
0,0,0,0,19-134,0,0,04/12/2001,0,0,0,0,0,0,8,0,-0.4,wallage01,1:00,0,PHI,1,0,8,0,0,0,SAC,0,W (+10)
0,0,0,1,19-136,1,3,15/02/2002,2,1,2,0,0,0,43,1,3.5,chandty01,24:00:00,2,NJN,4,4,43,2,4,5,CHI,0,L (-25)
0,0,0,0,19-137,1,3,16/02/2002,4,0.571,7,4,0.667,6,44,1,9.6,chandty01,20:00,1,CLE,4,12,44,1,0,4,CHI,0,L (-13)
0,0,0,1,19-139,1,2,18/02/2002,4,0.8,5,5,0.455,11,45,1,6.9,chandty01,29:00:00,0,MIA,2,13,45,0,3,2,CHI,@,L (-22)
0,0,0,1,19-141,3,9,20/02/2002,3,0.3,10,7,0.778,9,46,1,13.8,chandty01,37:00:00,5,NYK,4,13,46,1,1,14,CHI,0,W (+4)
0,0,0,1,19-141,0,3,11/12/2001,2,0.5,4,1,0.5,2,9,0,5.2,wallage01,11:00,2,ORL,1,5,9,0,0,5,SAC,0,W (+12)
0,0,1,1,19-142,1,2,12/12/2001,4,0.5,8,1,0.5,2,10,0,10.4,wallage01,22:00,4,PHO,0,9,10,2,1,6,SAC,@,L (-26)
0,0,0,2,19-143,3,4,22/02/2002,6,0.545,11,4,0.667,6,47,1,16.8,chandty01,31:00:00,4,PHO,4,16,47,1,0,8,CHI,0,W (+8)
0,0,0,2,19-144,0,3,23/02/2002,5,0.833,6,4,1,4,48,1,13.7,chandty01,21:00,4,GSW,3,14,48,1,3,7,CHI,0,W (+14)
0,0,0,1,19-144,0,1,14/12/2001,0,0,1,0,0,2,11,0,-2.7,wallage01,6:00,0,MIN,3,0,11,0,1,1,SAC,@,L (-20)
0,0,2,1,19-146,0,2,16/12/2001,9,0.563,16,2,1,2,12,0,18.6,wallage01,25:00:00,7,MEM,5,20,12,3,1,9,SAC,0,W (+17)
0,0,0,1,19-147,2,3,26/02/2002,3,0.6,5,1,0.25,4,49,1,5.5,chandty01,26:00:00,4,ORL,2,7,49,0,3,7,CHI,0,L (-15)
0,0,0,0,19-148,1,6,27/02/2002,2,0.667,3,3,1,3,50,1,9.4,chandty01,33:00:00,0,DET,2,7,50,2,0,6,CHI,@,L (-12)
0,0,0,0,19-149,0,0,19/12/2001,0,0,0,0,0,0,13,0,0,wallage01,3:00,0,SEA,0,0,13,0,0,0,SAC,@,L (-12)
0,0,0,0,19-150,0,1,01/03/2002,1,0.5,2,0,0,0,51,1,1,chandty01,8:00,1,WAS,0,2,51,0,1,2,CHI,0,W (+9)
0,0,0,1,19-152,0,1,22/12/2001,0,0,0,0,0,0,14,0,1,wallage01,4:00,0,LAC,0,0,14,0,0,1,SAC,@,L (-16)
0,0,0,0,19-153,1,1,30/10/2001,1,0.333,3,1,1,1,1,0,2.5,griffed01,11:00,2,ATL,3,3,1,0,0,3,HOU,0,W (+5)
0,0,1,0,19-153,0,1,23/12/2001,3,0.6,5,2,0.5,4,15,0,6.1,wallage01,8:00,1,PHO,2,8,15,1,0,2,SAC,0,W (+32)
0,0,0,0,19-155,0,3,01/11/2001,1,0.167,6,0,0,0,2,0,-0.2,griffed01,12:00,1,LAC,0,2,2,0,0,4,HOU,0,W (+6)
0,0,0,0,19-156,0,0,26/12/2001,0,0,0,0,0,0,16,0,0,wallage01,3:00,0,POR,0,0,16,0,0,0,SAC,0,W (+15)
3,0.75,4,0,19-157,0,4,03/11/2001,4,0.364,11,0,0,0,3,0,6,griffed01,27:00:00,1,MIN,2,11,3,0,0,5,HOU,0,L (-2)
0,0,0,1,19-158,0,2,09/03/2002,2,0.5,4,4,0.5,8,52,0,4.4,chandty01,25:00:00,1,SAS,5,8,52,1,1,3,CHI,0,L (-27)
1,0.5,2,0,19-158,0,0,04/11/2001,1,0.333,3,0,0,0,4,0,0.3,griffed01,5:00,0,PHO,0,3,4,0,1,0,HOU,@,W (+3)
0,0,0,0,19-158,0,0,28/12/2001,0,0,0,0,0,0,17,0,0,wallage01,1:00,0,MIN,0,0,17,0,0,0,SAC,0,W (+14)
0,0,0,0,19-160,5,7,11/03/2002,5,0.833,6,2,0.4,5,53,0,12.7,chandty01,37:00:00,5,SAC,5,12,53,0,3,12,CHI,0,L (-4)
0,0,0,0,19-160,0,0,30/12/2001,0,0,2,2,1,2,18,0,1.3,wallage01,5:00,1,BOS,0,2,18,0,0,1,SAC,0,W (+15)
0,0,0,0,19-161,0,6,12/03/2002,1,0.167,6,4,0.667,6,54,1,0.5,chandty01,31:00:00,1,MIL,1,6,54,1,4,7,CHI,@,L (-29)
1,0.5,2,0,19-162,0,3,08/11/2001,1,0.5,2,0,0,0,5,0,2.1,griffed01,11:00,0,PHI,2,3,5,0,0,3,HOU,0,W (+5)
0,0,0,1,19-163,2,1,14/03/2002,1,0.5,2,0,0,1,55,1,0.5,chandty01,12:00,1,SAS,3,2,55,0,2,2,CHI,@,L (-5)
0,0,2,0,19-163,1,3,09/11/2001,1,0.2,5,1,0.5,2,6,0,1.8,griffed01,19:00,1,DEN,0,3,6,0,0,4,HOU,@,L (-27)
0,0,0,0,19-163,0,0,02/01/2002,0,0,1,0,0,0,19,0,-0.7,wallage01,2:00,0,LAC,0,0,19,0,0,0,SAC,0,W (+14)
0,0,0,0,19-165,1,1,16/03/2002,1,0.25,4,0,0,0,56,1,-0.8,chandty01,11:00,0,HOU,1,2,56,0,1,1,CHI,@,W (+2)
2,0.667,3,3,19-166,0,2,30/10/2001,3,0.375,8,1,0.5,2,1,0,7.8,parketo01,21:00,1,LAC,2,9,1,2,1,3,SAS,0,W (+11)
0,0,2,0,19-167,0,1,13/11/2001,0,0,3,0,0,0,7,0,-1.9,griffed01,13:00,1,SAS,2,0,7,0,0,2,HOU,@,L (-4)
0,0,0,2,19-168,3,7,19/03/2002,3,0.375,8,4,0.8,5,57,1,6.7,chandty01,32:00:00,3,ATL,3,10,57,0,5,10,CHI,0,L (-6)
0,0,0,0,19-168,0,1,01/11/2001,1,0.5,2,0,0,0,2,0,0.6,parketo01,7:00,1,SEA,1,2,2,0,1,2,SAS,@,L (-6)
0,0,0,0,19-169,1,1,15/11/2001,0,0,1,0,0,0,8,0,0.3,griffed01,4:00,0,LAL,0,0,8,0,0,1,HOU,0,L (-1)
3,0.5,6,6,19-170,0,1,03/11/2001,5,0.417,12,2,0.5,4,3,0,13,parketo01,26:00:00,1,POR,0,15,3,1,1,2,SAS,@,W (+16)
0,0,0,2,19-171,1,3,22/03/2002,3,0.5,6,4,0.667,6,58,1,7.9,chandty01,34:00:00,1,POR,0,10,58,0,2,4,CHI,0,L (-16)
0,0,1,0,19-171,1,3,17/11/2001,3,0.6,5,2,1,2,9,0,7.3,griffed01,8:00,0,DAL,0,8,9,0,0,3,HOU,0,W (+37)
0,0,3,2,19-171,0,1,04/11/2001,3,0.375,8,3,0.75,4,4,0,4.8,parketo01,23:00,1,SAC,2,9,4,1,2,2,SAS,@,L (-20)
0,0,0,0,19-172,1,5,23/03/2002,1,0.2,5,0,0,0,59,1,0.9,chandty01,24:00:00,0,ATL,3,2,59,1,0,5,CHI,@,L (-16)
