3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
0,0,0,2,22-326,1,1,30/03/1999,5,0.455,11,2,0.333,6,14,0,10.1,stepavl01,23:00,6,SAS,3,12,14,1,1,7,SEA,@,L (-8)
0,0,0,0,22-327,0,5,17/02/1999,1,0.333,3,1,0.5,2,8,0,3.9,fortsda01,12:00,3,POR,4,3,8,1,0,8,DEN,@,L (-15)
0,0,0,6,22-327,0,3,11/04/1999,8,0.615,13,4,0.571,7,37,1,16.1,garneke01,36:00:00,3,DET,5,20,37,2,4,6,MIN,0,W (+9)
0,0,0,4,22-327,0,4,23/04/1999,3,0.6,5,2,1,2,45,0,8.4,harprma01,16:00,1,TOR,5,8,45,0,0,5,ORL,0,L (-7)
0,0,0,0,22-327,0,7,05/05/1999,10,0.435,23,2,1,2,47,1,17.9,jamisan01,37:00:00,9,SAS,1,22,47,1,1,16,GSW,0,L (-7)
0,0,1,2,22-327,0,8,05/03/1999,4,0.571,7,2,0.5,4,13,0,9.6,millebr01,23:00,3,WAS,3,10,13,1,2,11,CHH,@,L (-1)
1,1,1,3,22-328,0,0,26/04/1999,2,0.4,5,1,1,1,17,0,2.3,boykiea01,16:00,1,MIA,2,6,17,0,3,1,CLE,0,L (-25)
0,0,0,0,22-328,0,0,25/02/1999,1,1,1,0,0,0,4,0,2.7,closske01,5:00,0,LAL,0,2,4,1,0,0,LAC,0,L (-15)
0,0,1,1,22-328,5,10,19/03/1999,10,0.588,17,9,0.818,11,24,1,29.6,duncati01,43:00:00,5,POR,1,29,24,1,2,15,SAS,@,L (-5)
0,0,0,1,22-328,1,4,18/02/1999,5,0.625,8,5,0.625,8,9,0,13.9,fortsda01,29:00:00,5,UTA,6,15,9,2,2,9,DEN,@,L (-11)
0,0,0,11,22-328,2,1,12/04/1999,9,0.375,24,3,0.75,4,38,1,22.6,garneke01,41:00:00,8,HOU,2,21,38,3,2,9,MIN,0,L (-5)
0,0,1,2,22-328,0,5,11/04/1999,9,0.692,13,0,0,0,31,1,13.9,mercero01,45:00:00,1,CHI,3,18,31,1,2,6,BOS,0,W (+6)
0,0,0,1,22-328,1,2,01/04/1999,4,0.571,7,0,0,0,15,1,2.8,stepavl01,17:00,1,DEN,4,8,15,0,3,3,SEA,@,L (-3)
0,0,0,1,22-329,7,12,20/03/1999,9,0.375,24,6,0.857,7,25,1,17.8,duncati01,46:00:00,2,VAN,3,24,25,2,4,14,SAS,@,W (+4)
0,0,0,2,22-329,1,4,25/04/1999,2,0.667,3,4,1,4,46,0,8.2,harprma01,17:00,0,PHI,2,8,46,2,3,4,ORL,@,L (-17)
1,0.333,3,2,22-329,0,2,12/04/1999,10,0.476,21,3,0.6,5,32,1,17.8,mercero01,46:00:00,1,CLE,1,24,32,3,0,3,BOS,0,W (+14)
0,0,0,1,22-329,0,4,02/04/1999,5,0.455,11,0,0,0,16,1,7.4,stepavl01,22:00,4,POR,4,10,16,2,2,8,SEA,@,L (-12)
0,0,1,0,22-330,0,4,27/02/1999,1,0.333,3,0,0,0,5,0,1.8,closske01,16:00,1,ATL,1,2,5,0,0,5,LAC,0,L (-29)
0,0,0,1,22-331,0,0,29/04/1999,0,0,0,0,0,0,18,0,0.7,boykiea01,1:00,0,WAS,0,0,18,0,0,0,CLE,@,L (-11)
0,0,0,0,22-331,0,2,27/04/1999,1,0.333,3,0,0,0,47,0,-1,harprma01,9:00,1,IND,4,2,47,0,1,3,ORL,@,W (+1)
0,0,1,4,22-331,0,5,14/04/1999,9,0.409,22,1,1,1,33,1,11.4,mercero01,46:00:00,1,ATL,2,19,33,2,2,6,BOS,0,L (-7)
0,0,0,0,22-331,2,5,09/03/1999,3,0.429,7,6,0.857,7,14,0,10.7,millebr01,25:00:00,1,BOS,2,12,14,1,1,6,CHH,0,W (+18)
0,0,0,0,22-331,2,0,15/04/1999,1,0.5,2,0,0,0,14,0,2,skinnbr01,6:00,0,UTA,1,2,14,0,0,0,LAC,0,L (-14)
0,0,0,1,22-331,0,1,04/04/1999,1,0.333,3,0,0,0,17,0,1,stepavl01,11:00,1,HOU,0,2,17,0,1,2,SEA,0,W (+17)
1,1,1,2,22-332,0,1,30/04/1999,4,0.8,5,0,0,0,19,0,7.5,boykiea01,13:00,1,TOR,0,9,19,0,2,2,CLE,0,W (+8)
0,0,0,2,22-332,3,3,23/03/1999,9,0.529,17,1,0.5,2,26,1,19.7,duncati01,34:00:00,2,DEN,1,19,26,5,1,5,SAS,0,W (+30)
0,0,0,0,22-332,0,8,22/02/1999,4,0.571,7,8,0.8,10,10,0,13,fortsda01,28:00:00,3,LAL,6,16,10,0,1,11,DEN,0,W (+4)
0,0,0,0,22-332,0,2,28/04/1999,2,0.667,3,2,1,2,48,0,2.8,harprma01,18:00,1,WAS,3,6,48,1,3,3,ORL,0,W (+7)
0,0,0,1,22-332,2,4,10/03/1999,6,0.545,11,2,1,2,15,0,11.2,millebr01,25:00:00,2,PHI,3,14,15,2,3,6,CHH,@,L (-15)
0,0,0,0,22-333,1,0,16/04/1999,3,0.333,9,0,0,0,34,1,2.2,mercero01,32:00:00,0,MIA,1,6,34,1,0,0,BOS,0,W (+1)
0,0,0,1,22-333,1,2,06/04/1999,1,0.25,4,0,0,0,18,0,0.6,stepavl01,10:00,0,SAC,0,2,18,0,1,2,SEA,0,L (-6)
0,0,2,0,22-334,0,1,02/05/1999,1,0.143,7,1,0.5,2,20,0,-3,boykiea01,18:00,0,ATL,1,3,20,0,1,1,CLE,0,L (-11)
0,0,0,1,22-334,3,5,25/03/1999,11,0.611,18,6,0.857,7,27,1,23.2,duncati01,33:00:00,1,DEN,3,28,27,1,1,6,SAS,@,W (+21)
0,0,0,0,22-334,0,1,24/02/1999,2,0.667,3,3,0.75,4,11,0,5.4,fortsda01,9:00,6,UTA,6,7,11,0,2,7,DEN,0,W (+10)
0,0,0,2,22-334,3,5,18/04/1999,7,0.389,18,4,1,4,39,1,13.3,garneke01,30:00:00,3,UTA,5,18,39,3,3,8,MIN,0,L (-21)
0,0,0,1,22-334,0,3,30/04/1999,2,0.5,4,1,0.5,2,49,0,2.8,harprma01,17:00,0,NJN,1,5,49,0,1,3,ORL,0,W (+12)
0,0,0,1,22-334,1,5,12/03/1999,3,0.5,6,4,0.667,6,16,0,5.9,millebr01,24:00:00,0,WAS,3,10,16,0,2,5,CHH,@,W (+9)
0,0,0,0,22-335,1,1,04/03/1999,2,0.667,3,0,0,0,6,0,2.3,closske01,7:00,0,HOU,1,4,6,0,1,1,LAC,@,L (-19)
0,0,0,0,22-335,3,10,26/03/1999,2,0.286,7,1,0.5,2,28,1,-1,duncati01,38:00:00,2,TOR,5,5,28,0,6,12,SAS,0,L (-2)
0,0,0,0,22-335,0,16,25/02/1999,5,0.5,10,5,0.5,10,12,0,17,fortsda01,40:00:00,8,DAL,6,15,12,2,1,24,DEN,@,L (-9)
0,0,0,0,22-335,0,0,08/04/1999,0,0,1,0,0,0,19,1,-1.5,stepavl01,6:00,0,POR,2,0,19,0,0,0,SEA,0,W (+1)
0,0,2,3,22-336,0,0,04/05/1999,3,0.429,7,0,0,0,21,0,2.5,boykiea01,22:00,1,IND,4,6,21,0,1,1,CLE,@,L (-22)
0,0,0,2,22-336,2,14,27/03/1999,9,0.818,11,3,0.429,7,29,1,20.8,duncati01,40:00:00,1,DAL,3,21,29,0,1,15,SAS,0,W (+22)
0,0,0,1,22-336,0,6,26/02/1999,6,0.75,8,4,1,4,13,1,15.8,fortsda01,33:00:00,5,MIL,5,16,13,1,2,11,DEN,0,W (+1)
0,0,0,0,22-336,0,5,14/03/1999,0,0,0,3,0.75,4,17,0,2.7,millebr01,11:00,0,NYK,1,3,17,0,1,5,CHH,@,L (-8)
0,0,2,7,22-337,0,1,05/05/1999,1,0.1,10,0,0,0,22,0,1.3,boykiea01,34:00:00,1,TOR,0,2,22,2,2,2,CLE,@,L (-9)
0,0,0,0,22-337,0,4,06/03/1999,1,0.5,2,0,0,0,7,0,1.1,closske01,12:00,1,SAS,2,2,7,0,1,5,LAC,@,L (-29)
0,0,0,3,22-337,1,5,21/04/1999,9,0.6,15,5,1,5,40,1,23.4,garneke01,32:00:00,2,SEA,1,23,40,2,0,7,MIN,@,L (-14)
0,0,0,0,22-337,1,0,21/04/1999,1,1,1,0,0,1,15,0,2,skinnbr01,10:00,0,VAN,0,2,15,0,0,0,LAC,@,L (-3)
0,0,0,2,22-338,2,8,28/02/1999,2,0.286,7,6,1,6,14,1,9.1,fortsda01,27:00:00,2,VAN,6,10,14,1,2,10,DEN,0,W (+4)
0,0,1,1,22-339,0,9,30/03/1999,10,0.526,19,6,0.857,7,30,1,18.5,duncati01,42:00:00,0,SEA,3,26,30,2,2,9,SAS,0,W (+8)
1,1,1,2,22-339,1,5,23/04/1999,13,0.565,23,2,1,2,41,1,18.3,garneke01,44:00:00,4,SAC,3,29,41,2,7,9,MIN,@,L (-8)
1,1,1,0,22-339,0,3,05/05/1999,6,0.6,10,1,0.5,2,50,0,8.5,harprma01,25:00:00,2,CHI,2,14,50,0,2,5,ORL,@,W (+20)
0,0,0,0,22-339,0,0,17/03/1999,0,0,0,0,0,0,18,0,0,millebr01,1:00,0,PHO,0,0,18,0,0,0,CHH,0,W (+8)
0,0,0,0,22-339,0,2,04/05/1999,1,0.25,4,2,1,2,1,0,1.8,nestera01,12:00,0,HOU,1,4,1,0,0,2,MIN,@,L (-17)
0,0,0,0,22-340,0,2,09/03/1999,4,0.667,6,1,0.5,2,8,0,4.9,closske01,13:00,1,LAL,6,9,8,0,0,3,LAC,0,L (-4)
0,0,0,2,22-340,1,6,02/03/1999,0,0,3,0,0,0,15,1,5.8,fortsda01,31:00:00,6,IND,3,0,15,3,2,12,DEN,@,L (-7)
0,0,0,2,22-340,0,3,23/04/1999,6,0.462,13,1,0.5,2,35,1,4,mercero01,29:00:00,0,CHI,3,13,35,0,3,3,BOS,@,W (+29)
0,0,0,1,22-340,0,3,05/05/1999,2,0.25,8,0,0,0,2,0,0.3,nestera01,18:00,3,PHO,4,4,2,0,1,6,MIN,@,L (-4)
0,0,0,0,22-341,0,0,10/03/1999,0,0,1,0,0,0,9,0,-3.9,closske01,4:00,0,LAL,3,0,9,0,2,0,LAC,@,L (-19)
0,0,0,0,22-341,6,11,01/04/1999,19,0.613,31,1,1,1,31,1,29.2,duncati01,46:00:00,2,VAN,4,39,31,0,3,13,SAS,0,W (+12)
1,1,1,3,22-341,2,4,25/04/1999,10,0.625,16,9,0.9,10,42,1,23.5,garneke01,43:00:00,0,POR,4,30,42,2,4,4,MIN,@,L (-16)
0,0,0,0,22-342,1,2,11/03/1999,0,0,0,2,1,2,10,0,5,closske01,6:00,1,SAC,0,2,10,1,0,3,LAC,0,W (+14)
0,0,0,0,22-342,0,3,04/03/1999,7,0.636,11,4,1,4,16,1,16.2,fortsda01,37:00:00,6,MIA,5,18,16,0,0,9,DEN,@,L (-8)
0,0,1,0,22-342,0,1,25/04/1999,8,0.471,17,2,1,2,36,1,8.9,mercero01,35:00:00,1,WAS,1,18,36,1,2,2,BOS,0,W (+29)
0,0,0,0,22-342,1,6,26/04/1999,4,1,4,1,0.5,2,16,0,11.2,skinnbr01,19:00,1,SAS,1,9,16,2,1,7,LAC,0,L (-6)
0,0,0,2,22-343,0,10,03/04/1999,5,0.5,10,7,0.7,10,32,1,15,duncati01,32:00:00,2,LAC,4,17,32,1,1,12,SAS,0,W (+21)
0,0,0,0,22-343,0,9,05/03/1999,2,0.222,9,2,0.5,4,17,1,-0.8,fortsda01,26:00:00,4,BOS,5,6,17,1,5,13,DEN,@,L (-8)
0,0,0,0,22-344,0,0,13/03/1999,0,0,0,0,0,0,11,0,0,closske01,1:00,0,POR,0,0,11,0,0,0,LAC,0,L (-10)
0,0,1,2,22-344,0,7,28/04/1999,7,0.28,25,3,0.5,6,43,1,9.6,garneke01,38:00:00,4,PHO,2,17,43,3,0,11,MIN,0,W (+5)
0,0,0,2,22-344,0,3,27/04/1999,4,0.25,16,4,1,4,37,1,1.4,mercero01,43:00:00,1,DET,5,12,37,3,5,4,BOS,0,L (-7)
0,0,0,3,22-345,5,8,05/04/1999,9,0.5,18,7,0.875,8,33,1,23.5,duncati01,41:00:00,3,GSW,3,25,33,0,1,11,SAS,0,W (+7)
0,0,0,0,22-345,0,1,07/03/1999,0,0,0,0,0,0,18,1,-1.5,fortsda01,13:00,0,SAS,2,0,18,0,1,1,DEN,0,L (-10)
0,0,0,0,22-345,0,1,23/03/1999,2,0.5,4,0,0,0,19,0,0.4,millebr01,10:00,1,ORL,4,4,19,0,1,2,CHH,@,L (-8)
0,0,0,0,22-345,0,3,29/04/1999,1,0.2,5,3,0.375,8,17,0,4.5,skinnbr01,16:00,3,SAC,1,5,17,3,1,6,LAC,@,L (-22)
0,0,0,0,22-345,0,3,05/02/1999,3,0.375,8,0,0,0,1,0,1.1,walkesa01,18:00,0,SEA,1,6,1,0,1,3,DAL,@,L (-6)
0,0,0,4,22-346,0,9,30/04/1999,11,0.524,21,6,0.75,8,44,1,23,garneke01,43:00:00,6,GSW,4,28,44,0,2,15,MIN,0,W (+5)
0,0,1,6,22-346,0,5,29/04/1999,8,0.4,20,3,0.6,5,38,1,12.7,mercero01,45:00:00,2,MIA,2,19,38,2,3,7,BOS,@,W (+11)
0,0,0,0,22-346,2,3,24/03/1999,9,1,9,7,1,7,20,0,28,millebr01,18:00,2,CHI,0,25,20,2,0,5,CHH,0,W (+29)
0,0,0,0,22-347,1,1,16/03/1999,0,0,1,1,0.5,2,12,0,2.6,closske01,5:00,1,NYK,0,1,12,1,0,2,LAC,@,L (-24)
0,0,0,0,22-347,1,10,09/03/1999,4,0.333,12,7,0.538,13,19,1,15.2,fortsda01,35:00:00,11,HOU,5,15,19,0,0,21,DEN,@,L (-9)
0,0,0,5,22-347,5,8,01/05/1999,8,0.4,20,3,0.75,4,45,1,20.2,garneke01,40:00:00,6,LAC,3,19,45,3,3,14,MIN,0,W (+10)
0,0,0,0,22-347,1,5,01/05/1999,4,0.8,5,0,0,0,18,0,7.6,skinnbr01,16:00,1,MIN,1,8,18,0,1,6,LAC,@,L (-10)
0,0,0,0,22-347,0,3,07/02/1999,2,0.286,7,0,0,0,2,0,1.8,walkesa01,12:00,2,GSW,1,4,2,0,0,5,DAL,@,W (+3)
0,0,0,0,22-348,0,1,17/03/1999,0,0,0,0,0,0,13,0,0.3,closske01,2:00,0,BOS,0,0,13,0,0,1,LAC,@,L (-34)
0,0,0,3,22-348,1,10,08/04/1999,8,0.5,16,2,0.4,5,34,1,14.7,duncati01,41:00:00,3,HOU,5,18,34,1,1,13,SAS,@,W (+9)
0,0,2,2,22-348,0,5,01/05/1999,9,0.45,20,3,1,3,39,1,12.2,mercero01,43:00:00,1,MIL,0,21,39,2,4,6,BOS,0,L (-9)
0,0,0,2,22-348,0,1,26/03/1999,0,0,0,1,0.5,2,21,0,2.6,millebr01,5:00,1,ORL,1,1,21,0,0,2,CHH,0,W (+8)
0,0,0,0,22-348,0,2,02/05/1999,5,0.833,6,4,0.5,8,19,0,10.8,skinnbr01,20:00,2,HOU,1,14,19,0,1,4,LAC,@,L (-26)
0,0,0,0,22-349,0,4,11/03/1999,1,0.333,3,2,1,2,20,1,6.5,fortsda01,27:00:00,4,UTA,2,4,20,1,0,8,DEN,@,L (-5)
0,0,1,0,22-349,0,2,09/02/1999,3,0.375,8,1,0.5,2,3,0,4.8,walkesa01,12:00,0,UTA,0,7,3,2,0,2,DAL,0,L (-11)
0,0,1,3,22-350,3,6,10/04/1999,7,0.5,14,7,0.7,10,35,1,16.4,duncati01,37:00:00,4,PHO,3,21,35,0,4,10,SAS,@,L (-26)
0,0,0,2,22-350,4,4,04/05/1999,8,0.5,16,2,1,2,46,1,13.4,garneke01,35:00:00,2,HOU,1,18,46,0,3,6,MIN,@,L (-17)
0,0,0,3,22-350,0,1,03/05/1999,7,0.438,16,4,1,4,40,1,10.2,mercero01,41:00:00,0,NYK,2,18,40,1,2,1,BOS,@,L (-7)
0,0,0,1,22-350,0,1,28/03/1999,8,0.8,10,8,0.889,9,22,0,21.4,millebr01,25:00:00,4,CLE,3,24,22,0,1,5,CHH,0,W (+21)
0,0,0,0,22-350,1,2,04/05/1999,1,0.167,6,0,0,0,20,0,1.4,skinnbr01,26:00:00,1,UTA,2,2,20,2,0,3,LAC,@,L (-17)
0,0,0,1,22-351,0,5,13/03/1999,1,0.2,5,4,0.667,6,21,1,7.3,fortsda01,21:00,6,SAS,3,6,21,2,2,11,DEN,@,L (-31)
1,1,1,3,22-351,0,11,05/05/1999,9,0.692,13,1,1,1,47,1,17.7,garneke01,32:00:00,0,PHO,3,20,47,1,2,11,MIN,@,L (-4)
0,0,0,0,22-351,3,3,05/05/1999,4,0.8,5,0,0,0,21,0,8.7,skinnbr01,19:00,0,SEA,1,8,21,1,1,3,LAC,0,L (-2)
0,0,0,0,22-351,0,3,11/02/1999,2,0.25,8,2,1,2,4,0,2.7,walkesa01,19:00,2,HOU,2,6,4,0,0,5,DAL,0,L (-10)
0,0,0,0,22-351,0,2,05/02/1999,0,0,0,0,0,0,1,0,-1.7,whiteja01,12:00,1,IND,5,0,1,0,1,3,WAS,@,L (-15)
0,0,0,4,22-352,0,6,12/04/1999,11,0.579,19,4,0.8,5,36,1,22.4,duncati01,43:00:00,5,PHO,1,26,36,2,4,11,SAS,0,W (+17)
0,0,3,4,22-352,1,8,05/05/1999,11,0.5,22,1,0.5,2,41,1,16.3,mercero01,54:00:00,2,CHH,4,23,41,1,2,10,BOS,0,L (-4)
0,0,0,2,22-352,0,2,30/03/1999,4,0.8,5,3,0.75,4,23,0,10,millebr01,19:00,1,BOS,1,11,23,0,1,3,CHH,0,L (-10)
0,0,0,0,22-352,0,4,12/02/1999,2,1,2,0,0,0,5,0,3.8,walkesa01,6:00,0,DEN,2,4,5,0,0,4,DAL,@,L (-6)
0,0,0,1,22-353,3,7,13/04/1999,9,0.529,17,3,0.5,6,37,1,15.2,duncati01,39:00:00,4,DAL,5,21,37,1,3,11,SAS,@,L (-6)
0,0,0,0,22-353,2,11,15/03/1999,4,0.5,8,2,1,2,22,1,10.8,fortsda01,21:00,1,VAN,4,10,22,1,0,12,DEN,0,W (+26)
0,0,0,0,22-353,0,1,31/03/1999,2,0.667,3,3,0.6,5,24,0,3,millebr01,17:00,2,MIL,4,7,24,0,2,3,CHH,0,L (-8)
0,0,0,4,22-354,2,6,14/04/1999,6,0.5,12,4,0.667,6,38,1,15.2,duncati01,32:00:00,4,MIN,2,16,38,1,3,10,SAS,0,W (+16)
0,0,0,0,22-354,0,1,27/04/1999,1,0.333,3,0,0,0,20,0,-1.2,stepavl01,4:00,0,UTA,2,2,20,0,1,1,SEA,0,W (+5)
0,0,0,1,22-354,1,3,14/02/1999,7,0.778,9,0,0,0,6,1,12.8,walkesa01,19:00,4,VAN,2,14,6,0,2,7,DAL,@,L (-4)
0,0,0,0,22-355,0,5,17/03/1999,2,0.5,4,4,1,4,23,1,4.9,fortsda01,30:00:00,0,HOU,4,8,23,0,1,5,DEN,0,L (-5)
0,0,0,0,22-355,1,1,02/04/1999,3,0.75,4,4,1,4,25,0,8.3,millebr01,11:00,1,IND,2,10,25,0,1,2,CHH,0,L (-6)
0,0,0,1,22-355,3,3,28/04/1999,3,0.429,7,0,0,3,21,0,2.2,stepavl01,24:00:00,0,POR,4,6,21,0,1,3,SEA,@,L (-35)
0,0,0,0,22-355,1,3,15/02/1999,2,0.167,12,1,0.333,3,7,0,-2.7,walkesa01,24:00:00,3,POR,5,5,7,0,1,6,DAL,@,L (-15)
0,0,0,1,22-356,3,9,16/04/1999,5,0.313,16,10,0.667,15,39,1,13.6,duncati01,43:00:00,3,POR,2,20,39,1,3,12,SAS,0,W (+1)
0,0,0,0,22-357,1,13,19/03/1999,8,0.727,11,3,0.5,6,24,1,15.3,fortsda01,37:00:00,4,MIN,6,19,24,0,3,17,DEN,0,L (-4)
0,0,0,0,22-357,0,2,04/04/1999,1,0.333,3,4,1,4,26,0,4.8,millebr01,19:00,1,ATL,2,6,26,0,0,3,CHH,@,L (-2)
0,0,0,0,22-357,0,3,17/02/1999,4,0.667,6,1,0.25,4,8,0,2.9,walkesa01,19:00,0,LAL,3,9,8,0,2,3,DAL,@,L (-13)
0,0,0,0,22-358,0,0,27/03/1999,0,0,1,2,1,2,14,0,1.3,closske01,3:00,0,UTA,0,2,14,0,0,0,LAC,0,W (+26)
0,0,0,8,22-358,1,5,18/04/1999,4,0.333,12,3,0.75,4,40,1,11.6,duncati01,45:00:00,4,HOU,2,11,40,0,2,9,SAS,0,W (+3)
0,0,0,2,22-358,2,2,05/04/1999,0,0,3,1,0.5,2,27,0,1.9,millebr01,13:00,2,ATL,1,1,27,1,2,4,CHH,0,L (-6)
0,0,0,1,22-359,0,1,05/02/1999,2,1,2,3,0.75,4,1,1,3.3,battito01,19:00,1,TOR,6,7,1,0,2,2,BOS,0,L (-11)
0,0,0,3,22-359,1,6,21/03/1999,3,0.6,5,5,0.833,6,25,1,12.7,fortsda01,29:00:00,2,SEA,4,11,25,1,1,8,DEN,0,W (+4)
0,0,0,0,22-359,0,2,19/02/1999,1,0.2,5,2,0.5,4,9,0,0.2,walkesa01,15:00,1,GSW,3,4,9,0,0,3,DAL,@,L (-5)
0,0,0,0,22-360,0,4,06/02/1999,3,0.6,5,0,0,0,2,0,5.5,battito01,21:00,0,CLE,1,6,2,1,0,4,BOS,0,W (+4)
0,0,0,1,22-360,7,7,20/04/1999,15,0.625,24,6,0.75,8,41,1,30,duncati01,40:00:00,3,UTA,3,36,41,0,3,10,SAS,@,W (+14)
0,0,0,1,22-360,0,2,07/04/1999,0,0,1,0,0,0,28,0,0.3,millebr01,5:00,1,NYK,0,0,28,0,1,3,CHH,0,W (+24)
0,0,0,1,22-361,2,5,23/03/1999,1,0.143,7,0,0,0,26,1,1.7,fortsda01,25:00:00,4,SAS,3,2,26,0,1,9,DEN,@,L (-30)
0,0,0,1,22-361,0,9,04/05/1999,5,0.625,8,7,0.636,11,22,1,13.7,stepavl01,34:00:00,1,DAL,3,17,22,0,1,10,SEA,0,W (+10)
0,0,0,0,22-362,1,0,08/02/1999,4,0.571,7,0,0,0,3,1,5.9,battito01,19:00,1,ORL,3,8,3,1,0,1,BOS,@,L (-17)
0,0,0,4,22-362,3,8,22/04/1999,6,0.545,11,2,0.667,3,42,1,11.8,duncati01,32:00:00,2,DAL,3,14,42,0,4,10,SAS,0,W (+27)
0,0,0,0,22-362,0,0,09/04/1999,0,0,0,0,0,0,29,0,0,millebr01,1:00,0,WAS,0,0,29,0,0,0,CHH,0,W (+2)
0,0,0,0,22-362,2,6,05/05/1999,5,0.385,13,2,1,2,23,1,7,stepavl01,31:00:00,3,LAC,3,12,23,0,2,9,SEA,@,W (+2)
0,0,0,0,22-362,0,3,22/02/1999,0,0,1,0,0,0,10,0,-0.2,walkesa01,6:00,0,PHO,1,0,10,0,0,3,DAL,@,L (-18)
0,0,0,0,22-363,0,1,09/02/1999,3,0.375,8,0,0,0,4,0,0.6,battito01,14:00,1,MIA,5,6,4,0,0,2,BOS,@,W (+7)
0,0,0,3,22-363,0,13,25/03/1999,2,0.2,10,2,0.5,4,27,1,4.9,fortsda01,29:00:00,3,SAS,3,6,27,0,1,16,DEN,0,L (-21)
0,0,0,0,22-363,0,2,10/04/1999,0,0,1,0,0,0,30,0,-0.5,millebr01,12:00,0,IND,1,0,30,0,0,2,CHH,@,W (+2)
0,0,0,0,22-363,0,1,17/02/1999,1,1,1,0,0,0,2,0,0.6,whiteja01,7:00,2,ORL,2,2,2,1,3,3,WAS,@,L (-11)
0,0,0,2,22-364,3,11,24/04/1999,6,0.545,11,9,0.75,12,43,1,20.9,duncati01,40:00:00,2,LAL,2,21,43,2,3,13,SAS,0,W (+27)
0,0,0,1,22-364,0,4,26/03/1999,5,0.455,11,1,0.5,2,28,1,7.7,fortsda01,27:00:00,7,DAL,5,11,28,0,2,11,DEN,@,L (-19)
0,0,0,0,22-364,1,2,18/02/1999,0,0,0,1,0.5,2,3,0,1,whiteja01,7:00,1,TOR,4,1,3,0,0,3,WAS,@,W (+7)
0,0,0,0,23-000,1,7,27/03/1999,4,0.8,5,6,0.857,7,29,1,11.2,fortsda01,25:00:00,1,WAS,5,14,29,0,2,8,DEN,0,L (-12)
0,0,0,0,23-000,1,0,12/04/1999,0,0,0,0,0,0,31,0,-1.7,millebr01,5:00,0,DET,1,0,31,0,2,0,CHH,@,W (+6)
0,0,0,0,23-000,1,0,25/02/1999,1,1,1,0,0,0,11,0,4.7,walkesa01,8:00,1,DEN,1,2,11,2,0,1,DAL,0,W (+9)
0,0,0,0,23-000,1,1,19/02/1999,0,0,0,0,0,0,4,0,1,whiteja01,3:00,0,CHI,0,0,4,0,0,1,WAS,0,W (+2)
0,0,0,7,23-001,3,4,26/04/1999,9,0.563,16,4,1,4,44,1,19.9,duncati01,38:00:00,1,LAC,1,22,44,2,5,5,SAS,@,W (+6)
0,0,0,0,23-001,0,6,26/02/1999,3,0.429,7,5,0.5,10,12,0,4.5,walkesa01,28:00:00,2,UTA,5,11,12,0,2,8,DAL,@,L (-15)
0,0,1,3,23-002,0,13,27/04/1999,12,0.429,28,8,0.667,12,45,1,21.8,duncati01,52:00:00,6,SAC,5,32,45,2,4,19,SAS,@,L (-4)
0,0,0,1,23-002,0,9,29/03/1999,0,0,5,0,0,0,30,1,-4.5,fortsda01,34:00:00,6,LAC,4,0,30,0,7,15,DEN,0,W (+12)
0,0,0,0,23-002,0,0,14/04/1999,0,0,1,0,0,0,32,0,-0.7,millebr01,3:00,0,DET,0,0,32,0,0,0,CHH,0,W (+4)
0,0,0,0,23-002,0,7,27/02/1999,3,0.273,11,0,0,1,13,0,1.6,walkesa01,15:00,2,SAC,0,6,13,0,1,9,DAL,0,W (+7)
0,0,0,0,23-002,0,0,21/02/1999,0,0,0,0,0,0,5,0,-0.6,whiteja01,2:00,2,BOS,0,0,5,0,2,2,WAS,0,W (+11)
0,0,0,0,23-003,0,12,30/03/1999,5,0.714,7,0,0,0,31,1,9.1,fortsda01,32:00:00,2,VAN,5,10,31,1,2,14,DEN,@,L (-14)
0,0,0,2,23-004,2,9,29/04/1999,7,0.636,11,5,0.714,7,46,1,17.3,duncati01,30:00:00,1,VAN,3,19,46,0,1,10,SAS,@,W (+27)
0,0,0,0,23-004,0,1,23/02/1999,1,1,1,0,0,2,6,0,0.4,whiteja01,7:00,0,MIA,2,2,6,0,0,1,WAS,0,L (-16)
0,0,0,0,23-005,0,1,16/02/1999,2,1,2,0,0,0,5,0,1.4,battito01,16:00,1,SAC,5,4,5,0,1,2,BOS,@,L (-3)
0,0,0,1,23-005,0,7,01/04/1999,3,0.6,5,11,0.917,12,32,1,15.4,fortsda01,27:00:00,1,SEA,6,17,32,1,1,8,DEN,0,W (+3)
0,0,0,1,23-005,0,2,17/04/1999,3,0.75,4,2,1,2,33,0,6.9,millebr01,12:00,0,CLE,2,8,33,0,0,2,CHH,@,W (+8)
0,0,0,0,23-005,0,1,05/02/1999,1,1,1,0,0,1,1,0,0.2,nesbyty01,8:00,0,PHO,1,2,1,0,1,1,LAC,0,L (-9)
0,0,0,0,23-005,0,1,02/03/1999,0,0,1,0,0,0,14,0,-1.2,walkesa01,7:00,0,LAC,2,0,14,0,0,1,DAL,0,W (+13)
0,0,0,1,23-006,3,3,17/02/1999,3,0.6,5,2,1,2,6,1,11.3,battito01,26:00:00,3,VAN,3,8,6,2,1,6,BOS,@,W (+2)
