,G,Opponent,Home_away,Tm,Opp
0,1,Carolina Cougars,0,123,105
1,2,Carolina Cougars,0,103,98
2,3,Carolina Cougars,1,115,106
3,4,Carolina Cougars,1,110,106
5,5,Kentucky Colonels,0,110,114
6,6,Kentucky Colonels,0,121,110
7,7,Kentucky Colonels,1,114,110
8,8,Kentucky Colonels,1,111,103
9,9,Kentucky Colonels,0,117,103
11,10,Los Angeles Stars,0,109,93
12,11,Los Angeles Stars,0,114,111
13,12,Los Angeles Stars,1,106,109
14,13,Los Angeles Stars,1,142,120
15,14,Los Angeles Stars,0,113,117
16,15,Los Angeles Stars,1,111,107
