,G,Opponent,Home_away,Tm,Opp
0,1,Denver Rockets,0,114,91
1,2,Denver Rockets,0,106,93
2,3,Denver Rockets,1,94,105
3,4,Denver Rockets,1,97,95
4,5,Denver Rockets,0,121,107
6,6,Utah Stars,1,107,124
7,7,Utah Stars,1,116,110
8,8,Utah Stars,0,118,108
9,9,Utah Stars,0,103,104
10,10,Utah Stars,1,104,102
11,11,Utah Stars,0,107,98
13,12,Kentucky Colonels,1,111,107
14,13,Kentucky Colonels,1,102,114
15,14,Kentucky Colonels,0,88,92
16,15,Kentucky Colonels,0,90,86
17,16,Kentucky Colonels,1,89,86
18,17,Kentucky Colonels,0,93,109
19,18,Kentucky Colonels,1,88,81
