,G,Opponent,Home_away,Tm,Opp
0,1,Denver Rockets,0,102,96
1,2,Denver Rockets,0,105,106
2,3,Denver Rockets,1,122,120
3,4,Denver Rockets,1,96,112
4,5,Denver Rockets,0,91,79
5,6,Denver Rockets,1,99,106
6,7,Denver Rockets,0,91,89
8,8,Utah Stars,1,100,108
9,9,Utah Stars,1,109,117
10,10,Utah Stars,0,116,111
11,11,Utah Stars,0,118,108
12,12,Utah Stars,1,130,139
13,13,Utah Stars,0,105,99
14,14,Utah Stars,1,117,113
16,15,New York Nets,0,124,103
17,16,New York Nets,0,115,117
18,17,New York Nets,1,114,108
19,18,New York Nets,1,105,110
20,19,New York Nets,0,100,99
21,20,New York Nets,1,108,105
