,G,Opponent,Home_away,Tm,Opp
0,1,Kentucky Colonels,0,118,128
1,2,Kentucky Colonels,0,120,115
2,3,Kentucky Colonels,1,111,130
3,4,Kentucky Colonels,1,104,105
4,5,Kentucky Colonels,0,116,97
5,6,Kentucky Colonels,1,107,89
6,7,Kentucky Colonels,0,120,111
8,8,Miami Floridians,0,126,110
9,9,Miami Floridians,0,131,116
10,10,Miami Floridians,1,119,105
11,11,Miami Floridians,1,110,114
12,12,Miami Floridians,0,127,105
14,13,Oakland Oaks,1,114,123
15,14,Oakland Oaks,1,150,122
16,15,Oakland Oaks,0,126,134
17,16,Oakland Oaks,0,117,144
18,17,Oakland Oaks,1,131,135
