,G,Opponent,Home_away,Tm,Opp
0,1,New Jersey Nets,0,119,92
1,2,New Jersey Nets,1,138,147
2,3,Detroit Pistons,1,116,124
3,4,Detroit Pistons,0,117,128
4,5,Philadelphia 76ers,1,97,105
5,6,Phoenix Suns,0,127,105
6,7,Boston Celtics,1,114,118
7,8,Cleveland Cavaliers,0,104,112
8,9,Boston Celtics,0,111,109
9,10,Chicago Bulls,1,114,121
10,11,Houston Rockets,1,97,126
11,12,San Antonio Spurs,1,96,108
12,13,Dallas Mavericks,1,104,117
13,14,Utah Jazz,0,101,102
14,15,New York Knicks,0,77,80
15,16,Philadelphia 76ers,0,100,110
16,17,Milwaukee Bucks,1,94,111
17,18,Cleveland Cavaliers,1,98,84
18,19,Denver Nuggets,0,105,119
19,20,New York Knicks,0,107,83
21,21,New York Knicks,1,64,82
22,22,San Antonio Spurs,0,114,101
23,23,Atlanta Hawks,0,109,89
24,24,New Jersey Nets,1,99,105
25,25,Philadelphia 76ers,0,96,102
26,26,Milwaukee Bucks,0,114,102
27,27,New Jersey Nets,0,98,102
28,28,Milwaukee Bucks,1,87,105
29,29,Chicago Bulls,1,104,108
30,30,Washington Bullets,1,97,80
31,31,Boston Celtics,0,104,122
32,32,Los Angeles Clippers,0,106,77
33,33,New York Knicks,1,85,93
34,34,Sacramento Kings,0,87,88
35,35,Los Angeles Lakers,1,102,124
36,36,Phoenix Suns,1,99,128
37,37,Golden State Warriors,1,108,119
38,38,Portland Trail Blazers,0,104,109
39,39,Boston Celtics,0,105,123
40,40,Cleveland Cavaliers,1,95,108
42,41,Detroit Pistons,0,105,99
43,42,Milwaukee Bucks,0,92,117
44,43,Golden State Warriors,0,124,101
45,44,Atlanta Hawks,1,92,123
46,45,Washington Bullets,0,92,88
47,46,Seattle SuperSonics,0,101,94
48,47,Chicago Bulls,0,131,106
49,48,New Jersey Nets,0,117,101
50,49,Atlanta Hawks,0,85,100
51,50,Cleveland Cavaliers,1,97,119
52,51,Milwaukee Bucks,0,97,103
53,52,Chicago Bulls,1,104,88
54,53,Cleveland Cavaliers,0,105,99
55,54,Chicago Bulls,0,124,110
56,55,Los Angeles Lakers,0,81,90
57,56,Atlanta Hawks,1,98,106
58,57,Boston Celtics,1,98,113
59,58,Washington Bullets,0,100,87
60,59,Utah Jazz,1,92,109
61,60,Sacramento Kings,1,100,121
63,61,Los Angeles Clippers,1,129,112
64,62,Portland Trail Blazers,1,99,102
65,63,Seattle SuperSonics,1,120,112
66,64,Denver Nuggets,1,117,134
67,65,Philadelphia 76ers,1,102,120
68,66,Philadelphia 76ers,0,91,101
69,67,Detroit Pistons,1,101,111
70,68,Milwaukee Bucks,1,114,104
71,69,Washington Bullets,0,105,100
72,70,New York Knicks,0,112,92
73,71,Boston Celtics,1,108,127
74,72,Washington Bullets,1,110,111
75,73,Dallas Mavericks,0,120,126
76,74,Houston Rockets,0,101,110
77,75,Atlanta Hawks,0,92,100
78,76,Detroit Pistons,1,108,116
79,77,Chicago Bulls,0,108,109
80,78,Detroit Pistons,0,106,115
81,79,New York Knicks,1,104,106
82,80,Washington Bullets,1,111,104
84,81,Philadelphia 76ers,1,122,130
85,82,Atlanta Hawks,1,91,108
