,G,Opponent,Home_away,Tm,Opp
0,1,Cleveland Cavaliers,0,106,77
1,2,Cleveland Cavaliers,0,92,86
2,3,Cleveland Cavaliers,1,77,86
3,4,Cleveland Cavaliers,1,80,74
5,5,New York Knicks,0,93,83
6,6,New York Knicks,0,85,77
7,7,New York Knicks,1,76,83
8,8,New York Knicks,1,118,107
9,9,New York Knicks,0,99,88
11,10,Chicago Bulls,1,79,85
12,11,Chicago Bulls,1,98,104
13,12,Chicago Bulls,0,107,105
14,13,Chicago Bulls,0,96,94
15,14,Chicago Bulls,1,87,106
16,15,Chicago Bulls,0,92,89
17,16,Chicago Bulls,1,83,88
