,G,Opponent,Home_away,Tm,Opp
0,1,San Antonio Spurs,1,122,119
1,2,San Antonio Spurs,1,98,93
2,3,San Antonio Spurs,0,113,103
3,4,San Antonio Spurs,0,109,110
4,5,San Antonio Spurs,1,117,123
5,6,San Antonio Spurs,0,115,100
7,7,Denver Nuggets,1,128,131
8,8,Denver Nuggets,1,131,124
9,9,Denver Nuggets,0,118,112
10,10,Denver Nuggets,0,109,126
11,11,Denver Nuggets,1,109,90
12,12,Denver Nuggets,0,99,104
13,13,Denver Nuggets,1,104,96
15,14,Kentucky Colonels,1,94,120
16,15,Kentucky Colonels,1,93,95
17,16,Kentucky Colonels,0,101,109
18,17,Kentucky Colonels,0,94,86
19,18,Kentucky Colonels,1,105,110
