,G,Opponent,Home_away,Tm,Opp
0,1,Atlanta Hawks,0,107,90
1,2,Atlanta Hawks,0,113,98
2,3,Atlanta Hawks,1,69,90
3,4,Atlanta Hawks,1,91,102
4,5,Atlanta Hawks,0,106,83
5,6,Atlanta Hawks,1,81,73
7,7,New York Knicks,1,102,95
8,8,New York Knicks,1,79,105
9,9,New York Knicks,0,82,71
10,10,New York Knicks,0,93,82
11,11,New York Knicks,1,75,85
12,12,New York Knicks,0,106,99
14,13,Miami Heat,1,102,103
15,14,Miami Heat,1,97,93
16,15,Miami Heat,0,96,114
17,16,Miami Heat,0,99,92
18,17,Miami Heat,1,79,90
19,18,Miami Heat,0,91,77
20,19,Miami Heat,1,76,99
