,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Clippers,0,98,99
1,2,Los Angeles Clippers,0,105,98
2,3,Los Angeles Clippers,1,86,87
3,4,Los Angeles Clippers,1,97,101
4,5,Los Angeles Clippers,0,92,80
5,6,Los Angeles Clippers,1,90,88
6,7,Los Angeles Clippers,0,72,82
