,G,Opponent,Home_away,Tm,Opp
0,1,San Antonio Spurs,1,94,101
1,2,Detroit Pistons,0,111,108
2,3,Dallas Mavericks,1,99,111
3,4,Boston Celtics,0,95,88
4,5,New Orleans Pelicans,0,84,99
5,6,Golden State Warriors,0,108,90
6,7,Indiana Pacers,1,79,95
7,8,Toronto Raptors,0,87,103
8,9,Los Angeles Lakers,1,89,86
9,10,Sacramento Kings,1,97,86
10,11,Los Angeles Clippers,1,106,102
11,12,Golden State Warriors,1,88,81
12,13,San Antonio Spurs,0,86,102
13,14,Houston Rockets,0,86,93
14,15,Boston Celtics,1,100,93
15,16,Brooklyn Nets,0,88,97
16,17,Phoenix Suns,0,110,91
17,18,Los Angeles Clippers,0,81,101
18,19,Golden State Warriors,0,82,108
19,20,Orlando Magic,0,94,85
21,21,Oklahoma City Thunder,0,100,116
22,22,New Orleans Pelicans,1,98,104
23,23,Minnesota Timberwolves,0,93,101
24,24,Los Angeles Lakers,0,92,96
25,25,Dallas Mavericks,1,91,105
26,26,New York Knicks,1,95,87
27,27,Utah Jazz,0,104,94
28,28,Houston Rockets,1,92,100
29,29,Denver Nuggets,0,120,99
30,30,Chicago Bulls,0,91,95
31,31,Phoenix Suns,1,99,91
32,32,Denver Nuggets,1,108,111
33,33,Detroit Pistons,1,112,84
34,34,San Antonio Spurs,0,108,110
35,35,Phoenix Suns,0,104,99
36,36,Atlanta Hawks,0,108,101
37,37,Oklahoma City Thunder,0,90,87
38,38,Milwaukee Bucks,1,82,77
39,39,Sacramento Kings,0,91,90
40,40,New Orleans Pelicans,0,92,95
42,41,Houston Rockets,1,88,87
43,42,Houston Rockets,0,99,81
44,43,Portland Trail Blazers,1,98,81
45,44,Sacramento Kings,1,99,89
46,45,Minnesota Timberwolves,1,94,90
47,46,Milwaukee Bucks,0,99,90
48,47,Oklahoma City Thunder,1,77,86
49,48,Dallas Mavericks,0,96,110
50,49,Atlanta Hawks,1,79,76
51,50,Cleveland Cavaliers,1,83,91
52,51,Washington Wizards,0,92,89
53,52,Orlando Magic,1,86,81
54,53,New York Knicks,0,98,93
55,54,Los Angeles Clippers,0,102,96
56,55,Charlotte Bobcats,1,89,92
57,56,Los Angeles Lakers,0,108,103
58,57,Oklahoma City Thunder,1,107,113
59,58,Cleveland Cavaliers,0,110,96
60,59,Washington Wizards,1,110,104
61,60,Brooklyn Nets,1,94,103
63,61,Chicago Bulls,1,85,77
64,62,Charlotte Bobcats,0,111,89
65,63,Portland Trail Blazers,0,109,99
66,64,New Orleans Pelicans,1,90,88
67,65,Toronto Raptors,1,86,99
68,66,Philadelphia 76ers,1,103,77
69,67,Utah Jazz,0,96,86
70,68,Miami Heat,1,86,91
71,69,Indiana Pacers,0,82,71
72,70,Minnesota Timberwolves,0,109,92
73,71,Utah Jazz,1,91,87
74,72,Golden State Warriors,1,93,100
75,73,Portland Trail Blazers,1,98,105
76,74,Denver Nuggets,1,94,92
77,75,Minnesota Timberwolves,1,88,102
78,76,Denver Nuggets,0,100,92
79,77,San Antonio Spurs,1,92,112
80,78,Miami Heat,0,107,102
81,79,Philadelphia 76ers,0,117,95
82,80,Los Angeles Lakers,1,102,90
84,81,Phoenix Suns,1,97,91
85,82,Dallas Mavericks,0,106,105
