,G,Opponent,Home_away,Tm,Opp
0,1,Utah Stars,1,104,115
1,2,San Diego Conquistadors,1,109,100
2,3,Indiana Pacers,1,96,90
3,4,Virginia Squires,0,115,109
4,5,Indiana Pacers,0,116,99
5,6,Carolina Cougars,0,112,118
6,7,Virginia Squires,1,0,2
7,8,New York Nets,1,112,117
8,9,Indiana Pacers,0,106,119
9,10,Utah Stars,0,116,103
10,11,Utah Stars,1,113,122
11,12,Dallas Chaparrals,1,107,94
12,13,New York Nets,0,137,107
13,14,Virginia Squires,0,111,116
14,15,Memphis Tams,0,114,111
15,16,Indiana Pacers,0,118,108
16,17,Dallas Chaparrals,0,111,103
17,18,San Diego Conquistadors,1,116,122
18,19,Utah Stars,0,106,100
19,20,San Diego Conquistadors,0,130,111
21,21,Kentucky Colonels,0,113,114
22,22,Utah Stars,1,95,111
23,23,Memphis Tams,0,127,99
24,24,Dallas Chaparrals,1,104,110
25,25,San Diego Conquistadors,0,102,89
26,26,Carolina Cougars,1,104,107
27,27,Virginia Squires,1,98,101
28,28,San Diego Conquistadors,1,110,103
29,29,Virginia Squires,0,103,99
30,30,Dallas Chaparrals,1,99,104
31,31,Kentucky Colonels,1,110,117
32,32,San Diego Conquistadors,1,104,113
33,33,Dallas Chaparrals,0,137,115
34,34,New York Nets,0,106,96
35,35,Kentucky Colonels,1,116,128
36,36,San Diego Conquistadors,1,103,101
37,37,Virginia Squires,0,115,113
38,38,New York Nets,0,136,98
39,39,Utah Stars,1,103,108
40,40,Dallas Chaparrals,0,125,111
42,41,Carolina Cougars,0,111,113
43,42,San Diego Conquistadors,1,109,113
44,43,Indiana Pacers,0,106,105
45,44,San Diego Conquistadors,0,113,109
46,45,Indiana Pacers,1,128,119
47,46,Indiana Pacers,1,113,130
48,47,New York Nets,1,92,102
49,48,Virginia Squires,1,110,116
50,49,Carolina Cougars,1,113,117
51,50,Kentucky Colonels,0,111,118
52,51,Utah Stars,1,104,108
53,52,Kentucky Colonels,1,98,87
54,53,Memphis Tams,1,107,114
55,54,New York Nets,0,106,77
56,55,Memphis Tams,0,134,106
57,56,Indiana Pacers,1,97,92
58,57,Carolina Cougars,1,105,113
59,58,Memphis Tams,1,104,99
60,59,Carolina Cougars,0,117,108
61,60,Utah Stars,1,107,119
63,61,Kentucky Colonels,0,103,111
64,62,Memphis Tams,0,127,121
65,63,Utah Stars,0,109,90
66,64,San Diego Conquistadors,0,110,109
67,65,Memphis Tams,1,129,103
68,66,Carolina Cougars,1,115,104
69,67,Kentucky Colonels,0,87,86
70,68,Carolina Cougars,0,96,104
71,69,Indiana Pacers,1,105,114
72,70,Dallas Chaparrals,1,124,106
73,71,Utah Stars,0,133,125
74,72,Dallas Chaparrals,0,116,111
75,73,New York Nets,1,120,105
76,74,Virginia Squires,1,103,106
77,75,Kentucky Colonels,1,82,119
78,76,San Diego Conquistadors,0,114,96
79,77,Dallas Chaparrals,1,107,124
80,78,Dallas Chaparrals,0,122,105
81,79,Memphis Tams,1,113,97
82,80,New York Nets,1,116,101
84,81,Indiana Pacers,0,101,92
85,82,Indiana Pacers,1,94,116
86,83,Dallas Chaparrals,0,114,106
87,84,Utah Stars,0,109,115
