,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,89,79
1,2,Oklahoma City Thunder,1,91,102
2,3,Sacramento Kings,0,105,110
3,4,Sacramento Kings,1,109,131
4,5,Cleveland Cavaliers,0,101,110
5,6,Portland Trail Blazers,1,100,116
6,7,Portland Trail Blazers,0,113,130
7,8,Indiana Pacers,1,108,87
8,9,New York Knicks,1,93,109
9,10,Cleveland Cavaliers,1,106,97
10,11,Oklahoma City Thunder,0,107,100
11,12,New Orleans Pelicans,0,117,97
12,13,Los Angeles Lakers,1,101,94
13,14,Chicago Bulls,0,114,109
14,15,Phoenix Suns,1,112,120
15,16,Phoenix Suns,0,122,97
16,17,Utah Jazz,1,103,101
17,18,Portland Trail Blazers,0,103,105
18,19,Washington Wizards,1,89,119
19,20,Atlanta Hawks,1,84,96
21,21,Toronto Raptors,1,107,112
22,22,Miami Heat,0,102,82
23,23,Houston Rockets,1,96,108
24,24,San Antonio Spurs,0,91,99
25,25,Houston Rockets,0,111,115
26,26,Los Angeles Clippers,0,109,106
27,27,Indiana Pacers,0,76,73
28,28,Charlotte Hornets,1,82,110
29,29,Brooklyn Nets,1,96,102
30,30,Minnesota Timberwolves,0,106,102
31,31,Toronto Raptors,0,102,116
32,32,Los Angeles Lakers,0,103,111
33,33,Chicago Bulls,1,101,106
34,34,Memphis Grizzlies,0,114,85
35,35,Minnesota Timberwolves,1,110,101
36,36,Orlando Magic,0,93,90
37,37,Sacramento Kings,1,118,108
38,38,Dallas Mavericks,0,114,107
39,39,Dallas Mavericks,1,89,97
40,40,Minnesota Timberwolves,0,105,113
42,41,Golden State Warriors,1,79,122
43,42,San Antonio Spurs,0,99,109
44,43,Boston Celtics,0,99,100
45,44,Washington Wizards,0,115,117
46,45,Los Angeles Clippers,1,98,102
47,46,New Orleans Pelicans,1,93,85
48,47,Memphis Grizzlies,1,69,99
49,48,Charlotte Hornets,0,86,104
50,49,Philadelphia 76ers,1,98,105
51,50,Boston Celtics,1,100,104
52,51,Detroit Pistons,1,88,98
53,52,Oklahoma City Thunder,0,114,124
54,53,Los Angeles Lakers,1,106,96
55,54,Milwaukee Bucks,1,81,89
56,55,Oklahoma City Thunder,1,94,119
57,56,Brooklyn Nets,0,82,110
58,57,Phoenix Suns,0,96,110
59,58,Utah Jazz,0,82,104
60,59,New Orleans Pelicans,0,92,99
61,60,Milwaukee Bucks,0,106,95
63,61,Minnesota Timberwolves,1,100,85
64,62,San Antonio Spurs,1,111,120
65,63,Houston Rockets,0,100,114
66,64,New York Knicks,0,106,78
67,65,Atlanta Hawks,0,115,102
68,66,Golden State Warriors,0,114,103
69,67,New Orleans Pelicans,1,118,111
70,68,Memphis Grizzlies,1,81,92
71,69,Houston Rockets,1,108,118
72,70,Miami Heat,1,91,108
73,71,Orlando Magic,1,119,100
74,72,Philadelphia 76ers,0,85,99
75,73,Utah Jazz,0,107,91
76,74,Portland Trail Blazers,1,114,120
77,75,Utah Jazz,1,84,98
78,76,San Antonio Spurs,1,93,123
79,77,Los Angeles Clippers,0,92,107
80,78,Los Angeles Lakers,0,119,101
81,79,Dallas Mavericks,0,143,144
82,80,Sacramento Kings,0,122,111
84,81,Los Angeles Clippers,1,103,110
85,82,Golden State Warriors,1,126,133
