,G,Opponent,Home_away,Tm,Opp
0,1,New Orleans Buccaneers,0,103,109
1,2,Dallas Chaparrals,1,108,120
2,3,Indiana Pacers,1,107,117
3,4,New York Nets,1,91,97
4,5,Washington Capitols,1,82,99
5,6,Pittsburgh Pipers,0,105,127
6,7,Los Angeles Stars,1,118,126
7,8,Washington Capitols,0,116,106
8,9,Los Angeles Stars,0,121,88
9,10,New Orleans Buccaneers,1,105,119
10,11,Kentucky Colonels,1,119,145
11,12,Carolina Cougars,1,104,105
12,13,Indiana Pacers,1,96,99
13,14,Pittsburgh Pipers,1,125,114
14,15,Kentucky Colonels,1,104,109
15,16,New York Nets,0,100,83
16,17,Dallas Chaparrals,0,89,87
17,18,Indiana Pacers,0,105,108
18,19,Dallas Chaparrals,1,103,100
19,20,New Orleans Buccaneers,1,105,109
21,21,Dallas Chaparrals,1,109,103
22,22,New Orleans Buccaneers,1,101,105
23,23,Miami Floridians,1,98,103
24,24,Pittsburgh Pipers,1,127,101
25,25,Washington Capitols,1,87,99
26,26,Washington Capitols,1,108,97
27,27,New York Nets,1,96,102
28,28,New Orleans Buccaneers,1,99,105
29,29,Washington Capitols,1,113,126
30,30,Los Angeles Stars,1,122,101
31,31,New York Nets,0,108,105
32,32,New Orleans Buccaneers,1,97,102
33,33,Miami Floridians,1,123,114
34,34,Dallas Chaparrals,0,102,96
35,35,Miami Floridians,0,141,122
36,36,Kentucky Colonels,0,135,112
37,37,Los Angeles Stars,0,123,116
38,38,Washington Capitols,0,129,113
39,39,Dallas Chaparrals,0,122,85
40,40,Los Angeles Stars,1,120,112
42,41,Washington Capitols,0,129,118
43,42,Los Angeles Stars,0,124,119
44,43,Pittsburgh Pipers,0,138,122
45,44,Dallas Chaparrals,0,126,123
46,45,Carolina Cougars,0,135,112
47,46,Washington Capitols,0,130,121
48,47,Dallas Chaparrals,0,127,118
49,48,New York Nets,1,98,115
50,49,Carolina Cougars,1,109,104
51,50,Indiana Pacers,0,105,118
52,51,Los Angeles Stars,0,115,113
53,52,Washington Capitols,0,125,142
54,53,New Orleans Buccaneers,0,125,98
55,54,Los Angeles Stars,1,103,117
56,55,Miami Floridians,0,115,103
57,56,Kentucky Colonels,0,125,111
58,57,Los Angeles Stars,1,118,107
59,58,New Orleans Buccaneers,0,113,107
60,59,Carolina Cougars,0,120,110
61,60,Indiana Pacers,0,132,100
63,61,Washington Capitols,0,137,128
64,62,Dallas Chaparrals,1,130,142
65,63,Los Angeles Stars,1,122,135
66,64,Pittsburgh Pipers,0,114,97
67,65,Washington Capitols,1,128,144
68,66,New Orleans Buccaneers,0,108,103
69,67,Dallas Chaparrals,1,116,124
70,68,Washington Capitols,0,126,106
71,69,New Orleans Buccaneers,1,105,113
72,70,Carolina Cougars,1,103,98
73,71,Miami Floridians,1,126,111
74,72,Kentucky Colonels,1,110,119
75,73,Indiana Pacers,1,128,112
76,74,Pittsburgh Pipers,1,92,94
77,75,Carolina Cougars,0,128,105
78,76,New Orleans Buccaneers,0,103,92
79,77,Dallas Chaparrals,1,126,150
80,78,Los Angeles Stars,0,119,98
81,79,New York Nets,0,105,102
82,80,Kentucky Colonels,0,112,98
84,81,Dallas Chaparrals,0,152,113
85,82,Miami Floridians,0,145,141
86,83,New Orleans Buccaneers,0,132,123
87,84,Los Angeles Stars,0,152,116
