,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,103,87
1,2,Detroit Pistons,0,116,111
2,3,Detroit Pistons,0,124,102
3,4,New York Knicks,0,117,114
4,5,Seattle SuperSonics,0,132,115
5,6,Boston Celtics,1,95,104
6,7,Baltimore Bullets,0,136,111
7,8,San Francisco Warriors,0,117,110
8,9,San Diego Rockets,1,130,105
9,10,San Diego Rockets,1,129,114
10,11,San Francisco Warriors,1,104,123
11,12,Los Angeles Lakers,1,115,111
12,13,Cincinnati Royals,0,122,102
13,14,Detroit Pistons,1,120,123
14,15,St. Louis Hawks,0,125,117
15,16,Boston Celtics,0,111,116
16,17,St. Louis Hawks,1,113,115
17,18,San Diego Rockets,0,128,117
18,19,Chicago Bulls,1,122,104
19,20,Chicago Bulls,0,114,119
21,21,New York Knicks,1,110,108
22,22,San Francisco Warriors,0,95,113
23,23,Seattle SuperSonics,0,133,109
24,24,Baltimore Bullets,0,130,121
25,25,Los Angeles Lakers,0,122,128
26,26,Cincinnati Royals,1,108,107
27,27,New York Knicks,0,117,109
28,28,Baltimore Bullets,1,123,109
29,29,Seattle SuperSonics,0,118,107
30,30,Boston Celtics,1,101,102
31,31,St. Louis Hawks,0,107,98
32,32,Chicago Bulls,1,143,123
33,33,Seattle SuperSonics,1,139,124
34,34,Seattle SuperSonics,1,160,122
35,35,Baltimore Bullets,1,108,105
36,36,Cincinnati Royals,0,126,121
37,37,New York Knicks,1,114,105
38,38,Boston Celtics,0,133,123
39,39,Detroit Pistons,0,122,107
40,40,New York Knicks,0,115,129
42,41,Los Angeles Lakers,0,125,113
43,42,St. Louis Hawks,1,107,96
44,43,Cincinnati Royals,1,118,134
45,44,St. Louis Hawks,0,122,134
46,45,Baltimore Bullets,0,133,116
47,46,Detroit Pistons,1,115,106
48,47,Los Angeles Lakers,1,116,125
49,48,San Francisco Warriors,1,120,131
50,49,Chicago Bulls,1,135,111
51,50,Detroit Pistons,1,123,108
52,51,Cincinnati Royals,0,123,113
53,52,Boston Celtics,1,103,115
54,53,Boston Celtics,0,125,118
55,54,Detroit Pistons,0,131,121
56,55,Baltimore Bullets,1,133,121
57,56,San Francisco Warriors,0,141,117
58,57,San Diego Rockets,0,125,103
59,58,Chicago Bulls,0,118,113
60,59,New York Knicks,1,97,115
61,60,St. Louis Hawks,0,119,93
63,61,San Francisco Warriors,1,112,105
64,62,Seattle SuperSonics,0,149,125
65,63,San Diego Rockets,1,124,108
66,64,Los Angeles Lakers,1,135,134
67,65,San Diego Rockets,1,106,111
68,66,Seattle SuperSonics,0,140,108
69,67,Detroit Pistons,0,138,117
70,68,St. Louis Hawks,1,126,119
71,69,San Francisco Warriors,0,127,107
72,70,Boston Celtics,1,133,127
73,71,San Diego Rockets,0,134,103
74,72,Cincinnati Royals,1,106,108
75,73,Cincinnati Royals,0,125,117
76,74,Boston Celtics,0,101,96
77,75,New York Knicks,1,119,108
78,76,Chicago Bulls,0,139,115
79,77,New York Knicks,0,120,130
80,78,Baltimore Bullets,0,122,115
81,79,Chicago Bulls,1,144,122
82,80,Los Angeles Lakers,0,158,128
84,81,Cincinnati Royals,0,130,131
85,82,Baltimore Bullets,1,137,119
