,G,Opponent,Home_away,Tm,Opp
0,1,Houston Rockets,0,88,104
1,2,Boston Celtics,0,106,111
2,3,Houston Rockets,1,106,101
3,4,Boston Celtics,1,102,133
4,5,Buffalo Braves,1,110,116
5,6,Portland Trail Blazers,0,132,110
6,7,Milwaukee Bucks,0,92,98
7,8,New York Knicks,1,90,96
8,9,Capital Bullets,1,99,119
9,10,Capital Bullets,0,84,112
10,11,Phoenix Suns,0,122,115
11,12,New York Knicks,0,94,91
12,13,Atlanta Hawks,1,97,120
13,14,Houston Rockets,1,83,97
14,15,Phoenix Suns,1,94,116
15,16,Golden State Warriors,1,109,106
16,17,Seattle SuperSonics,1,91,95
17,18,Kansas City-Omaha Kings,1,109,103
18,19,Kansas City-Omaha Kings,1,103,90
19,20,Golden State Warriors,0,106,111
21,21,Milwaukee Bucks,1,96,105
22,22,Chicago Bulls,0,101,96
23,23,Cleveland Cavaliers,1,110,112
24,24,Houston Rockets,0,108,106
25,25,Cleveland Cavaliers,0,75,89
26,26,Chicago Bulls,1,98,103
27,27,Kansas City-Omaha Kings,0,102,113
28,28,Milwaukee Bucks,0,92,105
29,29,Seattle SuperSonics,0,93,100
30,30,Detroit Pistons,1,96,93
31,31,Detroit Pistons,0,89,99
32,32,Phoenix Suns,1,101,98
33,33,Los Angeles Lakers,1,107,116
34,34,Portland Trail Blazers,1,105,110
35,35,Atlanta Hawks,1,118,145
36,36,Milwaukee Bucks,1,107,129
37,37,New York Knicks,1,92,112
38,38,Boston Celtics,1,97,106
39,39,Houston Rockets,0,99,101
40,40,New York Knicks,0,78,75
42,41,Boston Celtics,0,102,108
43,42,Cleveland Cavaliers,0,90,86
44,43,Atlanta Hawks,0,121,100
45,44,Los Angeles Lakers,0,101,108
46,45,Cleveland Cavaliers,1,94,96
47,46,Seattle SuperSonics,0,104,116
48,47,Buffalo Braves,0,129,112
49,48,Buffalo Braves,1,109,119
50,49,Boston Celtics,1,97,112
51,50,New York Knicks,1,98,122
52,51,Boston Celtics,0,105,106
53,52,Chicago Bulls,0,89,105
54,53,Buffalo Braves,0,98,112
55,54,Buffalo Braves,0,98,114
56,55,Atlanta Hawks,0,104,84
57,56,Capital Bullets,1,75,108
58,57,Capital Bullets,0,95,94
59,58,Atlanta Hawks,1,116,95
60,59,Buffalo Braves,0,106,129
61,60,Kansas City-Omaha Kings,0,92,89
63,61,Detroit Pistons,0,107,118
64,62,Houston Rockets,1,98,115
65,63,Los Angeles Lakers,1,103,104
66,64,Golden State Warriors,1,106,125
67,65,Seattle SuperSonics,1,105,115
68,66,Portland Trail Blazers,1,118,110
69,67,Cleveland Cavaliers,0,93,110
70,68,Buffalo Braves,0,99,103
71,69,Capital Bullets,0,112,99
72,70,Golden State Warriors,0,96,106
73,71,New York Knicks,0,109,108
74,72,Capital Bullets,1,101,112
75,73,Los Angeles Lakers,0,100,121
76,74,Phoenix Suns,0,108,101
77,75,Boston Celtics,0,127,146
78,76,Cleveland Cavaliers,1,99,115
79,77,Chicago Bulls,1,94,103
80,78,Portland Trail Blazers,0,106,113
81,79,Atlanta Hawks,0,106,107
82,80,Detroit Pistons,1,97,89
84,81,New York Knicks,1,90,117
85,82,Boston Celtics,0,117,108
