,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,0,124,108
1,2,Indiana Pacers,1,96,85
3,3,Milwaukee Bucks,0,125,122
4,4,Milwaukee Bucks,0,99,109
5,5,Milwaukee Bucks,1,108,103
6,6,Milwaukee Bucks,1,98,109
7,7,Milwaukee Bucks,0,116,99
8,8,Milwaukee Bucks,1,86,109
9,9,Milwaukee Bucks,0,99,98
11,10,Boston Celtics,1,105,104
12,11,Boston Celtics,1,99,118
13,12,Boston Celtics,0,110,100
14,13,Boston Celtics,0,107,105
15,14,Boston Celtics,1,109,111
16,15,Boston Celtics,0,98,100
17,16,Boston Celtics,1,90,91
