,G,Opponent,Home_away,Tm,Opp
0,1,Boston Celtics,0,111,113
1,2,Boston Celtics,0,113,101
2,3,Boston Celtics,1,109,100
3,4,Boston Celtics,1,119,124
4,5,Boston Celtics,0,110,91
5,6,Boston Celtics,1,108,113
6,7,Boston Celtics,0,83,77
8,8,Houston Rockets,0,128,117
9,9,Houston Rockets,0,106,97
10,10,Houston Rockets,1,94,118
11,11,Houston Rockets,1,107,95
12,12,Houston Rockets,0,115,118
13,13,Houston Rockets,1,112,109
15,14,Portland Trail Blazers,0,107,101
16,15,Portland Trail Blazers,0,107,89
17,16,Portland Trail Blazers,1,107,129
18,17,Portland Trail Blazers,1,98,130
19,18,Portland Trail Blazers,0,104,110
20,19,Portland Trail Blazers,1,107,109
