,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,110,102
1,2,Washington Bullets,0,111,121
2,3,Detroit Pistons,1,126,117
3,4,New Orleans Jazz,0,130,111
4,5,Atlanta Hawks,0,118,117
5,6,Houston Rockets,1,101,99
6,7,San Antonio Spurs,0,116,115
7,8,Milwaukee Bucks,0,118,103
8,9,New Jersey Nets,0,123,117
9,10,Washington Bullets,1,123,122
10,11,Detroit Pistons,0,135,112
11,12,New Jersey Nets,1,108,124
12,13,Denver Nuggets,0,109,103
13,14,Phoenix Suns,0,95,94
14,15,Atlanta Hawks,1,116,124
15,16,Golden State Warriors,0,105,115
16,17,San Diego Clippers,0,134,120
17,18,Milwaukee Bucks,1,126,127
18,19,New Orleans Jazz,1,103,107
19,20,San Antonio Spurs,1,120,114
21,21,Seattle SuperSonics,0,97,100
22,22,Chicago Bulls,1,91,96
23,23,Kansas City Kings,1,114,106
24,24,Cleveland Cavaliers,1,107,115
25,25,Kansas City Kings,0,120,100
26,26,Houston Rockets,0,91,84
27,27,Los Angeles Lakers,1,103,96
28,28,San Diego Clippers,1,124,113
29,29,Golden State Warriors,1,81,85
30,30,Seattle SuperSonics,1,103,95
31,31,New York Knicks,1,109,94
32,32,Indiana Pacers,0,122,110
33,33,Atlanta Hawks,0,113,107
34,34,San Antonio Spurs,0,94,100
35,35,Chicago Bulls,0,111,98
36,36,Indiana Pacers,1,96,123
37,37,Phoenix Suns,0,139,143
38,38,New Orleans Jazz,0,123,112
39,39,New Orleans Jazz,1,89,100
40,40,Portland Trail Blazers,0,112,106
42,41,Cleveland Cavaliers,0,107,94
43,42,Boston Celtics,0,102,108
44,43,Boston Celtics,1,91,87
45,44,Phoenix Suns,1,94,101
46,45,Golden State Warriors,1,105,96
47,46,Portland Trail Blazers,1,94,116
48,47,Golden State Warriors,0,106,108
49,48,Chicago Bulls,1,128,105
50,49,New York Knicks,0,101,105
51,50,Detroit Pistons,0,114,103
52,51,San Diego Clippers,0,117,106
53,52,Washington Bullets,0,107,99
54,53,Kansas City Kings,0,106,108
55,54,Cleveland Cavaliers,1,100,113
56,55,Kansas City Kings,1,104,119
57,56,Milwaukee Bucks,0,110,107
58,57,Detroit Pistons,1,99,106
59,58,San Diego Clippers,1,116,117
60,59,Denver Nuggets,1,119,111
61,60,Portland Trail Blazers,1,115,118
63,61,Seattle SuperSonics,1,93,97
64,62,Los Angeles Lakers,1,111,126
65,63,Phoenix Suns,1,94,119
66,64,Atlanta Hawks,1,91,94
67,65,Boston Celtics,0,114,107
68,66,Milwaukee Bucks,1,113,119
69,67,New Jersey Nets,1,103,104
70,68,Seattle SuperSonics,0,96,99
71,69,Indiana Pacers,0,114,106
72,70,New York Knicks,1,101,103
73,71,New York Knicks,0,106,90
74,72,San Antonio Spurs,1,124,120
75,73,Houston Rockets,1,114,108
76,74,New Jersey Nets,0,110,98
77,75,Boston Celtics,1,94,103
78,76,Washington Bullets,1,100,97
79,77,Chicago Bulls,0,112,96
80,78,Cleveland Cavaliers,0,129,93
81,79,Los Angeles Lakers,0,112,111
82,80,Houston Rockets,0,121,120
84,81,Indiana Pacers,1,118,136
85,82,Denver Nuggets,0,112,111
