,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,0,128,112
1,2,St. Louis Hawks,0,119,110
2,3,Baltimore Bullets,1,141,112
3,4,Baltimore Bullets,0,130,110
4,5,Boston Celtics,0,138,96
5,6,St. Louis Hawks,0,120,108
6,7,San Francisco Warriors,0,134,129
7,8,Boston Celtics,1,87,105
8,9,Detroit Pistons,0,118,100
9,10,Chicago Bulls,0,126,113
10,11,Cincinnati Royals,1,112,98
11,12,Chicago Bulls,1,132,126
12,13,New York Knicks,1,113,109
13,14,New York Knicks,0,117,108
14,15,Chicago Bulls,0,145,120
15,16,Cincinnati Royals,0,134,110
16,17,Cincinnati Royals,1,106,111
17,18,San Francisco Warriors,0,140,123
18,19,Baltimore Bullets,1,129,115
19,20,Detroit Pistons,0,131,123
21,21,St. Louis Hawks,0,137,116
22,22,Detroit Pistons,1,128,119
23,23,Los Angeles Lakers,0,138,130
24,24,Baltimore Bullets,1,137,120
25,25,Chicago Bulls,0,129,119
26,26,Chicago Bulls,1,117,103
27,27,New York Knicks,0,112,107
28,28,St. Louis Hawks,1,133,123
29,29,Boston Celtics,1,103,117
30,30,New York Knicks,1,127,112
31,31,St. Louis Hawks,0,124,113
32,32,Detroit Pistons,0,120,105
33,33,Los Angeles Lakers,1,129,123
34,34,San Francisco Warriors,1,116,114
35,35,Los Angeles Lakers,1,118,107
36,36,Cincinnati Royals,0,134,118
37,37,Boston Celtics,0,113,108
38,38,Detroit Pistons,0,137,113
39,39,New York Knicks,1,148,142
40,40,Chicago Bulls,0,136,115
42,41,New York Knicks,0,104,112
43,42,Baltimore Bullets,0,121,115
44,43,Chicago Bulls,1,117,108
45,44,St. Louis Hawks,0,125,107
46,45,Boston Celtics,1,110,95
47,46,New York Knicks,0,119,111
48,47,Detroit Pistons,1,113,105
49,48,Chicago Bulls,0,127,102
50,49,Los Angeles Lakers,0,119,108
51,50,St. Louis Hawks,0,112,105
52,51,Boston Celtics,0,106,118
53,52,Cincinnati Royals,0,110,107
54,53,St. Louis Hawks,1,108,114
55,54,Los Angeles Lakers,1,133,143
56,55,San Francisco Warriors,0,120,137
57,56,San Francisco Warriors,0,140,127
58,57,Los Angeles Lakers,1,130,123
59,58,San Francisco Warriors,0,126,123
60,59,Cincinnati Royals,1,118,106
61,60,Los Angeles Lakers,0,148,131
63,61,Baltimore Bullets,1,133,139
64,62,Boston Celtics,1,112,113
65,63,Cincinnati Royals,0,131,123
66,64,Detroit Pistons,1,127,121
67,65,Cincinnati Royals,0,127,118
68,66,St. Louis Hawks,1,123,122
69,67,Baltimore Bullets,0,149,118
70,68,Cincinnati Royals,0,127,107
71,69,Chicago Bulls,0,122,129
72,70,San Francisco Warriors,0,136,128
73,71,Detroit Pistons,0,129,103
74,72,Detroit Pistons,0,131,106
75,73,Los Angeles Lakers,0,119,117
76,74,Boston Celtics,1,115,113
77,75,Boston Celtics,0,114,116
78,76,New York Knicks,1,131,120
79,77,San Francisco Warriors,1,139,110
80,78,Los Angeles Lakers,1,138,123
81,79,San Francisco Warriors,1,131,145
82,80,Baltimore Bullets,0,135,119
84,81,Baltimore Bullets,1,132,129
