,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,1,124,116
1,2,New Jersey Nets,0,112,110
2,3,Dallas Mavericks,0,101,104
3,4,Milwaukee Bucks,1,111,141
4,5,Cleveland Cavaliers,1,88,104
5,6,Indiana Pacers,1,108,100
6,7,Atlanta Hawks,0,112,104
7,8,Washington Bullets,0,115,102
8,9,New York Knicks,1,79,106
9,10,Charlotte Hornets,0,109,101
10,11,Sacramento Kings,0,101,99
11,12,Cleveland Cavaliers,0,111,105
12,13,Atlanta Hawks,1,124,121
13,14,New Jersey Nets,1,92,98
14,15,Indiana Pacers,0,116,106
15,16,Detroit Pistons,1,94,96
16,17,Boston Celtics,0,116,110
17,18,Milwaukee Bucks,0,109,108
18,19,Denver Nuggets,0,135,126
19,20,Orlando Magic,1,119,114
21,21,Houston Rockets,0,100,108
22,22,Miami Heat,0,95,92
23,23,Los Angeles Clippers,0,110,99
24,24,Boston Celtics,1,105,115
25,25,Miami Heat,1,126,102
26,26,Detroit Pistons,0,106,99
27,27,Washington Bullets,1,106,105
28,28,Phoenix Suns,1,96,115
29,29,Los Angeles Lakers,1,107,115
30,30,Seattle SuperSonics,1,99,127
31,31,Utah Jazz,1,99,102
32,32,Denver Nuggets,1,120,104
33,33,San Antonio Spurs,0,102,111
34,34,Chicago Bulls,0,99,107
35,35,Milwaukee Bucks,1,120,105
36,36,New Jersey Nets,0,109,99
37,37,Golden State Warriors,0,138,141
38,38,New York Knicks,0,97,112
39,39,New York Knicks,1,116,117
40,40,Indiana Pacers,0,109,110
42,41,Boston Celtics,0,116,94
43,42,Charlotte Hornets,1,75,79
44,43,Phoenix Suns,0,96,89
45,44,Minnesota Timberwolves,1,102,110
46,45,Detroit Pistons,1,98,107
47,46,Washington Bullets,0,108,100
48,47,Portland Trail Blazers,1,106,121
49,48,Sacramento Kings,1,81,98
50,49,Golden State Warriors,1,124,133
51,50,Los Angeles Clippers,1,114,104
52,51,Seattle SuperSonics,0,107,104
53,52,Miami Heat,1,103,96
54,53,New Jersey Nets,1,103,90
55,54,Los Angeles Lakers,0,92,90
56,55,Atlanta Hawks,0,107,103
57,56,Portland Trail Blazers,0,121,111
58,57,Utah Jazz,0,92,95
59,58,San Antonio Spurs,1,99,104
60,59,Dallas Mavericks,1,97,92
61,60,Houston Rockets,1,80,97
63,61,Atlanta Hawks,1,133,129
64,62,New York Knicks,0,94,102
65,63,Miami Heat,0,105,103
66,64,Boston Celtics,1,105,110
67,65,Orlando Magic,0,99,91
68,66,Detroit Pistons,0,107,103
69,67,Chicago Bulls,0,95,90
70,68,Washington Bullets,1,99,102
71,69,New Jersey Nets,1,95,98
72,70,Charlotte Hornets,1,90,94
73,71,Charlotte Hornets,0,124,107
74,72,Cleveland Cavaliers,0,110,101
75,73,Milwaukee Bucks,0,104,121
76,74,Indiana Pacers,1,107,104
77,75,Chicago Bulls,1,114,111
78,76,New York Knicks,0,100,84
79,77,Washington Bullets,0,85,95
80,78,Minnesota Timberwolves,0,88,96
81,79,New York Knicks,1,99,108
82,80,Boston Celtics,0,122,97
84,81,Miami Heat,1,100,114
85,82,Cleveland Cavaliers,1,110,123
