,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,108,102
1,2,New York Knicks,1,123,119
2,3,Chicago Zephyrs,0,130,112
3,4,Boston Celtics,1,98,118
4,5,St. Louis Hawks,0,126,108
5,6,Cincinnati Royals,0,130,111
6,7,St. Louis Hawks,0,101,93
7,8,Cincinnati Royals,1,120,125
8,9,Los Angeles Lakers,0,120,98
9,10,Boston Celtics,0,113,105
10,11,St. Louis Hawks,1,107,113
11,12,Chicago Zephyrs,0,110,107
12,13,Detroit Pistons,1,122,120
13,14,Boston Celtics,0,130,120
14,15,New York Knicks,1,110,116
15,16,New York Knicks,0,137,126
16,17,St. Louis Hawks,1,105,120
17,18,Chicago Zephyrs,1,112,85
18,19,Cincinnati Royals,1,117,130
19,20,Boston Celtics,1,110,129
21,21,Detroit Pistons,0,129,130
22,22,Chicago Zephyrs,0,149,129
23,23,Boston Celtics,0,102,97
24,24,Los Angeles Lakers,0,117,114
25,25,San Francisco Warriors,1,124,136
26,26,Los Angeles Lakers,1,120,126
27,27,San Francisco Warriors,1,144,137
28,28,Los Angeles Lakers,1,114,121
29,29,Cincinnati Royals,1,120,129
30,30,San Francisco Warriors,0,118,123
31,31,New York Knicks,1,123,111
32,32,New York Knicks,0,128,92
33,33,San Francisco Warriors,0,117,124
34,34,Los Angeles Lakers,0,123,132
35,35,St. Louis Hawks,0,120,95
36,36,New York Knicks,0,115,123
37,37,Cincinnati Royals,0,136,117
38,38,Chicago Zephyrs,0,114,102
39,39,Cincinnati Royals,0,119,116
40,40,Cincinnati Royals,0,112,116
42,41,Boston Celtics,1,117,134
43,42,Detroit Pistons,0,115,146
44,43,Detroit Pistons,0,148,114
45,44,Boston Celtics,0,149,148
46,45,St. Louis Hawks,0,93,113
47,46,Chicago Zephyrs,1,94,104
48,47,Los Angeles Lakers,0,114,122
49,48,San Francisco Warriors,1,116,110
50,49,San Francisco Warriors,1,119,110
51,50,St. Louis Hawks,1,105,123
52,51,St. Louis Hawks,0,112,100
53,52,Boston Celtics,1,125,111
54,53,Cincinnati Royals,0,117,113
55,54,Cincinnati Royals,0,115,125
56,55,New York Knicks,1,120,100
57,56,Boston Celtics,0,126,109
58,57,Detroit Pistons,1,162,135
59,58,New York Knicks,0,122,116
60,59,San Francisco Warriors,0,139,115
61,60,St. Louis Hawks,1,100,128
63,61,Cincinnati Royals,0,122,124
64,62,Chicago Zephyrs,0,136,117
65,63,Boston Celtics,0,114,123
66,64,Detroit Pistons,0,143,124
67,65,Chicago Zephyrs,0,118,110
68,66,Cincinnati Royals,0,128,109
69,67,Chicago Zephyrs,1,91,108
70,68,Detroit Pistons,1,117,126
71,69,New York Knicks,0,143,126
72,70,Los Angeles Lakers,0,122,111
73,71,New York Knicks,0,132,124
74,72,Detroit Pistons,0,152,128
75,73,Detroit Pistons,1,127,123
76,74,New York Knicks,1,131,121
77,75,New York Knicks,0,129,118
78,76,San Francisco Warriors,0,163,148
79,77,Chicago Zephyrs,1,130,106
80,78,Cincinnati Royals,1,114,128
81,79,Boston Celtics,0,121,125
82,80,Boston Celtics,1,116,125
