,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
46,45,,2016-01-30,33-106,WAS,@,HOU,W (+1),Inactive,,,,,,,,,,,,,,,,,,,,,
47,46,,2016-02-01,33-108,WAS,@,OKC,L (-16),Inactive,,,,,,,,,,,,,,,,,,,,,
48,47,,2016-02-03,33-110,WAS,,GSW,L (-13),Inactive,,,,,,,,,,,,,,,,,,,,,
49,48,,2016-02-05,33-112,WAS,,PHI,W (+12),Inactive,,,,,,,,,,,,,,,,,,,,,
50,49,,2016-02-06,33-113,WAS,@,CHO,L (-4),Inactive,,,,,,,,,,,,,,,,,,,,,
51,50,,2016-02-09,33-116,WAS,@,NYK,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
52,51,,2016-02-11,33-118,WAS,@,MIL,L (-7),Inactive,,,,,,,,,,,,,,,,,,,,,
53,52,,2016-02-18,33-125,WAS,,UTA,W (+14),Inactive,,,,,,,,,,,,,,,,,,,,,
54,53,,2016-02-19,33-126,WAS,,DET,W (+12),Inactive,,,,,,,,,,,,,,,,,,,,,
55,54,,2016-02-20,33-127,WAS,@,MIA,L (-20),Inactive,,,,,,,,,,,,,,,,,,,,,
56,55,,2016-02-23,33-130,WAS,,NOP,W (+20),Inactive,,,,,,,,,,,,,,,,,,,,,
57,56,1,2016-02-24,33-131,WAS,@,CHI,L (-5),0,16:28,3,4,.750,2,3,.667,1,1,1.000,0,3,3,1,0,0,1,2,9,7.2,+11
58,57,2,2016-02-26,33-133,WAS,@,PHI,W (+9),0,15:48,1,3,.333,1,2,.500,2,2,1.000,1,1,2,0,0,1,0,2,5,4.2,+5
59,58,3,2016-02-28,33-135,WAS,,CLE,W (+14),0,15:21,1,5,.200,1,4,.250,2,3,.667,0,3,3,2,1,0,0,1,5,4.4,+6
60,59,,2016-02-29,33-136,WAS,,PHI,W (+8),Inactive,,,,,,,,,,,,,,,,,,,,,
61,60,4,2016-03-02,33-138,WAS,@,MIN,W (+6),0,20:35,6,9,.667,4,7,.571,2,2,1.000,0,2,2,0,1,0,0,4,18,14.1,+23
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,,2016-03-04,33-140,WAS,@,CLE,L (-25),Inactive,,,,,,,,,,,,,,,,,,,,,
64,62,5,2016-03-05,33-141,WAS,,IND,L (-1),0,23:32,3,6,.500,1,2,.500,2,2,1.000,0,3,3,4,0,0,0,4,9,8.1,+9
65,63,6,2016-03-08,33-144,WAS,@,POR,L (-7),0,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
66,64,7,2016-03-11,33-147,WAS,@,UTA,L (-21),0,15:31,1,7,.143,1,4,.250,0,0,,0,1,1,1,0,0,0,3,3,-1.7,-4
67,65,,2016-03-12,33-148,WAS,@,DEN,L (-16),Inactive,,,,,,,,,,,,,,,,,,,,,
68,66,8,2016-03-14,33-150,WAS,,DET,W (+43),0,3:31,1,1,1.000,1,1,1.000,0,1,.000,0,2,2,0,0,0,1,0,3,1.9,+3
69,67,,2016-03-16,33-152,WAS,,CHI,W (+21),Inactive,,,,,,,,,,,,,,,,,,,,,
70,68,,2016-03-17,33-153,WAS,@,PHI,W (+5),Inactive,,,,,,,,,,,,,,,,,,,,,
