,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
38,38,38,2000-01-26,32-288,BOS,@,ORL,L (-22),0,12:00,1,4,.250,1,3,.333,4,4,1.000,0,0,0,0,1,0,2,2,7,2.8
39,39,39,2000-01-28,32-290,BOS,,PHO,W (+3),0,5:00,1,1,1.000,1,1,1.000,1,1,1.000,0,1,1,0,0,0,0,1,4,3.6
40,40,40,2000-02-01,32-294,BOS,@,IND,L (-3),0,13:00,2,5,.400,1,3,.333,0,0,,0,0,0,1,0,0,2,2,5,0.2
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-02-02,32-295,BOS,,MIA,L (-2),0,13:00,2,4,.500,1,1,1.000,0,0,,1,0,1,0,2,0,0,2,5,4.9
43,42,42,2000-02-04,32-297,BOS,,NJN,W (+5),0,15:00,3,8,.375,2,5,.400,0,0,,1,3,4,2,0,0,2,1,8,4.2
44,43,43,2000-02-06,32-299,BOS,,POR,L (-6),0,16:00,3,7,.429,0,0,,2,3,.667,0,0,0,2,0,0,1,1,8,3.9
45,44,44,2000-02-08,32-301,BOS,@,NJN,L (-18),0,11:00,2,3,.667,1,2,.500,0,0,,0,2,2,1,0,1,3,0,5,2.7
46,45,45,2000-02-09,32-302,BOS,,IND,L (-9),0,17:00,5,6,.833,1,1,1.000,0,0,,0,1,1,2,0,0,0,3,11,9.3
47,46,46,2000-02-15,32-308,BOS,@,UTA,W (+2),0,23:00,2,6,.333,0,2,.000,3,3,1.000,0,1,1,2,1,0,0,1,7,5.9
48,47,47,2000-02-18,32-311,BOS,@,GSW,L (-22),0,28:00,5,11,.455,2,3,.667,4,4,1.000,1,1,2,2,0,0,2,2,16,9.9
49,48,48,2000-02-19,32-312,BOS,@,SEA,L (-3),0,10:00,2,2,1.000,1,1,1.000,0,0,,1,0,1,1,0,0,1,0,5,4.8
50,49,49,2000-02-21,32-314,BOS,@,POR,L (-13),0,13:00,1,4,.250,0,1,.000,1,1,1.000,2,1,3,2,0,0,1,0,3,2.7
51,50,50,2000-02-24,32-317,BOS,@,VAN,W (+24),0,12:00,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,1,1,0,-0.8
52,51,51,2000-03-10,32-332,BOS,,CHI,W (+30),0,23:00,3,7,.429,1,3,.333,2,2,1.000,0,1,1,5,0,0,1,2,9,7.3
53,52,52,2000-03-12,32-334,BOS,,PHI,W (+16),0,14:00,2,5,.400,0,1,.000,0,0,,1,0,1,2,0,0,0,4,4,1.8
54,53,53,2000-03-13,32-335,BOS,@,DET,L (-9),0,18:00,5,8,.625,1,2,.500,2,2,1.000,0,1,1,2,1,0,1,3,13,9.9
55,54,54,2000-03-15,32-337,BOS,,GSW,W (+17),0,20:00,2,5,.400,1,1,1.000,1,1,1.000,0,0,0,2,0,0,0,5,6,2.7
56,55,55,2000-03-17,32-339,BOS,@,ATL,W (+24),0,15:00,4,7,.571,2,3,.667,0,0,,0,2,2,2,0,0,1,1,10,7.3
57,56,56,2000-03-18,32-340,BOS,@,DAL,W (+5),0,21:00,5,10,.500,1,2,.500,0,0,,0,3,3,1,0,1,1,2,11,6.5
58,57,57,2000-03-20,32-342,BOS,@,PHO,L (-4),0,11:00,2,3,.667,0,0,,1,1,1.000,0,1,1,1,0,0,0,0,5,4.7
59,58,58,2000-03-22,32-344,BOS,,MIN,L (-3),0,13:00,3,4,.750,0,0,,2,2,1.000,0,1,1,1,0,0,1,0,8,6.4
60,59,59,2000-03-24,32-346,BOS,@,PHI,L (-2),0,21:00,3,8,.375,1,2,.500,0,0,,0,3,3,1,0,0,0,2,7,3.4
61,60,60,2000-03-26,32-348,BOS,@,MIL,L (-15),0,13:00,5,7,.714,1,1,1.000,0,0,,0,1,1,1,0,0,1,2,11,7.3
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-28,32-350,BOS,@,ORL,L (-35),0,26:00,8,16,.500,1,4,.250,2,3,.667,0,2,2,2,1,0,2,2,19,10.8
64,62,62,2000-03-31,32-353,BOS,,WAS,L (-2),0,16:00,5,8,.625,2,2,1.000,1,2,.500,0,0,0,1,0,0,1,0,13,8.7
65,63,63,2000-04-01,32-354,BOS,@,CLE,L (-6),0,15:00,2,8,.250,1,4,.250,1,2,.500,0,0,0,1,1,0,1,0,6,1.5
66,64,64,2000-04-04,32-357,BOS,@,CHH,L (-7),0,17:00,5,10,.500,1,2,.500,2,2,1.000,0,3,3,3,0,0,1,2,13,9.2
67,65,65,2000-04-05,32-358,BOS,@,DET,L (-5),0,19:00,5,7,.714,1,1,1.000,4,6,.667,0,1,1,0,1,0,2,0,15,10.6
68,66,66,2000-04-07,32-360,BOS,,PHI,L (-5),0,17:00,5,10,.500,1,3,.333,0,0,,0,3,3,4,1,0,1,0,11,9.7
69,67,67,2000-04-10,32-363,BOS,,ATL,W (+5),0,18:00,2,7,.286,1,1,1.000,0,0,,0,0,0,3,0,0,3,1,5,-0.4
70,68,68,2000-04-12,32-365,BOS,,ORL,W (+4),0,16:00,1,8,.125,0,2,.000,0,0,,0,1,1,5,2,0,0,0,2,2.6
71,69,69,2000-04-14,33-001,BOS,,CHI,W (+15),0,18:00,4,10,.400,2,3,.667,0,0,,0,3,3,5,1,0,1,1,10,8.6
72,70,70,2000-04-16,33-003,BOS,,CHH,L (-3),0,18:00,3,8,.375,1,1,1.000,0,0,,1,2,3,1,1,0,0,0,7,5.6
73,71,71,2000-04-18,33-005,BOS,@,WAS,W (+33),0,19:00,4,9,.444,2,6,.333,0,0,,0,0,0,2,0,0,1,3,10,4.5
74,72,72,2000-04-19,33-006,BOS,,NYK,W (+27),0,10:00,2,6,.333,1,3,.333,0,0,,0,0,0,4,0,0,1,0,5,3.4
