,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2003-10-29,27-040,UTA,,POR,W (+7),0,28:00,7,11,.636,2,3,.667,0,0,,0,3,3,4,0,0,1,2,16,13.0,+18
1,2,2,2003-11-01,27-043,UTA,@,DAL,L (-25),0,23:00,6,10,.600,2,4,.500,2,3,.667,0,3,3,4,2,0,0,3,16,15.5,-19
2,3,3,2003-11-03,27-045,UTA,,MIN,W (+5),0,20:00,3,7,.429,1,1,1.000,0,0,,0,0,0,0,1,0,0,4,7,2.7,+12
3,4,4,2003-11-05,27-047,UTA,,PHO,W (+11),0,25:00,1,7,.143,0,1,.000,2,2,1.000,0,6,6,0,0,1,0,2,4,1.2,+3
4,5,5,2003-11-07,27-049,UTA,@,GSW,L (-6),1,32:00,7,19,.368,1,1,1.000,5,5,1.000,0,3,3,0,2,0,0,6,20,10.0,-8
5,6,6,2003-11-08,27-050,UTA,,MEM,W (+7),0,25:00,4,11,.364,1,1,1.000,0,0,,0,3,3,2,2,1,3,5,9,2.9,+16
6,7,7,2003-11-10,27-052,UTA,@,SAS,L (-9),0,23:00,2,5,.400,0,1,.000,3,4,.750,0,4,4,1,2,0,6,5,7,-0.2,-4
7,8,8,2003-11-12,27-054,UTA,@,NOH,L (-7),0,18:00,1,5,.200,0,3,.000,2,2,1.000,0,1,1,3,1,0,1,3,4,2.1,-9
8,9,9,2003-11-14,27-056,UTA,@,MIN,W (+8),0,24:00,4,9,.444,1,2,.500,1,2,.500,1,3,4,1,1,0,2,1,10,5.8,+1
9,10,10,2003-11-15,27-057,UTA,@,MIL,L (-5),0,23:00,2,9,.222,1,3,.333,4,4,1.000,3,1,4,1,0,0,2,6,9,2.2,-6
10,11,11,2003-11-17,27-059,UTA,,ORL,W (+2),0,22:00,2,7,.286,0,0,,0,0,,1,0,1,0,0,0,1,1,4,-0.8,-9
11,12,12,2003-11-19,27-061,UTA,,SAC,L (-8),0,8:00,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,1,2,1.3,-7
12,13,13,2003-11-21,27-063,UTA,,MIL,W (+9),0,18:00,1,6,.167,1,2,.500,4,4,1.000,1,0,1,1,0,0,1,4,7,2.0,-16
13,14,14,2003-11-26,27-068,UTA,,HOU,W (+7),0,25:00,4,7,.571,0,0,,0,0,,0,1,1,2,1,0,0,2,8,6.6,+12
14,15,15,2003-11-28,27-070,UTA,,SEA,W (+17),0,28:00,7,12,.583,1,2,.500,10,12,.833,0,3,3,0,1,0,2,1,25,18.1,+3
15,16,16,2003-12-01,27-073,UTA,,NJN,W (+7),0,28:00,3,8,.375,0,0,,4,6,.667,2,2,4,0,1,0,2,2,10,5.0,-7
16,17,17,2003-12-03,27-075,UTA,@,HOU,L (-6),0,33:00,2,12,.167,1,3,.333,1,2,.500,1,1,2,3,1,0,3,4,6,-2.5,-22
17,18,18,2003-12-05,27-077,UTA,,LAC,W (+19),0,27:00,4,10,.400,1,4,.250,3,6,.500,2,6,8,0,1,0,1,1,12,8.2,+8
18,19,19,2003-12-07,27-079,UTA,@,LAL,L (-2),0,25:00,3,8,.375,1,1,1.000,3,3,1.000,1,3,4,0,0,0,1,4,10,4.6,+4
19,20,20,2003-12-08,27-080,UTA,,BOS,L (-22),0,15:00,4,8,.500,2,3,.667,6,6,1.000,2,2,4,1,3,2,0,2,16,18.3,-6
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
