,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,0,120,110
1,2,Portland Trail Blazers,1,95,105
2,3,Portland Trail Blazers,0,103,86
4,4,Milwaukee Bucks,0,114,113
5,5,Milwaukee Bucks,0,112,114
6,6,Milwaukee Bucks,1,91,95
7,7,Milwaukee Bucks,1,112,107
8,8,Milwaukee Bucks,0,97,108
9,9,Milwaukee Bucks,1,86,85
10,10,Milwaukee Bucks,0,98,94
12,11,Los Angeles Lakers,1,108,107
13,12,Los Angeles Lakers,1,99,108
14,13,Los Angeles Lakers,0,100,104
15,14,Los Angeles Lakers,0,93,98
16,15,Los Angeles Lakers,1,105,111
