,G,Opponent,Home_away,Tm,Opp
0,1,Denver Nuggets,0,107,103
1,2,Denver Nuggets,0,106,89
2,3,Denver Nuggets,1,97,94
3,4,Denver Nuggets,1,101,104
4,5,Denver Nuggets,0,100,97
6,6,Memphis Grizzlies,0,101,114
7,7,Memphis Grizzlies,0,111,102
8,8,Memphis Grizzlies,1,93,101
9,9,Memphis Grizzlies,1,133,123
10,10,Memphis Grizzlies,0,99,72
11,11,Memphis Grizzlies,1,83,95
12,12,Memphis Grizzlies,0,105,90
14,13,Dallas Mavericks,1,112,121
15,14,Dallas Mavericks,1,106,100
16,15,Dallas Mavericks,0,87,93
17,16,Dallas Mavericks,0,105,112
18,17,Dallas Mavericks,1,96,100
