,G,Opponent,Home_away,Tm,Opp
0,1,Sacramento Kings,0,97,85
1,2,Sacramento Kings,0,81,90
2,3,Sacramento Kings,1,96,89
3,4,Sacramento Kings,1,101,87
5,5,Houston Rockets,0,108,75
6,6,Houston Rockets,0,105,101
7,7,Houston Rockets,1,115,112
8,8,Houston Rockets,1,114,107
10,9,Utah Jazz,0,102,72
11,10,Utah Jazz,0,91,87
12,11,Utah Jazz,1,76,96
13,12,Utah Jazz,1,88,86
14,13,Utah Jazz,0,95,98
15,14,Utah Jazz,1,83,118
16,15,Utah Jazz,0,90,86
18,16,Chicago Bulls,1,90,107
19,17,Chicago Bulls,1,88,92
20,18,Chicago Bulls,0,86,108
21,19,Chicago Bulls,0,107,86
22,20,Chicago Bulls,0,89,78
23,21,Chicago Bulls,1,75,87
