,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,1,89,106
1,2,Los Angeles Clippers,1,90,93
2,3,Denver Nuggets,0,102,91
3,4,Brooklyn Nets,1,85,116
4,5,Toronto Raptors,1,88,100
5,6,Memphis Grizzlies,0,89,91
6,7,Sacramento Kings,0,101,93
7,8,Milwaukee Bucks,1,78,85
8,9,Boston Celtics,1,109,94
9,10,Detroit Pistons,0,89,96
10,11,Houston Rockets,0,65,69
11,12,Utah Jazz,1,81,98
12,13,Denver Nuggets,1,100,107
13,14,Brooklyn Nets,0,92,94
14,15,Golden State Warriors,0,86,91
15,16,Utah Jazz,0,97,82
16,17,New York Knicks,0,105,78
17,18,New Orleans Pelicans,1,104,112
18,19,Philadelphia 76ers,1,103,91
19,20,Detroit Pistons,1,96,94
21,21,Milwaukee Bucks,0,114,101
22,22,Cleveland Cavaliers,0,103,94
23,23,Minnesota Timberwolves,1,111,92
24,24,Phoenix Suns,0,112,88
25,25,Sacramento Kings,1,104,92
26,26,Golden State Warriors,1,109,114
27,27,Los Angeles Lakers,1,104,103
28,28,New Orleans Pelicans,0,99,101
29,29,Portland Trail Blazers,0,111,115
30,30,San Antonio Spurs,1,114,106
31,31,Charlotte Hornets,0,98,75
32,32,Dallas Mavericks,1,107,112
33,33,Phoenix Suns,0,137,134
34,34,Washington Wizards,0,109,102
35,35,Golden State Warriors,1,91,117
36,36,Sacramento Kings,1,83,104
37,37,Utah Jazz,0,99,94
38,38,Houston Rockets,1,101,112
39,39,Golden State Warriors,0,127,115
40,40,Orlando Magic,1,127,99
42,41,Miami Heat,1,94,86
43,42,Washington Wizards,1,105,103
44,43,Atlanta Hawks,1,93,103
45,44,Cleveland Cavaliers,1,98,108
46,45,Minnesota Timberwolves,0,92,84
47,46,New York Knicks,1,92,100
48,47,Memphis Grizzlies,1,74,85
49,48,Orlando Magic,0,104,97
50,49,New Orleans Pelicans,1,102,91
51,50,New Orleans Pelicans,0,113,116
52,51,Los Angeles Clippers,0,131,108
53,52,Denver Nuggets,1,124,114
54,53,Memphis Grizzlies,0,105,89
55,54,Dallas Mavericks,0,104,89
56,55,Charlotte Hornets,1,110,103
57,56,Denver Nuggets,0,119,94
58,57,Indiana Pacers,0,105,92
59,58,Phoenix Suns,1,113,117
60,59,Portland Trail Blazers,1,112,115
61,60,Los Angeles Lakers,1,108,101
63,61,Philadelphia 76ers,0,123,118
64,62,Chicago Bulls,1,105,108
65,63,Toronto Raptors,0,108,104
66,64,Los Angeles Clippers,0,108,120
67,65,Minnesota Timberwolves,0,113,99
68,66,Chicago Bulls,0,109,100
69,67,Dallas Mavericks,1,115,119
70,68,Boston Celtics,0,122,118
71,69,Atlanta Hawks,0,123,115
72,70,Miami Heat,0,93,75
73,71,Los Angeles Lakers,0,127,117
74,72,San Antonio Spurs,1,91,130
75,73,Utah Jazz,1,89,94
76,74,Phoenix Suns,1,109,97
77,75,Dallas Mavericks,0,131,135
78,76,Memphis Grizzlies,1,92,100
79,77,Houston Rockets,0,112,115
80,78,San Antonio Spurs,0,88,113
81,79,Sacramento Kings,0,116,103
82,80,Indiana Pacers,1,104,116
84,81,Portland Trail Blazers,0,101,90
85,82,Minnesota Timberwolves,1,138,113
