,G,Opponent,Home_away,Tm,Opp
0,1,Dallas Mavericks,0,99,98
1,2,Dallas Mavericks,0,102,99
2,3,Dallas Mavericks,1,95,79
3,4,Dallas Mavericks,1,103,97
5,5,Los Angeles Lakers,0,119,90
6,6,Los Angeles Lakers,0,77,75
7,7,Los Angeles Lakers,1,96,99
8,8,Los Angeles Lakers,1,103,100
9,9,Los Angeles Lakers,0,106,90
11,10,San Antonio Spurs,1,98,101
12,11,San Antonio Spurs,1,111,120
13,12,San Antonio Spurs,0,102,82
14,13,San Antonio Spurs,0,109,103
15,14,San Antonio Spurs,1,108,103
16,15,San Antonio Spurs,0,107,99
18,16,Miami Heat,0,105,94
19,17,Miami Heat,0,96,100
20,18,Miami Heat,1,85,91
21,19,Miami Heat,1,98,104
22,20,Miami Heat,1,106,121
