,G,Opponent,Home_away,Tm,Opp
0,1,New York Nets,0,104,93
1,2,Indiana Pacers,1,90,120
2,3,Detroit Pistons,1,92,106
3,4,Detroit Pistons,0,106,103
4,5,Atlanta Hawks,0,126,112
5,6,Milwaukee Bucks,1,113,125
6,7,Kansas City Kings,1,106,126
7,8,Phoenix Suns,0,88,84
8,9,Philadelphia 76ers,0,98,91
9,10,San Antonio Spurs,1,114,138
10,11,Houston Rockets,1,97,99
11,12,Kansas City Kings,0,102,97
12,13,Indiana Pacers,0,121,118
13,14,Golden State Warriors,1,102,110
14,15,Cleveland Cavaliers,0,92,78
15,16,Buffalo Braves,0,130,101
16,17,Milwaukee Bucks,0,115,106
17,18,Chicago Bulls,0,101,97
18,19,Phoenix Suns,1,107,119
19,20,Washington Bullets,0,117,116
21,21,Buffalo Braves,1,114,119
22,22,Boston Celtics,1,103,107
23,23,Philadelphia 76ers,1,121,112
24,24,New York Knicks,1,96,103
25,25,New Orleans Jazz,1,98,110
26,26,Washington Bullets,1,109,99
27,27,Golden State Warriors,0,99,93
28,28,Houston Rockets,0,92,96
29,29,Denver Nuggets,0,103,117
30,30,Buffalo Braves,0,98,99
31,31,Chicago Bulls,1,101,103
32,32,Denver Nuggets,1,95,123
33,33,Portland Trail Blazers,1,95,110
34,34,Portland Trail Blazers,0,89,87
35,35,Atlanta Hawks,1,120,119
36,36,New York Nets,1,102,96
37,37,Cleveland Cavaliers,1,100,105
38,38,Chicago Bulls,0,83,79
39,39,Boston Celtics,0,94,93
40,40,San Antonio Spurs,0,131,124
42,41,New Orleans Jazz,0,92,76
43,42,Detroit Pistons,0,121,99
44,43,New York Knicks,0,127,107
45,44,Denver Nuggets,0,101,109
46,45,Indiana Pacers,0,109,102
47,46,Denver Nuggets,1,106,120
48,47,Phoenix Suns,1,88,98
49,48,Los Angeles Lakers,1,109,120
50,49,Los Angeles Lakers,0,118,103
51,50,San Antonio Spurs,0,118,126
52,51,New Orleans Jazz,0,120,95
53,52,Washington Bullets,0,106,109
54,53,Milwaukee Bucks,0,107,99
55,54,Atlanta Hawks,0,98,99
56,55,Golden State Warriors,0,114,107
57,56,San Antonio Spurs,1,106,109
58,57,Houston Rockets,1,95,124
59,58,New York Nets,1,93,88
60,59,Buffalo Braves,1,100,103
61,60,Indiana Pacers,1,115,135
63,61,Kansas City Kings,1,94,93
64,62,Boston Celtics,0,92,102
65,63,Philadelphia 76ers,0,85,93
66,64,Cleveland Cavaliers,0,85,105
67,65,Portland Trail Blazers,1,104,134
68,66,New Orleans Jazz,1,96,91
69,67,Boston Celtics,1,114,86
70,68,Philadelphia 76ers,1,122,126
71,69,New York Knicks,1,91,88
72,70,Washington Bullets,1,100,96
73,71,Detroit Pistons,1,105,104
74,72,Chicago Bulls,1,92,104
75,73,Milwaukee Bucks,1,110,107
76,74,Cleveland Cavaliers,1,104,108
77,75,Phoenix Suns,0,100,121
78,76,Los Angeles Lakers,1,97,100
79,77,Houston Rockets,0,111,105
80,78,Golden State Warriors,1,109,102
81,79,Portland Trail Blazers,0,104,119
82,80,New York Nets,0,86,88
84,81,Kansas City Kings,0,112,105
85,82,Los Angeles Lakers,0,104,113
