,G,Opponent,Home_away,Tm,Opp
0,1,San Diego Rockets,1,110,128
1,2,Phoenix Suns,1,107,116
2,3,San Francisco Warriors,0,95,107
3,4,Baltimore Bullets,0,104,111
4,5,San Diego Rockets,0,118,117
5,6,Atlanta Hawks,0,123,112
6,7,Baltimore Bullets,0,114,126
7,8,Phoenix Suns,0,108,115
8,9,Chicago Bulls,0,101,95
9,10,New York Knicks,0,108,122
10,11,Detroit Pistons,1,118,127
11,12,Chicago Bulls,1,105,120
12,13,Boston Celtics,1,114,112
13,14,Philadelphia 76ers,1,94,114
14,15,Philadelphia 76ers,0,117,127
15,16,Milwaukee Bucks,1,114,127
16,17,Atlanta Hawks,0,113,142
17,18,Phoenix Suns,0,128,124
18,19,Detroit Pistons,0,123,119
19,20,Los Angeles Lakers,1,94,105
21,21,Boston Celtics,0,92,139
22,22,San Diego Rockets,1,111,126
23,23,San Francisco Warriors,1,119,132
24,24,Milwaukee Bucks,0,141,120
25,25,Milwaukee Bucks,0,123,113
26,26,Chicago Bulls,0,99,98
27,27,Milwaukee Bucks,0,115,103
28,28,Phoenix Suns,1,118,108
29,29,San Francisco Warriors,1,122,127
30,30,San Francisco Warriors,0,109,100
31,31,San Francisco Warriors,1,115,107
32,32,Atlanta Hawks,0,91,93
33,33,Los Angeles Lakers,0,120,136
34,34,Los Angeles Lakers,1,114,115
35,35,Philadelphia 76ers,0,111,115
36,36,Milwaukee Bucks,1,92,100
37,37,New York Knicks,1,105,131
38,38,Baltimore Bullets,1,112,118
39,39,Atlanta Hawks,1,96,126
40,40,New York Knicks,0,108,111
42,41,New York Knicks,0,112,120
43,42,Phoenix Suns,0,120,118
44,43,San Diego Rockets,1,105,122
45,44,Boston Celtics,0,97,121
46,45,Phoenix Suns,1,112,116
47,46,Cincinnati Royals,0,119,110
48,47,Milwaukee Bucks,1,104,115
49,48,Chicago Bulls,1,86,119
50,49,New York Knicks,0,94,114
51,50,Boston Celtics,1,97,111
52,51,New York Knicks,1,106,113
53,52,Baltimore Bullets,1,98,94
54,53,Milwaukee Bucks,0,128,107
55,54,Boston Celtics,0,124,122
56,55,Detroit Pistons,0,118,144
57,56,Atlanta Hawks,1,119,112
58,57,Cincinnati Royals,1,96,111
59,58,Los Angeles Lakers,0,114,107
60,59,San Francisco Warriors,1,116,111
61,60,Philadelphia 76ers,0,115,119
63,61,Cincinnati Royals,0,102,97
64,62,San Francisco Warriors,0,120,121
65,63,Los Angeles Lakers,0,92,109
66,64,Detroit Pistons,0,127,119
67,65,Chicago Bulls,0,114,113
68,66,Detroit Pistons,0,124,131
69,67,Philadelphia 76ers,0,109,115
70,68,Boston Celtics,0,118,116
71,69,Los Angeles Lakers,1,111,114
72,70,Chicago Bulls,0,122,124
73,71,Cincinnati Royals,0,134,122
74,72,Cincinnati Royals,0,107,113
75,73,San Diego Rockets,0,130,116
76,74,Baltimore Bullets,0,138,117
77,75,San Diego Rockets,0,125,112
78,76,Milwaukee Bucks,0,141,118
79,77,Chicago Bulls,1,83,101
80,78,Atlanta Hawks,1,127,131
81,79,Baltimore Bullets,1,120,130
82,80,Philadelphia 76ers,1,115,136
84,81,Detroit Pistons,1,104,110
85,82,Cincinnati Royals,1,127,134
