,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,102,90
1,2,Los Angeles Lakers,1,99,105
2,3,Los Angeles Lakers,0,111,102
4,4,Portland Trail Blazers,1,104,95
5,5,Portland Trail Blazers,1,93,96
6,6,Portland Trail Blazers,0,99,84
7,7,Portland Trail Blazers,0,100,98
8,8,Portland Trail Blazers,1,89,113
9,9,Portland Trail Blazers,0,105,94
11,10,Denver Nuggets,1,107,116
12,11,Denver Nuggets,1,121,111
13,12,Denver Nuggets,0,105,91
14,13,Denver Nuggets,0,100,94
15,14,Denver Nuggets,1,114,123
16,15,Denver Nuggets,0,123,108
18,16,Washington Bullets,0,106,102
19,17,Washington Bullets,1,98,106
20,18,Washington Bullets,1,93,92
21,19,Washington Bullets,0,116,120
22,20,Washington Bullets,0,98,94
23,21,Washington Bullets,1,82,117
24,22,Washington Bullets,0,99,105
