,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2002-11-01,24-345,MEM,@,DET,L (-23),0,10:00,0,4,.000,0,0,,2,2,1.000,0,2,2,1,1,0,0,1,2,1.1,-2
1,2,2,2002-11-02,24-346,MEM,,SAC,L (-17),0,9:00,3,6,.500,0,3,.000,1,1,1.000,0,3,3,2,0,1,0,1,7,6.6,+5
2,3,3,2002-11-06,24-350,MEM,@,POR,L (-6),0,11:00,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.8,-5
3,4,4,2002-11-09,24-353,MEM,@,DEN,L (-11),0,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,2,2,3,0,-3.2,-2
4,5,5,2002-11-11,24-355,MEM,,GSW,L (-7),0,19:00,2,5,.400,1,2,.500,1,2,.500,1,2,3,0,1,0,0,1,6,4.8,-8
5,6,6,2002-11-19,24-363,MEM,@,MIN,L (-4),0,21:00,4,11,.364,2,6,.333,2,2,1.000,0,3,3,3,2,0,2,3,12,7.7,+12
6,7,7,2002-11-20,24-364,MEM,,PHI,L (-7),0,16:00,4,9,.444,0,1,.000,0,0,,2,3,5,0,0,0,3,1,8,2.2,-10
7,8,8,2002-11-22,25-001,MEM,@,SAS,L (-9),0,24:00,7,11,.636,2,3,.667,2,2,1.000,2,4,6,0,2,0,0,1,18,17.3,+2
8,9,9,2002-11-23,25-002,MEM,,WAS,W (+11),0,18:00,1,5,.200,0,0,,0,0,,0,1,1,2,0,0,1,2,2,-1.2,-3
9,10,10,2002-11-27,25-006,MEM,,SEA,W (+18),0,17:00,0,5,.000,0,1,.000,0,0,,0,4,4,2,0,0,4,1,0,-5.3,-7
10,11,11,2002-11-29,25-008,MEM,,LAL,L (-6),0,14:00,3,4,.750,0,1,.000,0,0,,0,3,3,0,1,0,2,1,6,3.9,+5
11,12,12,2002-12-01,25-010,MEM,,TOR,L (-5),0,17:00,5,7,.714,0,0,,0,0,,1,2,3,0,0,0,0,1,10,8.0,+9
12,13,13,2002-12-03,25-012,MEM,@,LAL,L (-10),0,20:00,4,10,.400,2,3,.667,0,0,,3,1,4,0,1,0,1,1,10,6.6,+2
13,14,14,2002-12-04,25-013,MEM,@,PHO,L (-13),0,26:00,3,12,.250,1,4,.250,4,4,1.000,0,6,6,0,0,0,0,1,11,5.2,-21
14,15,15,2002-12-06,25-015,MEM,@,UTA,L (-33),1,41:00,2,11,.182,0,3,.000,0,0,,2,2,4,5,2,1,1,2,4,3.5,-34
