,G,Opponent,Home_away,Tm,Opp
0,1,Utah Jazz,1,96,113
1,2,Utah Jazz,1,105,87
2,3,Utah Jazz,0,120,105
3,4,Utah Jazz,0,94,105
4,5,Utah Jazz,1,104,102
6,6,Los Angeles Lakers,1,104,102
7,7,Los Angeles Lakers,1,100,124
8,8,Los Angeles Lakers,0,117,103
9,9,Los Angeles Lakers,0,114,101
10,10,Los Angeles Lakers,1,106,103
12,11,Portland Trail Blazers,1,98,100
13,12,Portland Trail Blazers,1,107,108
14,13,Portland Trail Blazers,0,123,89
15,14,Portland Trail Blazers,0,119,107
16,15,Portland Trail Blazers,1,114,120
17,16,Portland Trail Blazers,0,109,112
