,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,1,113,106
1,2,Portland Trail Blazers,1,116,122
2,3,Portland Trail Blazers,0,106,103
3,4,Portland Trail Blazers,0,110,113
4,5,Portland Trail Blazers,1,117,105
6,6,Utah Jazz,1,95,105
7,7,Utah Jazz,1,102,97
8,8,Utah Jazz,0,106,94
9,9,Utah Jazz,0,111,110
10,10,Utah Jazz,1,106,118
11,11,Utah Jazz,0,102,82
13,12,Los Angeles Lakers,1,94,110
14,13,Los Angeles Lakers,1,102,118
15,14,Los Angeles Lakers,0,135,127
16,15,Los Angeles Lakers,0,115,126
17,16,Los Angeles Lakers,1,126,121
18,17,Los Angeles Lakers,0,97,99
