,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,0,100,105
1,2,Portland Trail Blazers,0,119,90
2,3,Portland Trail Blazers,1,108,89
3,4,Portland Trail Blazers,1,87,96
4,5,Portland Trail Blazers,0,107,88
5,6,Portland Trail Blazers,1,99,90
7,7,San Antonio Spurs,0,111,102
8,8,San Antonio Spurs,0,110,102
9,9,San Antonio Spurs,1,110,96
10,10,San Antonio Spurs,1,107,101
12,11,Los Angeles Lakers,1,107,128
13,12,Los Angeles Lakers,1,112,124
14,13,Los Angeles Lakers,0,118,109
15,14,Los Angeles Lakers,0,115,106
16,15,Los Angeles Lakers,1,101,103
17,16,Los Angeles Lakers,0,103,111
